best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 28, 'depth_ratio': 2.8, 'time': 0.08257889747619629, 'cx_gates': 18, 'num_gates': 38}","{'depth': 3.688, 'depth_ratio': 0.3688, 'time': 0.02195, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_v0.25,sabre_0.25,hex_27,0
"{'depth': 34, 'depth_ratio': 2.83, 'time': 0.030256986618041992, 'cx_gates': 24, 'num_gates': 48}","{'depth': 1.327, 'depth_ratio': 0.1122, 'time': 0.001128, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_v0.25,sabre_0.25,hex_27,1
"{'depth': 39, 'depth_ratio': 2.79, 'time': 0.03520607948303223, 'cx_gates': 24, 'num_gates': 52}","{'depth': 1.855, 'depth_ratio': 0.1298, 'time': 0.01849, 'cx_gates': 2.245, 'num_gates': 2.245}",sabre_v0.25,sabre_0.25,hex_27,2
"{'depth': 45, 'depth_ratio': 2.81, 'time': 0.03960418701171875, 'cx_gates': 36, 'num_gates': 68}","{'depth': 2.059, 'depth_ratio': 0.1294, 'time': 0.02544, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_v0.25,sabre_0.25,hex_27,3
"{'depth': 60, 'depth_ratio': 3.33, 'time': 0.04241204261779785, 'cx_gates': 54, 'num_gates': 90}","{'depth': 4.534, 'depth_ratio': 0.2547, 'time': 0.02346, 'cx_gates': 4.8, 'num_gates': 4.8}",sabre_v0.25,sabre_0.25,hex_27,4
"{'depth': 62, 'depth_ratio': 3.1, 'time': 0.04770779609680176, 'cx_gates': 51, 'num_gates': 91}","{'depth': 7.194, 'depth_ratio': 0.3597, 'time': 0.02355, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_v0.25,sabre_0.25,hex_27,5
"{'depth': 68, 'depth_ratio': 3.09, 'time': 0.10170698165893555, 'cx_gates': 54, 'num_gates': 98}","{'depth': 5.381, 'depth_ratio': 0.2458, 'time': 0.02031, 'cx_gates': 6.119, 'num_gates': 6.119}",sabre_v0.25,sabre_0.25,hex_27,6
"{'depth': 78, 'depth_ratio': 3.25, 'time': 0.056543827056884766, 'cx_gates': 69, 'num_gates': 117}","{'depth': 4.069, 'depth_ratio': 0.1702, 'time': 0.02304, 'cx_gates': 4.8, 'num_gates': 4.8}",sabre_v0.25,sabre_0.25,hex_27,7
"{'depth': 88, 'depth_ratio': 3.38, 'time': 0.062274932861328125, 'cx_gates': 78, 'num_gates': 130}","{'depth': 5.231, 'depth_ratio': 0.2021, 'time': 0.02719, 'cx_gates': 7.73, 'num_gates': 7.73}",sabre_v0.25,sabre_0.25,hex_27,8
"{'depth': 99, 'depth_ratio': 3.54, 'time': 0.11666107177734375, 'cx_gates': 63, 'num_gates': 119}","{'depth': 5.099, 'depth_ratio': 0.1808, 'time': 0.02078, 'cx_gates': 8.139, 'num_gates': 8.139}",sabre_v0.25,sabre_0.25,hex_27,9
