best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 15, 'depth_ratio': 1.5, 'time': 3.211750030517578, 'cx_gates': 9, 'num_gates': 27}","{'depth': 3.95, 'depth_ratio': 0.395, 'time': 0.6011, 'cx_gates': 4.069, 'num_gates': 4.069}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,0
"{'depth': 21, 'depth_ratio': 1.75, 'time': 1.5606069564819336, 'cx_gates': 12, 'num_gates': 28}","{'depth': 3.487, 'depth_ratio': 0.2886, 'time': 0.27, 'cx_gates': 1.2, 'num_gates': 1.6}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,1
"{'depth': 12, 'depth_ratio': 0.86, 'time': 1.920186996459961, 'cx_gates': 9, 'num_gates': 23}","{'depth': 4.792, 'depth_ratio': 0.3428, 'time': 0.2257, 'cx_gates': 4.069, 'num_gates': 4.673}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,2
"{'depth': 13, 'depth_ratio': 0.81, 'time': 2.1926052570343018, 'cx_gates': 9, 'num_gates': 22}","{'depth': 5.987, 'depth_ratio': 0.3742, 'time': 0.4085, 'cx_gates': 1.897, 'num_gates': 4.841}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,3
"{'depth': 25, 'depth_ratio': 1.39, 'time': 2.051806926727295, 'cx_gates': 15, 'num_gates': 29}","{'depth': 4.214, 'depth_ratio': 0.2335, 'time': 1.439, 'cx_gates': 4.8, 'num_gates': 6.197}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,4
"{'depth': 18, 'depth_ratio': 0.9, 'time': 1.7897047996520996, 'cx_gates': 15, 'num_gates': 27}","{'depth': 0, 'depth_ratio': 0, 'time': 0.3514, 'cx_gates': 0, 'num_gates': 0}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,5
"{'depth': 18, 'depth_ratio': 0.82, 'time': 2.947246789932251, 'cx_gates': 15, 'num_gates': 27}","{'depth': 3.033, 'depth_ratio': 0.1385, 'time': 0.4786, 'cx_gates': 3.98, 'num_gates': 3.059}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,6
"{'depth': 21, 'depth_ratio': 0.88, 'time': 1.9901831150054932, 'cx_gates': 18, 'num_gates': 32}","{'depth': 3.774, 'depth_ratio': 0.1551, 'time': 0.425, 'cx_gates': 2.4, 'num_gates': 4.243}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,7
"{'depth': 26, 'depth_ratio': 1.0, 'time': 3.025099039077759, 'cx_gates': 15, 'num_gates': 35}","{'depth': 0.4, 'depth_ratio': 0.016, 'time': 0.4634, 'cx_gates': 2.245, 'num_gates': 2.939}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,8
"{'depth': 19, 'depth_ratio': 0.68, 'time': 2.039412021636963, 'cx_gates': 15, 'num_gates': 33}","{'depth': 2.8, 'depth_ratio': 0.09859, 'time': 0.4039, 'cx_gates': 0, 'num_gates': 0}",sabre_look_4_fdlg_v0.20,sabre_0.20,hex_7,9
