best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 28, 'depth_ratio': 2.8, 'time': 0.0867757797241211, 'cx_gates': 18, 'num_gates': 38}","{'depth': 7.44, 'depth_ratio': 0.744, 'time': 0.02305, 'cx_gates': 7.589, 'num_gates': 7.589}",sabre_v0.20,sabre_0.20,hex_7,0
"{'depth': 38, 'depth_ratio': 3.17, 'time': 0.03352093696594238, 'cx_gates': 30, 'num_gates': 54}","{'depth': 7.73, 'depth_ratio': 0.6415, 'time': 0.0004914, 'cx_gates': 7.446, 'num_gates': 7.446}",sabre_v0.20,sabre_0.20,hex_7,1
"{'depth': 40, 'depth_ratio': 2.86, 'time': 0.03828024864196777, 'cx_gates': 24, 'num_gates': 52}","{'depth': 6.293, 'depth_ratio': 0.4465, 'time': 0.02089, 'cx_gates': 8.357, 'num_gates': 8.357}",sabre_v0.20,sabre_0.20,hex_7,2
"{'depth': 50, 'depth_ratio': 3.12, 'time': 0.09148883819580078, 'cx_gates': 36, 'num_gates': 68}","{'depth': 5.528, 'depth_ratio': 0.3472, 'time': 0.01878, 'cx_gates': 6.119, 'num_gates': 6.119}",sabre_v0.20,sabre_0.20,hex_7,3
"{'depth': 72, 'depth_ratio': 4.0, 'time': 0.053481101989746094, 'cx_gates': 60, 'num_gates': 96}","{'depth': 2.939, 'depth_ratio': 0.1617, 'time': 0.02366, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_v0.20,sabre_0.20,hex_7,4
"{'depth': 69, 'depth_ratio': 3.45, 'time': 0.05639505386352539, 'cx_gates': 60, 'num_gates': 100}","{'depth': 5.455, 'depth_ratio': 0.2728, 'time': 0.02514, 'cx_gates': 7.2, 'num_gates': 7.2}",sabre_v0.20,sabre_0.20,hex_7,5
"{'depth': 85, 'depth_ratio': 3.86, 'time': 0.11574697494506836, 'cx_gates': 78, 'num_gates': 122}","{'depth': 3.95, 'depth_ratio': 0.1803, 'time': 0.02156, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_v0.20,sabre_0.20,hex_7,6
"{'depth': 92, 'depth_ratio': 3.83, 'time': 0.06783699989318848, 'cx_gates': 75, 'num_gates': 123}","{'depth': 11.98, 'depth_ratio': 0.4992, 'time': 0.02398, 'cx_gates': 9.749, 'num_gates': 9.749}",sabre_v0.20,sabre_0.20,hex_7,7
"{'depth': 86, 'depth_ratio': 3.31, 'time': 0.07134366035461426, 'cx_gates': 63, 'num_gates': 115}","{'depth': 12.79, 'depth_ratio': 0.4932, 'time': 0.02749, 'cx_gates': 10.83, 'num_gates': 10.83}",sabre_v0.20,sabre_0.20,hex_7,8
"{'depth': 92, 'depth_ratio': 3.29, 'time': 0.07994890213012695, 'cx_gates': 81, 'num_gates': 137}","{'depth': 8.114, 'depth_ratio': 0.2888, 'time': 0.02733, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_v0.20,sabre_0.20,hex_7,9
"{'depth': 113, 'depth_ratio': 3.77, 'time': 0.08677482604980469, 'cx_gates': 99, 'num_gates': 159}","{'depth': 4.707, 'depth_ratio': 0.1558, 'time': 0.03226, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_v0.20,sabre_0.20,hex_7,10
"{'depth': 130, 'depth_ratio': 4.06, 'time': 0.09370708465576172, 'cx_gates': 120, 'num_gates': 184}","{'depth': 11.44, 'depth_ratio': 0.3581, 'time': 0.02561, 'cx_gates': 12.35, 'num_gates': 12.35}",sabre_v0.20,sabre_0.20,hex_7,11
"{'depth': 133, 'depth_ratio': 3.91, 'time': 0.1003880500793457, 'cx_gates': 117, 'num_gates': 185}","{'depth': 3.555, 'depth_ratio': 0.1067, 'time': 0.02121, 'cx_gates': 12.09, 'num_gates': 12.09}",sabre_v0.20,sabre_0.20,hex_7,12
"{'depth': 153, 'depth_ratio': 4.25, 'time': 0.16876006126403809, 'cx_gates': 138, 'num_gates': 210}","{'depth': 11.15, 'depth_ratio': 0.3097, 'time': 0.03184, 'cx_gates': 10.97, 'num_gates': 10.97}",sabre_v0.20,sabre_0.20,hex_7,13
"{'depth': 156, 'depth_ratio': 4.11, 'time': 0.11348772048950195, 'cx_gates': 147, 'num_gates': 223}","{'depth': 13.17, 'depth_ratio': 0.3455, 'time': 0.03025, 'cx_gates': 6.119, 'num_gates': 6.119}",sabre_v0.20,sabre_0.20,hex_7,14
"{'depth': 167, 'depth_ratio': 4.17, 'time': 0.12490296363830566, 'cx_gates': 150, 'num_gates': 230}","{'depth': 6.693, 'depth_ratio': 0.1703, 'time': 0.03371, 'cx_gates': 7.446, 'num_gates': 7.446}",sabre_v0.20,sabre_0.20,hex_7,15
"{'depth': 181, 'depth_ratio': 4.31, 'time': 0.18566298484802246, 'cx_gates': 162, 'num_gates': 246}","{'depth': 5.741, 'depth_ratio': 0.1375, 'time': 0.02973, 'cx_gates': 14.89, 'num_gates': 14.89}",sabre_v0.20,sabre_0.20,hex_7,16
"{'depth': 192, 'depth_ratio': 4.36, 'time': 0.14075708389282227, 'cx_gates': 174, 'num_gates': 262}","{'depth': 10.35, 'depth_ratio': 0.2376, 'time': 0.05691, 'cx_gates': 13.63, 'num_gates': 13.63}",sabre_v0.20,sabre_0.20,hex_7,17
"{'depth': 189, 'depth_ratio': 4.11, 'time': 0.21382689476013184, 'cx_gates': 165, 'num_gates': 257}","{'depth': 16.44, 'depth_ratio': 0.3584, 'time': 0.04442, 'cx_gates': 5.231, 'num_gates': 5.231}",sabre_v0.20,sabre_0.20,hex_7,18
"{'depth': 210, 'depth_ratio': 4.38, 'time': 0.20045185089111328, 'cx_gates': 189, 'num_gates': 285}","{'depth': 11.32, 'depth_ratio': 0.2361, 'time': 0.03386, 'cx_gates': 18.73, 'num_gates': 18.73}",sabre_v0.20,sabre_0.20,hex_7,19
