depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
1,1,0.025336027145385742,0.0,0.0,0.0,ghz_2.qasm,SabreLayout,1,3,4,1,1
2,2,0.020054101943969727,0.0,0.0,0.0,ghz_3.qasm,SabreLayout,1,3,4,1,1
9,15,0.030952930450439453,0.0,0.0,0.0,ghz_4.qasm,SabreLayout,1,3,4,1,1
5,7,0.02202010154724121,0.0,0.0,0.0,ghz_5.qasm,SabreLayout,1,3,4,1,1
14,20,0.04375338554382324,0.0,0.0,0.0,ghz_6.qasm,SabreLayout,1,3,4,1,1
15,27,0.041468143463134766,0.0,0.0,0.0,ghz_7.qasm,SabreLayout,1,3,4,1,1
16,28,0.06554317474365234,0.0,0.0,0.0,ghz_8.qasm,SabreLayout,1,3,4,1,1
21,35,0.07015013694763184,0.0,0.0,0.0,ghz_9.qasm,SabreLayout,1,3,4,1,1
24,45,0.07968997955322266,0.0,0.0,0.0,ghz_10.qasm,SabreLayout,1,3,4,1,1
29,76,0.17176079750061035,0.0,0.0,0.0,ghz_11.qasm,SabreLayout,1,3,4,1,1
35,83,0.1891629695892334,0.0,0.0,0.0,ghz_12.qasm,SabreLayout,1,3,4,1,1
33,84,0.2399759292602539,0.0,0.0,0.0,ghz_13.qasm,SabreLayout,1,3,4,1,1
42,187,0.6170623302459717,0.0,0.0,0.0,ghz_14.qasm,SabreLayout,1,3,4,1,1
47,164,0.5493412017822266,0.0,0.0,0.0,ghz_15.qasm,SabreLayout,1,3,4,1,1
44,96,0.28476810455322266,0.0,0.0,0.0,ghz_16.qasm,SabreLayout,1,3,4,1,1
51,121,0.4899330139160156,0.0,0.0,0.0,ghz_17.qasm,SabreLayout,1,3,4,1,1
50,212,0.6782169342041016,0.0,0.0,0.0,ghz_18.qasm,SabreLayout,1,3,4,1,1
65,249,1.2152159214019775,0.0,0.0,0.0,ghz_19.qasm,SabreLayout,1,3,4,1,1
74,232,1.217768907546997,0.0,0.0,0.0,ghz_20.qasm,SabreLayout,1,3,4,1,1
69,224,1.1569359302520752,0.0,0.0,0.0,ghz_21.qasm,SabreLayout,1,3,4,1,1
68,198,0.901494026184082,0.0,0.0,0.0,ghz_22.qasm,SabreLayout,1,3,4,1,1
72,205,1.1831529140472412,0.0,0.0,0.0,ghz_23.qasm,SabreLayout,1,3,4,1,1
77,188,1.0524468421936035,0.0,0.0,0.0,ghz_24.qasm,SabreLayout,1,3,4,1,1
82,339,2.2003939151763916,0.0,0.0,0.0,ghz_25.qasm,SabreLayout,1,3,4,1,1
84,274,1.825084924697876,0.0,0.0,0.0,ghz_26.qasm,SabreLayout,1,3,4,1,1
88,329,2.261946678161621,0.0,0.0,0.0,ghz_27.qasm,SabreLayout,1,3,4,1,1
88,279,2.1761438846588135,0.0,0.0,0.0,ghz_28.qasm,SabreLayout,1,3,4,1,1
99,313,2.500077724456787,0.0,0.0,0.0,ghz_29.qasm,SabreLayout,1,3,4,1,1
92,293,2.047863006591797,0.0,0.0,0.0,ghz_30.qasm,SabreLayout,1,3,4,1,1
103,357,2.782291889190674,0.0,0.0,0.0,ghz_31.qasm,SabreLayout,1,3,4,1,1
86,310,2.588810920715332,0.0,0.0,0.0,ghz_32.qasm,SabreLayout,1,3,4,1,1
98,383,3.135770797729492,0.0,0.0,0.0,ghz_33.qasm,SabreLayout,1,3,4,1,1
110,462,4.113675832748413,0.0,0.0,0.0,ghz_34.qasm,SabreLayout,1,3,4,1,1
118,499,4.571686267852783,0.0,0.0,0.0,ghz_35.qasm,SabreLayout,1,3,4,1,1
122,602,5.643387794494629,0.0,0.0,0.0,ghz_36.qasm,SabreLayout,1,3,4,1,1
122,453,4.348886013031006,0.0,0.0,0.0,ghz_37.qasm,SabreLayout,1,3,4,1,1
117,475,4.665511131286621,0.0,0.0,0.0,ghz_38.qasm,SabreLayout,1,3,4,1,1
141,668,6.7998950481414795,0.0,0.0,0.0,ghz_39.qasm,SabreLayout,1,3,4,1,1
123,492,5.391723871231079,0.0,0.0,0.0,ghz_40.qasm,SabreLayout,1,3,4,1,1
135,655,7.036768913269043,0.0,0.0,0.0,ghz_41.qasm,SabreLayout,1,3,4,1,1
131,581,6.6644909381866455,0.0,0.0,0.0,ghz_42.qasm,SabreLayout,1,3,4,1,1
138,582,5.789824962615967,0.0,0.0,0.0,ghz_43.qasm,SabreLayout,1,3,4,1,1
137,616,7.388350963592529,0.0,0.0,0.0,ghz_44.qasm,SabreLayout,1,3,4,1,1
145,701,9.211791753768921,0.0,0.0,0.0,ghz_45.qasm,SabreLayout,1,3,4,1,1
156,774,8.955573081970215,0.0,0.0,0.0,ghz_46.qasm,SabreLayout,1,3,4,1,1
154,865,12.443858861923218,0.0,0.0,0.0,ghz_47.qasm,SabreLayout,1,3,4,1,1
