depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
1,1,0.02410411834716797,0.0,0.0,0.0,ghz_2.qasm,SabreLayout,1,3,6,1,1
2,2,0.0423581600189209,0.0,0.0,0.0,ghz_3.qasm,SabreLayout,1,3,6,1,1
9,15,0.03200101852416992,0.0,0.0,0.0,ghz_4.qasm,SabreLayout,1,3,6,1,1
5,7,0.021322965621948242,0.0,0.0,0.0,ghz_5.qasm,SabreLayout,1,3,6,1,1
14,20,0.0529940128326416,0.0,0.0,0.0,ghz_6.qasm,SabreLayout,1,3,6,1,1
15,27,0.045902252197265625,0.0,0.0,0.0,ghz_7.qasm,SabreLayout,1,3,6,1,1
16,28,0.04739809036254883,0.0,0.0,0.0,ghz_8.qasm,SabreLayout,1,3,6,1,1
21,35,0.08712983131408691,0.0,0.0,0.0,ghz_9.qasm,SabreLayout,1,3,6,1,1
24,39,0.08986687660217285,0.0,0.0,0.0,ghz_10.qasm,SabreLayout,1,3,6,1,1
29,76,0.2429509162902832,0.0,0.0,0.0,ghz_11.qasm,SabreLayout,1,3,6,1,1
35,83,0.270064115524292,0.0,0.0,0.0,ghz_12.qasm,SabreLayout,1,3,6,1,1
33,84,0.3307526111602783,0.0,0.0,0.0,ghz_13.qasm,SabreLayout,1,3,6,1,1
42,187,0.8917367458343506,0.0,0.0,0.0,ghz_14.qasm,SabreLayout,1,3,6,1,1
47,164,0.7782020568847656,0.0,0.0,0.0,ghz_15.qasm,SabreLayout,1,3,6,1,1
44,96,0.40514707565307617,0.0,0.0,0.0,ghz_16.qasm,SabreLayout,1,3,6,1,1
49,109,0.6509959697723389,0.0,0.0,0.0,ghz_17.qasm,SabreLayout,1,3,6,1,1
50,206,0.9969258308410645,0.0,0.0,0.0,ghz_18.qasm,SabreLayout,1,3,6,1,1
65,249,1.761638879776001,0.0,0.0,0.0,ghz_19.qasm,SabreLayout,1,3,6,1,1
74,232,1.7202482223510742,0.0,0.0,0.0,ghz_20.qasm,SabreLayout,1,3,6,1,1
69,224,1.6136798858642578,0.0,0.0,0.0,ghz_21.qasm,SabreLayout,1,3,6,1,1
65,207,1.2940478324890137,0.0,0.0,0.0,ghz_22.qasm,SabreLayout,1,3,6,1,1
72,205,1.6772472858428955,0.0,0.0,0.0,ghz_23.qasm,SabreLayout,1,3,6,1,1
72,227,1.536423921585083,0.0,0.0,0.0,ghz_24.qasm,SabreLayout,1,3,6,1,1
82,339,3.16579008102417,0.0,0.0,0.0,ghz_25.qasm,SabreLayout,1,3,6,1,1
81,283,2.5508360862731934,0.0,0.0,0.0,ghz_26.qasm,SabreLayout,1,3,6,1,1
88,329,3.2614059448242188,0.0,0.0,0.0,ghz_27.qasm,SabreLayout,1,3,6,1,1
88,279,3.1515049934387207,0.0,0.0,0.0,ghz_28.qasm,SabreLayout,1,3,6,1,1
99,313,3.626012086868286,0.0,0.0,0.0,ghz_29.qasm,SabreLayout,1,3,6,1,1
92,287,2.910565137863159,0.0,0.0,0.0,ghz_30.qasm,SabreLayout,1,3,6,1,1
103,357,4.05128288269043,0.0,0.0,0.0,ghz_31.qasm,SabreLayout,1,3,6,1,1
85,307,3.656209945678711,0.0,0.0,0.0,ghz_32.qasm,SabreLayout,1,3,6,1,1
98,383,4.60699200630188,0.0,0.0,0.0,ghz_33.qasm,SabreLayout,1,3,6,1,1
110,462,6.094022989273071,0.0,0.0,0.0,ghz_34.qasm,SabreLayout,1,3,6,1,1
118,493,6.788264036178589,0.0,0.0,0.0,ghz_35.qasm,SabreLayout,1,3,6,1,1
120,596,8.42878270149231,0.0,0.0,0.0,ghz_36.qasm,SabreLayout,1,3,6,1,1
122,453,6.47809910774231,0.0,0.0,0.0,ghz_37.qasm,SabreLayout,1,3,6,1,1
117,475,6.940983057022095,0.0,0.0,0.0,ghz_38.qasm,SabreLayout,1,3,6,1,1
141,668,10.178954839706421,0.0,0.0,0.0,ghz_39.qasm,SabreLayout,1,3,6,1,1
