depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
1,1,0.025037050247192383,0.0,0.0,0.0,ghz_2.qasm,SabreLayout,1,3,2,1,1
2,2,0.02086806297302246,0.0,0.0,0.0,ghz_3.qasm,SabreLayout,1,3,2,1,1
9,15,0.025187969207763672,0.0,0.0,0.0,ghz_4.qasm,SabreLayout,1,3,2,1,1
5,7,0.022063255310058594,0.0,0.0,0.0,ghz_5.qasm,SabreLayout,1,3,2,1,1
14,26,0.033541202545166016,0.0,0.0,0.0,ghz_6.qasm,SabreLayout,1,3,2,1,1
15,15,0.03427886962890625,0.0,0.0,0.0,ghz_7.qasm,SabreLayout,1,3,2,1,1
16,28,0.031011104583740234,0.0,0.0,0.0,ghz_8.qasm,SabreLayout,1,3,2,1,1
21,35,0.045102834701538086,0.0,0.0,0.0,ghz_9.qasm,SabreLayout,1,3,2,1,1
24,45,0.07703804969787598,0.0,0.0,0.0,ghz_10.qasm,SabreLayout,1,3,2,1,1
31,79,0.11063432693481445,0.0,0.0,0.0,ghz_11.qasm,SabreLayout,1,3,2,1,1
35,83,0.11257505416870117,0.0,0.0,0.0,ghz_12.qasm,SabreLayout,1,3,2,1,1
33,84,0.1337127685546875,0.0,0.0,0.0,ghz_13.qasm,SabreLayout,1,3,2,1,1
42,187,0.3006408214569092,0.0,0.0,0.0,ghz_14.qasm,SabreLayout,1,3,2,1,1
47,164,0.2915980815887451,0.0,0.0,0.0,ghz_15.qasm,SabreLayout,1,3,2,1,1
44,96,0.1580817699432373,0.0,0.0,0.0,ghz_16.qasm,SabreLayout,1,3,2,1,1
51,121,0.2431321144104004,0.0,0.0,0.0,ghz_17.qasm,SabreLayout,1,3,2,1,1
50,212,0.36245298385620117,0.0,0.0,0.0,ghz_18.qasm,SabreLayout,1,3,2,1,1
65,249,0.6390888690948486,0.0,0.0,0.0,ghz_19.qasm,SabreLayout,1,3,2,1,1
74,232,0.6735050678253174,0.0,0.0,0.0,ghz_20.qasm,SabreLayout,1,3,2,1,1
69,224,0.5995891094207764,0.0,0.0,0.0,ghz_21.qasm,SabreLayout,1,3,2,1,1
