depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
1,1,0.02190995216369629,0.0,0.0,0.0011916498016378357,ghz_2.qasm,SabreLayout,4,3,1,1,1
2,2,0.021689176559448242,0.0,0.0,0.012946098527353617,ghz_3.qasm,SabreLayout,4,3,1,1,1
3,3,0.022905826568603516,0.8660254037844386,1.299038105676658,0.000699350466644119,ghz_4.qasm,SabreLayout,4,3,1,1,1
7,10,0.023288726806640625,0.8660254037844386,0.0,0.0003473986554052853,ghz_5.qasm,SabreLayout,4,3,1,1,1
7,11,0.023771286010742188,2.9154759474226504,4.743416490252569,0.01222637948110109,ghz_6.qasm,SabreLayout,4,3,1,1,1
13,24,0.025799989700317383,1.7853571071357126,3.897114317029974,0.000570035523121339,ghz_7.qasm,SabreLayout,4,3,1,1,1
14,25,0.0255281925201416,2.5,6.139014578904337,0.0010683947741799737,ghz_8.qasm,SabreLayout,4,3,1,1,1
16,32,0.056958913803100586,2.8722813232690143,5.612486080160912,0.012163963768101855,ghz_9.qasm,SabreLayout,4,3,1,1,1
23,45,0.03046703338623047,1.479019945774904,8.042853971072706,0.0010657175407791063,ghz_10.qasm,SabreLayout,4,3,1,1,1
23,55,0.034938812255859375,1.479019945774904,8.74642784226795,0.0012151169539530362,ghz_11.qasm,SabreLayout,4,3,1,1,1
26,56,0.06814122200012207,1.920286436967152,5.356071321407137,0.014124535068354437,ghz_12.qasm,SabreLayout,4,3,1,1,1
31,75,0.03682208061218262,2.0,3.0,0.0023379801282759913,ghz_13.qasm,SabreLayout,4,3,1,1,1
30,76,0.036792755126953125,4.301162633521313,10.920164833920778,0.0013535493346349568,ghz_14.qasm,SabreLayout,4,3,1,1,1
35,92,0.041580915451049805,1.5,12.43734296383275,0.01208197022985108,ghz_15.qasm,SabreLayout,4,3,1,1,1
39,120,0.047142982482910156,1.0897247358851685,7.648529270389178,0.002227017613724161,ghz_16.qasm,SabreLayout,4,3,1,1,1
36,112,0.04265403747558594,4.769696007084728,12.616952880945542,0.0014184363115036995,ghz_17.qasm,SabreLayout,4,3,1,1,1
42,131,0.04489707946777344,2.8613807855648994,3.6742346141747673,0.012288017083280832,ghz_18.qasm,SabreLayout,4,3,1,1,1
47,123,0.045529842376708984,1.118033988749895,11.022703842524301,0.002101899444137052,ghz_19.qasm,SabreLayout,4,3,1,1,1
46,151,0.05183100700378418,3.2015621187164243,11.324751652906125,0.0013457386747760406,ghz_20.qasm,SabreLayout,4,3,1,1,1
56,167,0.05022025108337402,2.165063509461097,9.33742469849155,0.014636876033781936,ghz_21.qasm,SabreLayout,4,3,1,1,1
60,195,0.057066917419433594,1.299038105676658,2.598076211353316,0.0007934215327377827,ghz_22.qasm,SabreLayout,4,3,1,1,1
56,187,0.056922197341918945,3.344772040064913,19.13602623325961,0.0016745762258619555,ghz_23.qasm,SabreLayout,4,3,1,1,1
57,182,0.08764266967773438,5.80409338312195,9.807522622966516,0.0131519953940697,ghz_24.qasm,SabreLayout,4,3,1,1,1
61,222,0.06305885314941406,2.165063509461097,16.015617378046965,0.0024891007848391222,ghz_25.qasm,SabreLayout,4,3,1,1,1
65,229,0.09680986404418945,4.031128874149275,20.838665984174707,0.014628663977841601,ghz_26.qasm,SabreLayout,4,3,1,1,1
73,296,0.0761117935180664,3.0413812651491097,21.529050141610984,0.004380513148802445,ghz_27.qasm,SabreLayout,4,3,1,1,1
73,252,0.06752204895019531,3.766629793329841,19.209372712298546,0.0031787863985636372,ghz_28.qasm,SabreLayout,4,3,1,1,1
78,280,0.0737459659576416,3.344772040064913,19.253246479490155,0.012628731284380346,ghz_29.qasm,SabreLayout,4,3,1,1,1
76,308,0.07791328430175781,4.031128874149275,16.5,0.0010906084575652412,ghz_30.qasm,SabreLayout,4,3,1,1,1
