best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 1, 'depth_ratio': 1.0, 'time': 0.008554935455322266, 'cx_gates': 0, 'num_gates': 2}","{'depth': 1.6, 'depth_ratio': 1.6, 'time': 0.0009932, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 36, 'depth_ratio': 3.27, 'time': 0.05697989463806152, 'cx_gates': 27, 'num_gates': 49}","{'depth': 1.356, 'depth_ratio': 0.1268, 'time': 0.003007, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 67, 'depth_ratio': 3.19, 'time': 0.19469189643859863, 'cx_gates': 60, 'num_gates': 102}","{'depth': 5.535, 'depth_ratio': 0.262, 'time': 0.03146, 'cx_gates': 8.612, 'num_gates': 8.612}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 113, 'depth_ratio': 3.65, 'time': 0.4225339889526367, 'cx_gates': 87, 'num_gates': 149}","{'depth': 8.922, 'depth_ratio': 0.2858, 'time': 0.1109, 'cx_gates': 10.83, 'num_gates': 10.83}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 154, 'depth_ratio': 3.76, 'time': 1.0025248527526855, 'cx_gates': 123, 'num_gates': 205}","{'depth': 24.88, 'depth_ratio': 0.6042, 'time': 0.09071, 'cx_gates': 25.9, 'num_gates': 25.9}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 194, 'depth_ratio': 3.8, 'time': 2.2334089279174805, 'cx_gates': 195, 'num_gates': 297}","{'depth': 6.375, 'depth_ratio': 0.1275, 'time': 0.2652, 'cx_gates': 13.09, 'num_gates': 13.09}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 224, 'depth_ratio': 3.67, 'time': 3.154834270477295, 'cx_gates': 222, 'num_gates': 344}","{'depth': 14.09, 'depth_ratio': 0.2317, 'time': 0.3765, 'cx_gates': 13.01, 'num_gates': 13.01}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 268, 'depth_ratio': 3.77, 'time': 4.448447942733765, 'cx_gates': 210, 'num_gates': 352}","{'depth': 7.338, 'depth_ratio': 0.1047, 'time': 0.3395, 'cx_gates': 31.78, 'num_gates': 31.78}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 300, 'depth_ratio': 3.7, 'time': 8.142853021621704, 'cx_gates': 297, 'num_gates': 459}","{'depth': 10.34, 'depth_ratio': 0.1289, 'time': 1.022, 'cx_gates': 28.18, 'num_gates': 28.18}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,8
"{'depth': 334, 'depth_ratio': 3.67, 'time': 10.745133638381958, 'cx_gates': 345, 'num_gates': 527}","{'depth': 9.928, 'depth_ratio': 0.1108, 'time': 1.126, 'cx_gates': 28.12, 'num_gates': 28.12}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,9
"{'depth': 377, 'depth_ratio': 3.73, 'time': 14.495636940002441, 'cx_gates': 381, 'num_gates': 583}","{'depth': 18.66, 'depth_ratio': 0.1866, 'time': 2.0, 'cx_gates': 42.87, 'num_gates': 42.87}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,10
"{'depth': 383, 'depth_ratio': 3.45, 'time': 436.39334297180176, 'cx_gates': 372, 'num_gates': 594}","{'depth': 20.63, 'depth_ratio': 0.1851, 'time': 198.0, 'cx_gates': 43.16, 'num_gates': 43.16}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,11
"{'depth': 433, 'depth_ratio': 3.58, 'time': 216.24053287506104, 'cx_gates': 426, 'num_gates': 668}","{'depth': 25.09, 'depth_ratio': 0.2064, 'time': 161.4, 'cx_gates': 42.61, 'num_gates': 42.61}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,12
"{'depth': 459, 'depth_ratio': 3.5, 'time': 432.3259460926056, 'cx_gates': 438, 'num_gates': 700}","{'depth': 20.35, 'depth_ratio': 0.1579, 'time': 127.4, 'cx_gates': 54.1, 'num_gates': 54.1}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,13
"{'depth': 486, 'depth_ratio': 3.45, 'time': 136.58415389060974, 'cx_gates': 477, 'num_gates': 759}","{'depth': 38.9, 'depth_ratio': 0.2751, 'time': 67.65, 'cx_gates': 40.71, 'num_gates': 40.71}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,14
"{'depth': 533, 'depth_ratio': 3.53, 'time': 48.53237223625183, 'cx_gates': 525, 'num_gates': 827}","{'depth': 20.91, 'depth_ratio': 0.1384, 'time': 5.515, 'cx_gates': 56.69, 'num_gates': 56.69}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,15
"{'depth': 583, 'depth_ratio': 3.62, 'time': 56.93479108810425, 'cx_gates': 573, 'num_gates': 895}","{'depth': 30.11, 'depth_ratio': 0.1883, 'time': 5.536, 'cx_gates': 37.15, 'num_gates': 37.15}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,16
"{'depth': 588, 'depth_ratio': 3.44, 'time': 66.38116908073425, 'cx_gates': 558, 'num_gates': 900}","{'depth': 32.63, 'depth_ratio': 0.1898, 'time': 8.264, 'cx_gates': 50.0, 'num_gates': 50.0}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,17
"{'depth': 660, 'depth_ratio': 3.65, 'time': 74.01043725013733, 'cx_gates': 648, 'num_gates': 1010}","{'depth': 14.43, 'depth_ratio': 0.07975, 'time': 8.113, 'cx_gates': 53.11, 'num_gates': 53.11}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,18
"{'depth': 685, 'depth_ratio': 3.59, 'time': 85.30106687545776, 'cx_gates': 645, 'num_gates': 1027}","{'depth': 25.44, 'depth_ratio': 0.1317, 'time': 3.026, 'cx_gates': 34.6, 'num_gates': 34.6}",sabre_look_0_fdg_v0.20,sabre_0.20,heavy_hex_27,19
