best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 28, 'depth_ratio': 2.8, 'time': 0.027441978454589844, 'cx_gates': 18, 'num_gates': 38}","{'depth': 6.0, 'depth_ratio': 0.6, 'time': 0.01242, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,0
"{'depth': 79, 'depth_ratio': 3.95, 'time': 0.05789494514465332, 'cx_gates': 72, 'num_gates': 112}","{'depth': 4.0, 'depth_ratio': 0.2, 'time': 3.6e-05, 'cx_gates': 1.5, 'num_gates': 1.5}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,1
"{'depth': 123, 'depth_ratio': 4.1, 'time': 0.10326695442199707, 'cx_gates': 93, 'num_gates': 153}","{'depth': 0.5, 'depth_ratio': 0.015, 'time': 0.008088, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,2
"{'depth': 177, 'depth_ratio': 4.42, 'time': 0.11909699440002441, 'cx_gates': 144, 'num_gates': 224}","{'depth': 3.0, 'depth_ratio': 0.08, 'time': 0.4517, 'cx_gates': 3.0, 'num_gates': 3.0}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,3
"{'depth': 189, 'depth_ratio': 3.78, 'time': 0.14526796340942383, 'cx_gates': 186, 'num_gates': 286}","{'depth': 15.5, 'depth_ratio': 0.31, 'time': 0.0005044, 'cx_gates': 3.0, 'num_gates': 3.0}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,4
"{'depth': 263, 'depth_ratio': 4.38, 'time': 0.19514012336730957, 'cx_gates': 210, 'num_gates': 330}","{'depth': 6.0, 'depth_ratio': 0.1, 'time': 0.008625, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,5
"{'depth': 295, 'depth_ratio': 4.21, 'time': 0.1999506950378418, 'cx_gates': 237, 'num_gates': 377}","{'depth': 6.0, 'depth_ratio': 0.09, 'time': 0.0008533, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,6
"{'depth': 342, 'depth_ratio': 4.28, 'time': 0.23276519775390625, 'cx_gates': 276, 'num_gates': 436}","{'depth': 4.5, 'depth_ratio': 0.055, 'time': 0.006222, 'cx_gates': 0, 'num_gates': 0}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,7
"{'depth': 373, 'depth_ratio': 4.14, 'time': 0.26496410369873047, 'cx_gates': 306, 'num_gates': 486}","{'depth': 2.5, 'depth_ratio': 0.03, 'time': 0.428, 'cx_gates': 3.0, 'num_gates': 3.0}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,8
"{'depth': 412, 'depth_ratio': 4.12, 'time': 0.2794060707092285, 'cx_gates': 312, 'num_gates': 512}","{'depth': 13.0, 'depth_ratio': 0.13, 'time': 0.009536, 'cx_gates': 22.5, 'num_gates': 22.5}",sabre_look_2_1_v0.20,sabre_0.20,hex_7,9
