best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 27, 'depth_ratio': 2.7, 'time': 2.025831937789917, 'cx_gates': 21, 'num_gates': 41}","{'depth': 3.919, 'depth_ratio': 0.3919, 'time': 0.3453, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,0
"{'depth': 64, 'depth_ratio': 3.2, 'time': 5.961403131484985, 'cx_gates': 57, 'num_gates': 97}","{'depth': 4.409, 'depth_ratio': 0.2205, 'time': 0.3717, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,1
"{'depth': 101, 'depth_ratio': 3.37, 'time': 10.144880771636963, 'cx_gates': 87, 'num_gates': 147}","{'depth': 6.8, 'depth_ratio': 0.224, 'time': 0.377, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,2
"{'depth': 154, 'depth_ratio': 3.85, 'time': 15.300981044769287, 'cx_gates': 144, 'num_gates': 224}","{'depth': 5.879, 'depth_ratio': 0.147, 'time': 0.172, 'cx_gates': 7.348, 'num_gates': 7.348}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,3
"{'depth': 181, 'depth_ratio': 3.62, 'time': 19.369863986968994, 'cx_gates': 168, 'num_gates': 268}","{'depth': 9.011, 'depth_ratio': 0.1802, 'time': 0.4217, 'cx_gates': 15.01, 'num_gates': 15.01}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,4
"{'depth': 211, 'depth_ratio': 3.52, 'time': 22.436765909194946, 'cx_gates': 192, 'num_gates': 312}","{'depth': 10.8, 'depth_ratio': 0.18, 'time': 0.7609, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,5
"{'depth': 248, 'depth_ratio': 3.54, 'time': 26.758741855621338, 'cx_gates': 234, 'num_gates': 374}","{'depth': 7.255, 'depth_ratio': 0.1044, 'time': 0.9607, 'cx_gates': 23.52, 'num_gates': 23.52}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,6
"{'depth': 273, 'depth_ratio': 3.41, 'time': 30.54657793045044, 'cx_gates': 258, 'num_gates': 418}","{'depth': 12.4, 'depth_ratio': 0.156, 'time': 1.005, 'cx_gates': 16.8, 'num_gates': 16.8}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,7
"{'depth': 306, 'depth_ratio': 3.4, 'time': 34.777141094207764, 'cx_gates': 291, 'num_gates': 471}","{'depth': 22.08, 'depth_ratio': 0.2453, 'time': 1.337, 'cx_gates': 19.2, 'num_gates': 19.2}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,8
"{'depth': 344, 'depth_ratio': 3.44, 'time': 39.29975509643555, 'cx_gates': 321, 'num_gates': 521}","{'depth': 15.73, 'depth_ratio': 0.1573, 'time': 2.328, 'cx_gates': 30.02, 'num_gates': 30.02}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,9
"{'depth': 377, 'depth_ratio': 3.43, 'time': 43.73056721687317, 'cx_gates': 339, 'num_gates': 559}","{'depth': 14.8, 'depth_ratio': 0.132, 'time': 1.91, 'cx_gates': 18.0, 'num_gates': 18.0}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,10
"{'depth': 397, 'depth_ratio': 3.31, 'time': 48.483489990234375, 'cx_gates': 363, 'num_gates': 603}","{'depth': 27.21, 'depth_ratio': 0.2276, 'time': 2.73, 'cx_gates': 24.27, 'num_gates': 24.27}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,11
"{'depth': 424, 'depth_ratio': 3.26, 'time': 52.31648302078247, 'cx_gates': 384, 'num_gates': 644}","{'depth': 23.04, 'depth_ratio': 0.1782, 'time': 3.144, 'cx_gates': 31.61, 'num_gates': 31.61}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,12
"{'depth': 469, 'depth_ratio': 3.35, 'time': 54.991787910461426, 'cx_gates': 417, 'num_gates': 697}","{'depth': 30.0, 'depth_ratio': 0.216, 'time': 2.766, 'cx_gates': 15.6, 'num_gates': 15.6}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,13
"{'depth': 498, 'depth_ratio': 3.32, 'time': 59.568620920181274, 'cx_gates': 447, 'num_gates': 747}","{'depth': 36.12, 'depth_ratio': 0.2407, 'time': 3.764, 'cx_gates': 26.6, 'num_gates': 26.6}",sabre_v020_look_5_beam_60,sabre_v020,hex_7,14
