best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 27, 'depth_ratio': 2.7, 'time': 0.11408805847167969, 'cx_gates': 21, 'num_gates': 41}","{'depth': 3.795, 'depth_ratio': 0.3795, 'time': 0.01335, 'cx_gates': 1.897, 'num_gates': 1.897}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,0
"{'depth': 60, 'depth_ratio': 3.0, 'time': 0.29488587379455566, 'cx_gates': 51, 'num_gates': 91}","{'depth': 5.879, 'depth_ratio': 0.2939, 'time': 0.02458, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,1
"{'depth': 103, 'depth_ratio': 3.43, 'time': 0.5223679542541504, 'cx_gates': 99, 'num_gates': 159}","{'depth': 5.899, 'depth_ratio': 0.1994, 'time': 0.3816, 'cx_gates': 4.409, 'num_gates': 4.409}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,2
"{'depth': 150, 'depth_ratio': 3.75, 'time': 0.6972489356994629, 'cx_gates': 108, 'num_gates': 188}","{'depth': 7.392, 'depth_ratio': 0.1836, 'time': 0.02114, 'cx_gates': 23.27, 'num_gates': 23.27}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,3
"{'depth': 175, 'depth_ratio': 3.5, 'time': 0.9238719940185547, 'cx_gates': 168, 'num_gates': 268}","{'depth': 11.18, 'depth_ratio': 0.2236, 'time': 0.05054, 'cx_gates': 15.06, 'num_gates': 15.06}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,4
"{'depth': 219, 'depth_ratio': 3.65, 'time': 1.1084458827972412, 'cx_gates': 201, 'num_gates': 321}","{'depth': 7.376, 'depth_ratio': 0.1253, 'time': 87.14, 'cx_gates': 14.25, 'num_gates': 14.25}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,5
"{'depth': 263, 'depth_ratio': 3.76, 'time': 1.3252968788146973, 'cx_gates': 252, 'num_gates': 392}","{'depth': 2.713, 'depth_ratio': 0.03878, 'time': 11.03, 'cx_gates': 29.46, 'num_gates': 29.46}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,6
"{'depth': 286, 'depth_ratio': 3.58, 'time': 1.5234930515289307, 'cx_gates': 270, 'num_gates': 430}","{'depth': 7.94, 'depth_ratio': 0.09683, 'time': 0.3864, 'cx_gates': 23.27, 'num_gates': 23.27}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,7
"{'depth': 317, 'depth_ratio': 3.52, 'time': 1.7290310859680176, 'cx_gates': 297, 'num_gates': 477}","{'depth': 10.19, 'depth_ratio': 0.1143, 'time': 409.2, 'cx_gates': 25.88, 'num_gates': 25.88}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,8
"{'depth': 340, 'depth_ratio': 3.4, 'time': 1.8653953075408936, 'cx_gates': 321, 'num_gates': 521}","{'depth': 15.34, 'depth_ratio': 0.1534, 'time': 85.77, 'cx_gates': 29.43, 'num_gates': 29.43}",sabre_v020_look_4_beam_10,sabre_v020,hex_7,9
