best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 27, 'depth_ratio': 2.7, 'time': 0.026108264923095703, 'cx_gates': 21, 'num_gates': 41}","{'depth': 7.496, 'depth_ratio': 0.7496, 'time': 0.0005701, 'cx_gates': 5.797, 'num_gates': 5.797}",sabre_look_3_v0.20,sabre_0.20,hex_7,0
"{'depth': 73, 'depth_ratio': 3.65, 'time': 0.053238868713378906, 'cx_gates': 66, 'num_gates': 106}","{'depth': 4.357, 'depth_ratio': 0.2179, 'time': 0.0009259, 'cx_gates': 3.969, 'num_gates': 3.969}",sabre_look_3_v0.20,sabre_0.20,hex_7,1
"{'depth': 104, 'depth_ratio': 3.47, 'time': 0.07825088500976562, 'cx_gates': 102, 'num_gates': 162}","{'depth': 10.28, 'depth_ratio': 0.3425, 'time': 0.2729, 'cx_gates': 6.945, 'num_gates': 6.945}",sabre_look_3_v0.20,sabre_0.20,hex_7,2
"{'depth': 163, 'depth_ratio': 4.08, 'time': 0.10889601707458496, 'cx_gates': 162, 'num_gates': 242}","{'depth': 9.591, 'depth_ratio': 0.2369, 'time': 0.00217, 'cx_gates': 16.08, 'num_gates': 16.08}",sabre_look_3_v0.20,sabre_0.20,hex_7,3
"{'depth': 190, 'depth_ratio': 3.8, 'time': 0.13570499420166016, 'cx_gates': 192, 'num_gates': 292}","{'depth': 10.3, 'depth_ratio': 0.2059, 'time': 0.003116, 'cx_gates': 20.23, 'num_gates': 20.23}",sabre_look_3_v0.20,sabre_0.20,hex_7,4
"{'depth': 247, 'depth_ratio': 4.12, 'time': 0.16646814346313477, 'cx_gates': 243, 'num_gates': 363}","{'depth': 8.352, 'depth_ratio': 0.1382, 'time': 0.002884, 'cx_gates': 16.36, 'num_gates': 16.36}",sabre_look_3_v0.20,sabre_0.20,hex_7,5
"{'depth': 258, 'depth_ratio': 3.69, 'time': 0.18887782096862793, 'cx_gates': 252, 'num_gates': 392}","{'depth': 17.13, 'depth_ratio': 0.2429, 'time': 0.2758, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_look_3_v0.20,sabre_0.20,hex_7,6
"{'depth': 298, 'depth_ratio': 3.73, 'time': 0.2138669490814209, 'cx_gates': 291, 'num_gates': 451}","{'depth': 21.32, 'depth_ratio': 0.2648, 'time': 0.2776, 'cx_gates': 16.64, 'num_gates': 16.64}",sabre_look_3_v0.20,sabre_0.20,hex_7,7
"{'depth': 365, 'depth_ratio': 4.06, 'time': 0.24396681785583496, 'cx_gates': 360, 'num_gates': 540}","{'depth': 8.182, 'depth_ratio': 0.09024, 'time': 0.2754, 'cx_gates': 27.74, 'num_gates': 27.74}",sabre_look_3_v0.20,sabre_0.20,hex_7,8
"{'depth': 356, 'depth_ratio': 3.56, 'time': 0.2637917995452881, 'cx_gates': 345, 'num_gates': 545}","{'depth': 23.23, 'depth_ratio': 0.2323, 'time': 0.363, 'cx_gates': 13.16, 'num_gates': 13.16}",sabre_look_3_v0.20,sabre_0.20,hex_7,9
"{'depth': 441, 'depth_ratio': 4.01, 'time': 0.3010439872741699, 'cx_gates': 426, 'num_gates': 646}","{'depth': 11.31, 'depth_ratio': 0.1023, 'time': 0.2801, 'cx_gates': 25.32, 'num_gates': 25.32}",sabre_look_3_v0.20,sabre_0.20,hex_7,10
"{'depth': 439, 'depth_ratio': 3.66, 'time': 0.31929588317871094, 'cx_gates': 420, 'num_gates': 660}","{'depth': 24.85, 'depth_ratio': 0.2072, 'time': 0.2801, 'cx_gates': 18.09, 'num_gates': 18.09}",sabre_look_3_v0.20,sabre_0.20,hex_7,11
"{'depth': 519, 'depth_ratio': 3.99, 'time': 0.34829092025756836, 'cx_gates': 489, 'num_gates': 749}","{'depth': 10.8, 'depth_ratio': 0.08333, 'time': 0.3695, 'cx_gates': 25.87, 'num_gates': 25.87}",sabre_look_3_v0.20,sabre_0.20,hex_7,12
"{'depth': 543, 'depth_ratio': 3.88, 'time': 0.3751189708709717, 'cx_gates': 528, 'num_gates': 808}","{'depth': 16.24, 'depth_ratio': 0.1161, 'time': 0.3743, 'cx_gates': 36.77, 'num_gates': 36.77}",sabre_look_3_v0.20,sabre_0.20,hex_7,13
