best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 27, 'depth_ratio': 2.7, 'time': 0.02750372886657715, 'cx_gates': 21, 'num_gates': 41}","{'depth': 6.771, 'depth_ratio': 0.6771, 'time': 0.0006544, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_extended_v0.20,sabre_0.20,hex_7,0
"{'depth': 62, 'depth_ratio': 3.1, 'time': 0.052185773849487305, 'cx_gates': 48, 'num_gates': 88}","{'depth': 4.308, 'depth_ratio': 0.2154, 'time': 0.305, 'cx_gates': 5.02, 'num_gates': 5.02}",sabre_extended_v0.20,sabre_0.20,hex_7,1
"{'depth': 115, 'depth_ratio': 3.83, 'time': 0.07799911499023438, 'cx_gates': 87, 'num_gates': 147}","{'depth': 4.75, 'depth_ratio': 0.1582, 'time': 0.001709, 'cx_gates': 11.48, 'num_gates': 11.48}",sabre_extended_v0.20,sabre_0.20,hex_7,2
"{'depth': 145, 'depth_ratio': 3.62, 'time': 0.1084747314453125, 'cx_gates': 108, 'num_gates': 188}","{'depth': 16.6, 'depth_ratio': 0.4181, 'time': 0.003075, 'cx_gates': 23.52, 'num_gates': 23.52}",sabre_extended_v0.20,sabre_0.20,hex_7,3
"{'depth': 191, 'depth_ratio': 3.82, 'time': 0.13741397857666016, 'cx_gates': 171, 'num_gates': 271}","{'depth': 15.53, 'depth_ratio': 0.3106, 'time': 0.3098, 'cx_gates': 10.04, 'num_gates': 10.04}",sabre_extended_v0.20,sabre_0.20,hex_7,4
"{'depth': 235, 'depth_ratio': 3.92, 'time': 0.16627907752990723, 'cx_gates': 207, 'num_gates': 327}","{'depth': 14.08, 'depth_ratio': 0.2341, 'time': 0.003463, 'cx_gates': 9.372, 'num_gates': 9.372}",sabre_extended_v0.20,sabre_0.20,hex_7,5
"{'depth': 260, 'depth_ratio': 3.71, 'time': 0.18199825286865234, 'cx_gates': 189, 'num_gates': 329}","{'depth': 13.3, 'depth_ratio': 0.1906, 'time': 0.3245, 'cx_gates': 24.96, 'num_gates': 24.96}",sabre_extended_v0.20,sabre_0.20,hex_7,6
"{'depth': 283, 'depth_ratio': 3.54, 'time': 0.2041327953338623, 'cx_gates': 204, 'num_gates': 364}","{'depth': 12.6, 'depth_ratio': 0.1552, 'time': 0.007855, 'cx_gates': 35.83, 'num_gates': 35.83}",sabre_extended_v0.20,sabre_0.20,hex_7,7
"{'depth': 338, 'depth_ratio': 3.76, 'time': 0.24938392639160156, 'cx_gates': 312, 'num_gates': 492}","{'depth': 7.864, 'depth_ratio': 0.08612, 'time': 0.321, 'cx_gates': 28.69, 'num_gates': 28.69}",sabre_extended_v0.20,sabre_0.20,hex_7,8
"{'depth': 358, 'depth_ratio': 3.58, 'time': 0.25101494789123535, 'cx_gates': 255, 'num_gates': 455}","{'depth': 8.998, 'depth_ratio': 0.08998, 'time': 0.3126, 'cx_gates': 38.21, 'num_gates': 38.21}",sabre_extended_v0.20,sabre_0.20,hex_7,9
"{'depth': 413, 'depth_ratio': 3.75, 'time': 0.303225040435791, 'cx_gates': 363, 'num_gates': 583}","{'depth': 16.44, 'depth_ratio': 0.1519, 'time': 0.3269, 'cx_gates': 29.12, 'num_gates': 29.12}",sabre_extended_v0.20,sabre_0.20,hex_7,10
"{'depth': 440, 'depth_ratio': 3.67, 'time': 0.3051729202270508, 'cx_gates': 303, 'num_gates': 543}","{'depth': 11.34, 'depth_ratio': 0.09432, 'time': 0.3227, 'cx_gates': 46.75, 'num_gates': 46.75}",sabre_extended_v0.20,sabre_0.20,hex_7,11
"{'depth': 477, 'depth_ratio': 3.67, 'time': 1.17374587059021, 'cx_gates': 432, 'num_gates': 692}","{'depth': 13.65, 'depth_ratio': 0.1046, 'time': 0.3343, 'cx_gates': 36.94, 'num_gates': 36.94}",sabre_extended_v0.20,sabre_0.20,hex_7,12
"{'depth': 540, 'depth_ratio': 3.86, 'time': 0.36829590797424316, 'cx_gates': 474, 'num_gates': 754}","{'depth': 11.25, 'depth_ratio': 0.07874, 'time': 0.3193, 'cx_gates': 40.16, 'num_gates': 40.16}",sabre_extended_v0.20,sabre_0.20,hex_7,13
"{'depth': 565, 'depth_ratio': 3.77, 'time': 0.4087069034576416, 'cx_gates': 510, 'num_gates': 810}","{'depth': 15.59, 'depth_ratio': 0.1028, 'time': 0.3259, 'cx_gates': 40.83, 'num_gates': 40.83}",sabre_extended_v0.20,sabre_0.20,hex_7,14
"{'depth': 616, 'depth_ratio': 3.85, 'time': 0.4329369068145752, 'cx_gates': 546, 'num_gates': 866}","{'depth': 8.495, 'depth_ratio': 0.05426, 'time': 0.3189, 'cx_gates': 53.04, 'num_gates': 53.04}",sabre_extended_v0.20,sabre_0.20,hex_7,15
"{'depth': 656, 'depth_ratio': 3.86, 'time': 0.42929792404174805, 'cx_gates': 468, 'num_gates': 808}","{'depth': 8.207, 'depth_ratio': 0.04673, 'time': 0.3305, 'cx_gates': 57.38, 'num_gates': 57.38}",sabre_extended_v0.20,sabre_0.20,hex_7,16
"{'depth': 716, 'depth_ratio': 3.98, 'time': 1.3132410049438477, 'cx_gates': 516, 'num_gates': 876}","{'depth': 5.607, 'depth_ratio': 0.03124, 'time': 0.3354, 'cx_gates': 55.94, 'num_gates': 55.94}",sabre_extended_v0.20,sabre_0.20,hex_7,17
"{'depth': 742, 'depth_ratio': 3.91, 'time': 1.3637659549713135, 'cx_gates': 663, 'num_gates': 1043}","{'depth': 13.51, 'depth_ratio': 0.06957, 'time': 0.3446, 'cx_gates': 56.11, 'num_gates': 56.11}",sabre_extended_v0.20,sabre_0.20,hex_7,18
"{'depth': 754, 'depth_ratio': 3.77, 'time': 0.5357820987701416, 'cx_gates': 672, 'num_gates': 1072}","{'depth': 17.75, 'depth_ratio': 0.08732, 'time': 0.4171, 'cx_gates': 56.79, 'num_gates': 56.79}",sabre_extended_v0.20,sabre_0.20,hex_7,19
"{'depth': 793, 'depth_ratio': 3.78, 'time': 0.5612208843231201, 'cx_gates': 705, 'num_gates': 1125}","{'depth': 5.535, 'depth_ratio': 0.02482, 'time': 0.3438, 'cx_gates': 58.86, 'num_gates': 58.86}",sabre_extended_v0.20,sabre_0.20,hex_7,20
