best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 27, 'depth_ratio': 2.7, 'time': 0.05891776084899902, 'cx_gates': 21, 'num_gates': 41}","{'depth': 2.227, 'depth_ratio': 0.2227, 'time': 0.009257, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,0
"{'depth': 65, 'depth_ratio': 3.25, 'time': 0.2925999164581299, 'cx_gates': 51, 'num_gates': 91}","{'depth': 5.177, 'depth_ratio': 0.2588, 'time': 0.05052, 'cx_gates': 3.795, 'num_gates': 3.795}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,1
"{'depth': 112, 'depth_ratio': 3.73, 'time': 0.6766629219055176, 'cx_gates': 90, 'num_gates': 150}","{'depth': 3.187, 'depth_ratio': 0.1071, 'time': 0.4859, 'cx_gates': 6.462, 'num_gates': 6.462}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,2
"{'depth': 163, 'depth_ratio': 4.08, 'time': 1.2289459705352783, 'cx_gates': 132, 'num_gates': 212}","{'depth': 10.7, 'depth_ratio': 0.2659, 'time': 0.1779, 'cx_gates': 14.32, 'num_gates': 14.32}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,3
"{'depth': 181, 'depth_ratio': 3.62, 'time': 2.762547016143799, 'cx_gates': 180, 'num_gates': 280}","{'depth': 11.55, 'depth_ratio': 0.231, 'time': 0.449, 'cx_gates': 7.823, 'num_gates': 7.823}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,4
"{'depth': 237, 'depth_ratio': 3.95, 'time': 905.0789639949799, 'cx_gates': 243, 'num_gates': 363}","{'depth': 9.33, 'depth_ratio': 0.1548, 'time': 361.1, 'cx_gates': 17.84, 'num_gates': 17.84}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,5
"{'depth': 284, 'depth_ratio': 4.06, 'time': 2.4951038360595703, 'cx_gates': 237, 'num_gates': 377}","{'depth': 7.761, 'depth_ratio': 0.1102, 'time': 0.4956, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,6
"{'depth': 310, 'depth_ratio': 3.88, 'time': 3.2565739154815674, 'cx_gates': 297, 'num_gates': 457}","{'depth': 13.92, 'depth_ratio': 0.1729, 'time': 0.6057, 'cx_gates': 13.47, 'num_gates': 13.47}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,7
"{'depth': 382, 'depth_ratio': 4.24, 'time': 3.54331374168396, 'cx_gates': 303, 'num_gates': 483}","{'depth': 10.79, 'depth_ratio': 0.1209, 'time': 0.5212, 'cx_gates': 30.62, 'num_gates': 30.62}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,8
"{'depth': 404, 'depth_ratio': 4.04, 'time': 5.377279996871948, 'cx_gates': 327, 'num_gates': 527}","{'depth': 21.36, 'depth_ratio': 0.2136, 'time': 0.6295, 'cx_gates': 17.22, 'num_gates': 17.22}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,9
"{'depth': 435, 'depth_ratio': 3.95, 'time': 4.71246600151062, 'cx_gates': 330, 'num_gates': 550}","{'depth': 15.59, 'depth_ratio': 0.1429, 'time': 0.5564, 'cx_gates': 18.26, 'num_gates': 18.26}",sabre_look_6_size_2_start_1_v0.20,sabre_0.20,hex_7,10
