best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.023226261138916016, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.001139, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.01844191551208496, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0004748, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.018843889236450195, 'cx_gates': 6, 'num_gates': 7}","{'depth': 0.4899, 'depth_ratio': 0.1225, 'time': 0.0006241, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.019741058349609375, 'cx_gates': 10, 'num_gates': 11}","{'depth': 0.4899, 'depth_ratio': 0.09798, 'time': 0.0151, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.021041154861450195, 'cx_gates': 11, 'num_gates': 12}","{'depth': 2.4, 'depth_ratio': 0.4, 'time': 0.0005291, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,4
"{'depth': 12, 'depth_ratio': 1.71, 'time': 0.021399974822998047, 'cx_gates': 21, 'num_gates': 22}","{'depth': 1.6, 'depth_ratio': 0.2313, 'time': 0.0007905, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,5
"{'depth': 15, 'depth_ratio': 1.88, 'time': 0.022037982940673828, 'cx_gates': 25, 'num_gates': 26}","{'depth': 1.47, 'depth_ratio': 0.184, 'time': 0.000962, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,6
"{'depth': 20, 'depth_ratio': 2.22, 'time': 0.02547907829284668, 'cx_gates': 38, 'num_gates': 39}","{'depth': 1.897, 'depth_ratio': 0.2129, 'time': 0.0006106, 'cx_gates': 1.897, 'num_gates': 1.897}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,7
"{'depth': 20, 'depth_ratio': 2.0, 'time': 0.025246858596801758, 'cx_gates': 42, 'num_gates': 43}","{'depth': 1.02, 'depth_ratio': 0.102, 'time': 0.0005454, 'cx_gates': 3.286, 'num_gates': 3.286}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,8
"{'depth': 23, 'depth_ratio': 2.09, 'time': 0.026543140411376953, 'cx_gates': 49, 'num_gates': 50}","{'depth': 2.871, 'depth_ratio': 0.2627, 'time': 0.01278, 'cx_gates': 3.286, 'num_gates': 3.286}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,9
"{'depth': 28, 'depth_ratio': 2.33, 'time': 0.027589082717895508, 'cx_gates': 62, 'num_gates': 63}","{'depth': 3.311, 'depth_ratio': 0.2748, 'time': 0.001833, 'cx_gates': 10.29, 'num_gates': 10.29}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,10
"{'depth': 25, 'depth_ratio': 1.92, 'time': 0.03262782096862793, 'cx_gates': 72, 'num_gates': 73}","{'depth': 4.261, 'depth_ratio': 0.329, 'time': 0.0009311, 'cx_gates': 8.183, 'num_gates': 8.183}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,11
"{'depth': 31, 'depth_ratio': 2.21, 'time': 0.03432106971740723, 'cx_gates': 88, 'num_gates': 89}","{'depth': 1.96, 'depth_ratio': 0.1409, 'time': 0.001855, 'cx_gates': 9.487, 'num_gates': 9.487}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,12
"{'depth': 36, 'depth_ratio': 2.4, 'time': 0.035687923431396484, 'cx_gates': 98, 'num_gates': 99}","{'depth': 4.03, 'depth_ratio': 0.2682, 'time': 0.001645, 'cx_gates': 4.069, 'num_gates': 4.069}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,13
"{'depth': 38, 'depth_ratio': 2.38, 'time': 0.06383419036865234, 'cx_gates': 108, 'num_gates': 109}","{'depth': 2.059, 'depth_ratio': 0.1273, 'time': 0.01146, 'cx_gates': 6.735, 'num_gates': 6.735}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,14
"{'depth': 35, 'depth_ratio': 2.06, 'time': 0.03632998466491699, 'cx_gates': 112, 'num_gates': 113}","{'depth': 4.75, 'depth_ratio': 0.2779, 'time': 0.001743, 'cx_gates': 15.18, 'num_gates': 15.18}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,15
"{'depth': 43, 'depth_ratio': 2.39, 'time': 0.03889012336730957, 'cx_gates': 131, 'num_gates': 132}","{'depth': 5.192, 'depth_ratio': 0.2888, 'time': 0.001685, 'cx_gates': 15.01, 'num_gates': 15.01}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,16
"{'depth': 42, 'depth_ratio': 2.21, 'time': 0.03940391540527344, 'cx_gates': 129, 'num_gates': 130}","{'depth': 3.262, 'depth_ratio': 0.1701, 'time': 0.001448, 'cx_gates': 13.87, 'num_gates': 13.87}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,17
"{'depth': 51, 'depth_ratio': 2.55, 'time': 0.04338216781616211, 'cx_gates': 166, 'num_gates': 167}","{'depth': 3.007, 'depth_ratio': 0.1503, 'time': 0.01306, 'cx_gates': 10.67, 'num_gates': 10.67}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,18
"{'depth': 51, 'depth_ratio': 2.32, 'time': 0.044914960861206055, 'cx_gates': 177, 'num_gates': 178}","{'depth': 5.441, 'depth_ratio': 0.2481, 'time': 0.001596, 'cx_gates': 6.841, 'num_gates': 6.841}",sabre_depth_new_1_5_v0.20,sabre_0.20,hex_127,19
