best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.020486116409301758, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.000459, 'cx_gates': 0, 'num_gates': 0}",sabre_v020,sabre_v020,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.01781010627746582, 'cx_gates': 2, 'num_gates': 3}","{'depth': 1.2, 'depth_ratio': 0.4, 'time': 0.000557, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_v020,sabre_v020,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.018564224243164062, 'cx_gates': 6, 'num_gates': 7}","{'depth': 2.638, 'depth_ratio': 0.6595, 'time': 0.0004702, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_v020,sabre_v020,hex_127,2
"{'depth': 11, 'depth_ratio': 2.2, 'time': 0.01989889144897461, 'cx_gates': 10, 'num_gates': 11}","{'depth': 1.72, 'depth_ratio': 0.3441, 'time': 0.0003028, 'cx_gates': 3.059, 'num_gates': 3.059}",sabre_v020,sabre_v020,hex_127,3
"{'depth': 14, 'depth_ratio': 2.33, 'time': 0.0203249454498291, 'cx_gates': 17, 'num_gates': 18}","{'depth': 1.497, 'depth_ratio': 0.2502, 'time': 0.0005232, 'cx_gates': 2.245, 'num_gates': 2.245}",sabre_v020,sabre_v020,hex_127,4
"{'depth': 18, 'depth_ratio': 2.57, 'time': 0.020646095275878906, 'cx_gates': 24, 'num_gates': 25}","{'depth': 1.673, 'depth_ratio': 0.239, 'time': 0.001391, 'cx_gates': 4.409, 'num_gates': 4.409}",sabre_v020,sabre_v020,hex_127,5
"{'depth': 23, 'depth_ratio': 2.88, 'time': 0.0240478515625, 'cx_gates': 28, 'num_gates': 29}","{'depth': 3.655, 'depth_ratio': 0.4533, 'time': 0.0009207, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_v020,sabre_v020,hex_127,6
"{'depth': 30, 'depth_ratio': 3.33, 'time': 0.026707887649536133, 'cx_gates': 47, 'num_gates': 48}","{'depth': 3.262, 'depth_ratio': 0.3636, 'time': 0.000425, 'cx_gates': 10.15, 'num_gates': 10.15}",sabre_v020,sabre_v020,hex_127,7
"{'depth': 27, 'depth_ratio': 2.7, 'time': 0.027847766876220703, 'cx_gates': 30, 'num_gates': 31}","{'depth': 6.0, 'depth_ratio': 0.6, 'time': 0.01029, 'cx_gates': 13.89, 'num_gates': 13.89}",sabre_v020,sabre_v020,hex_127,8
"{'depth': 29, 'depth_ratio': 2.64, 'time': 0.025603055953979492, 'cx_gates': 28, 'num_gates': 29}","{'depth': 5.607, 'depth_ratio': 0.5092, 'time': 0.00193, 'cx_gates': 11.63, 'num_gates': 11.63}",sabre_v020,sabre_v020,hex_127,9
"{'depth': 35, 'depth_ratio': 2.92, 'time': 0.028611183166503906, 'cx_gates': 74, 'num_gates': 75}","{'depth': 5.713, 'depth_ratio': 0.4755, 'time': 0.001745, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_v020,sabre_v020,hex_127,10
"{'depth': 51, 'depth_ratio': 3.92, 'time': 0.03206777572631836, 'cx_gates': 81, 'num_gates': 82}","{'depth': 3.826, 'depth_ratio': 0.2972, 'time': 0.001985, 'cx_gates': 10.11, 'num_gates': 10.11}",sabre_v020,sabre_v020,hex_127,11
"{'depth': 44, 'depth_ratio': 3.14, 'time': 0.03494000434875488, 'cx_gates': 70, 'num_gates': 71}","{'depth': 10.01, 'depth_ratio': 0.7171, 'time': 0.00212, 'cx_gates': 24.4, 'num_gates': 24.4}",sabre_v020,sabre_v020,hex_127,12
"{'depth': 56, 'depth_ratio': 3.73, 'time': 0.06047701835632324, 'cx_gates': 68, 'num_gates': 69}","{'depth': 9.274, 'depth_ratio': 0.6192, 'time': 0.00894, 'cx_gates': 25.48, 'num_gates': 25.48}",sabre_v020,sabre_v020,hex_127,13
"{'depth': 54, 'depth_ratio': 3.38, 'time': 0.037735939025878906, 'cx_gates': 90, 'num_gates': 91}","{'depth': 5.036, 'depth_ratio': 0.3123, 'time': 0.001753, 'cx_gates': 9.859, 'num_gates': 9.859}",sabre_v020,sabre_v020,hex_127,14
"{'depth': 73, 'depth_ratio': 4.29, 'time': 0.0417170524597168, 'cx_gates': 124, 'num_gates': 125}","{'depth': 5.004, 'depth_ratio': 0.2955, 'time': 0.002583, 'cx_gates': 21.75, 'num_gates': 21.75}",sabre_v020,sabre_v020,hex_127,15
"{'depth': 79, 'depth_ratio': 4.39, 'time': 0.03811025619506836, 'cx_gates': 110, 'num_gates': 111}","{'depth': 5.075, 'depth_ratio': 0.283, 'time': 0.002577, 'cx_gates': 12.21, 'num_gates': 12.21}",sabre_v020,sabre_v020,hex_127,16
"{'depth': 81, 'depth_ratio': 4.26, 'time': 0.042845964431762695, 'cx_gates': 153, 'num_gates': 154}","{'depth': 7.228, 'depth_ratio': 0.3813, 'time': 0.0003275, 'cx_gates': 13.28, 'num_gates': 13.28}",sabre_v020,sabre_v020,hex_127,17
"{'depth': 89, 'depth_ratio': 4.45, 'time': 0.04471611976623535, 'cx_gates': 145, 'num_gates': 146}","{'depth': 7.359, 'depth_ratio': 0.368, 'time': 0.0096, 'cx_gates': 15.81, 'num_gates': 15.81}",sabre_v020,sabre_v020,hex_127,18
"{'depth': 93, 'depth_ratio': 4.43, 'time': 0.04728102684020996, 'cx_gates': 137, 'num_gates': 138}","{'depth': 11.2, 'depth_ratio': 0.5326, 'time': 0.003087, 'cx_gates': 22.37, 'num_gates': 22.37}",sabre_v020,sabre_v020,hex_127,19
"{'depth': 86, 'depth_ratio': 3.91, 'time': 0.05046987533569336, 'cx_gates': 132, 'num_gates': 133}","{'depth': 16.79, 'depth_ratio': 0.7647, 'time': 0.002203, 'cx_gates': 37.69, 'num_gates': 37.69}",sabre_v020,sabre_v020,hex_127,20
"{'depth': 107, 'depth_ratio': 4.65, 'time': 0.049291133880615234, 'cx_gates': 169, 'num_gates': 170}","{'depth': 6.946, 'depth_ratio': 0.3023, 'time': 0.002614, 'cx_gates': 25.06, 'num_gates': 25.06}",sabre_v020,sabre_v020,hex_127,21
"{'depth': 103, 'depth_ratio': 4.29, 'time': 0.04527115821838379, 'cx_gates': 122, 'num_gates': 123}","{'depth': 13.79, 'depth_ratio': 0.5749, 'time': 0.01132, 'cx_gates': 37.69, 'num_gates': 37.69}",sabre_v020,sabre_v020,hex_127,22
"{'depth': 106, 'depth_ratio': 4.24, 'time': 0.0495600700378418, 'cx_gates': 180, 'num_gates': 181}","{'depth': 13.35, 'depth_ratio': 0.534, 'time': 0.004665, 'cx_gates': 20.44, 'num_gates': 20.44}",sabre_v020,sabre_v020,hex_127,23
"{'depth': 99, 'depth_ratio': 3.81, 'time': 0.05113697052001953, 'cx_gates': 154, 'num_gates': 155}","{'depth': 14.17, 'depth_ratio': 0.5441, 'time': 0.003602, 'cx_gates': 18.26, 'num_gates': 18.26}",sabre_v020,sabre_v020,hex_127,24
