best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.027031898498535156, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.002291, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.026648759841918945, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.002623, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,1
"{'depth': 4, 'depth_ratio': 1.0, 'time': 0.027471065521240234, 'cx_gates': 3, 'num_gates': 4}","{'depth': 0.8, 'depth_ratio': 0.2, 'time': 0.002364, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,2
"{'depth': 8, 'depth_ratio': 1.6, 'time': 0.06568622589111328, 'cx_gates': 10, 'num_gates': 11}","{'depth': 1.47, 'depth_ratio': 0.2939, 'time': 0.01263, 'cx_gates': 0, 'num_gates': 0}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.04512619972229004, 'cx_gates': 11, 'num_gates': 12}","{'depth': 1.96, 'depth_ratio': 0.327, 'time': 0.002482, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,4
"{'depth': 14, 'depth_ratio': 2.0, 'time': 0.0415501594543457, 'cx_gates': 15, 'num_gates': 16}","{'depth': 0.6325, 'depth_ratio': 0.09174, 'time': 0.008435, 'cx_gates': 4.874, 'num_gates': 4.874}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,5
"{'depth': 15, 'depth_ratio': 1.88, 'time': 0.054144859313964844, 'cx_gates': 22, 'num_gates': 23}","{'depth': 2.332, 'depth_ratio': 0.2912, 'time': 0.01278, 'cx_gates': 5.161, 'num_gates': 5.161}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,6
"{'depth': 16, 'depth_ratio': 1.78, 'time': 0.06694197654724121, 'cx_gates': 32, 'num_gates': 33}","{'depth': 2.53, 'depth_ratio': 0.2799, 'time': 0.006227, 'cx_gates': 5.564, 'num_gates': 5.564}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,7
"{'depth': 20, 'depth_ratio': 2.0, 'time': 0.07419586181640625, 'cx_gates': 33, 'num_gates': 34}","{'depth': 2.417, 'depth_ratio': 0.2417, 'time': 0.007586, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,8
"{'depth': 24, 'depth_ratio': 2.18, 'time': 0.09163808822631836, 'cx_gates': 46, 'num_gates': 47}","{'depth': 1.855, 'depth_ratio': 0.1715, 'time': 0.01452, 'cx_gates': 6.406, 'num_gates': 6.406}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,9
"{'depth': 24, 'depth_ratio': 2.0, 'time': 0.14144682884216309, 'cx_gates': 53, 'num_gates': 54}","{'depth': 5.404, 'depth_ratio': 0.449, 'time': 0.01645, 'cx_gates': 4.8, 'num_gates': 4.8}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,10
"{'depth': 31, 'depth_ratio': 2.38, 'time': 0.12640619277954102, 'cx_gates': 84, 'num_gates': 85}","{'depth': 1.327, 'depth_ratio': 0.1028, 'time': 0.01186, 'cx_gates': 8.139, 'num_gates': 8.139}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,11
"{'depth': 29, 'depth_ratio': 2.07, 'time': 0.11222195625305176, 'cx_gates': 79, 'num_gates': 80}","{'depth': 3.544, 'depth_ratio': 0.2537, 'time': 0.01834, 'cx_gates': 3.98, 'num_gates': 3.98}",sabre_look_1_size_2_start_1_v0.20,sabre_0.20,hex_127,12
