best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.09884524345397949, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.02154, 'cx_gates': 0, 'num_gates': 0}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.1281270980834961, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.02853, 'cx_gates': 0, 'num_gates': 0}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,1
"{'depth': 4, 'depth_ratio': 1.0, 'time': 0.14831304550170898, 'cx_gates': 3, 'num_gates': 4}","{'depth': 0.9798, 'depth_ratio': 0.2449, 'time': 0.03539, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.2528817653656006, 'cx_gates': 10, 'num_gates': 11}","{'depth': 0.4899, 'depth_ratio': 0.09798, 'time': 0.03548, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.23038101196289062, 'cx_gates': 11, 'num_gates': 12}","{'depth': 1.549, 'depth_ratio': 0.2595, 'time': 0.05169, 'cx_gates': 2.4, 'num_gates': 2.4}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,4
"{'depth': 13, 'depth_ratio': 1.86, 'time': 0.28603506088256836, 'cx_gates': 18, 'num_gates': 19}","{'depth': 2.245, 'depth_ratio': 0.3186, 'time': 0.08362, 'cx_gates': 3.059, 'num_gates': 3.059}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,5
"{'depth': 14, 'depth_ratio': 1.75, 'time': 0.5034158229827881, 'cx_gates': 25, 'num_gates': 26}","{'depth': 1.6, 'depth_ratio': 0.201, 'time': 0.07008, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,6
"{'depth': 19, 'depth_ratio': 2.11, 'time': 0.5940017700195312, 'cx_gates': 32, 'num_gates': 33}","{'depth': 1.72, 'depth_ratio': 0.193, 'time': 0.04877, 'cx_gates': 4.409, 'num_gates': 4.409}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,7
"{'depth': 19, 'depth_ratio': 1.9, 'time': 0.5398159027099609, 'cx_gates': 24, 'num_gates': 25}","{'depth': 1.855, 'depth_ratio': 0.1855, 'time': 0.07587, 'cx_gates': 6.406, 'num_gates': 6.406}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,8
"{'depth': 24, 'depth_ratio': 2.18, 'time': 0.8906350135803223, 'cx_gates': 49, 'num_gates': 50}","{'depth': 1.166, 'depth_ratio': 0.105, 'time': 0.1247, 'cx_gates': 8.357, 'num_gates': 8.357}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,9
"{'depth': 28, 'depth_ratio': 2.33, 'time': 0.8088338375091553, 'cx_gates': 38, 'num_gates': 39}","{'depth': 1.327, 'depth_ratio': 0.1122, 'time': 0.1399, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,10
"{'depth': 26, 'depth_ratio': 2.0, 'time': 1.1330199241638184, 'cx_gates': 63, 'num_gates': 64}","{'depth': 3.544, 'depth_ratio': 0.2728, 'time': 0.1043, 'cx_gates': 8.818, 'num_gates': 8.818}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,11
"{'depth': 32, 'depth_ratio': 2.29, 'time': 0.8623716831207275, 'cx_gates': 43, 'num_gates': 44}","{'depth': 5.492, 'depth_ratio': 0.3923, 'time': 0.1402, 'cx_gates': 11.13, 'num_gates': 11.13}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,12
"{'depth': 32, 'depth_ratio': 2.13, 'time': 1.0207068920135498, 'cx_gates': 68, 'num_gates': 69}","{'depth': 5.292, 'depth_ratio': 0.3534, 'time': 0.09168, 'cx_gates': 8.899, 'num_gates': 8.899}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,13
"{'depth': 39, 'depth_ratio': 2.44, 'time': 0.9860413074493408, 'cx_gates': 57, 'num_gates': 58}","{'depth': 4.176, 'depth_ratio': 0.2605, 'time': 0.1581, 'cx_gates': 10.32, 'num_gates': 10.32}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,14
"{'depth': 35, 'depth_ratio': 2.06, 'time': 1.6141040325164795, 'cx_gates': 103, 'num_gates': 104}","{'depth': 5.426, 'depth_ratio': 0.3179, 'time': 0.15, 'cx_gates': 20.17, 'num_gates': 20.17}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,15
"{'depth': 51, 'depth_ratio': 2.83, 'time': 1.4882659912109375, 'cx_gates': 71, 'num_gates': 72}","{'depth': 5.307, 'depth_ratio': 0.2953, 'time': 0.1199, 'cx_gates': 6.681, 'num_gates': 6.681}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,16
"{'depth': 50, 'depth_ratio': 2.63, 'time': 1.3750970363616943, 'cx_gates': 78, 'num_gates': 79}","{'depth': 4.543, 'depth_ratio': 0.2407, 'time': 0.2975, 'cx_gates': 27.47, 'num_gates': 27.47}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,17
"{'depth': 52, 'depth_ratio': 2.6, 'time': 1.6353960037231445, 'cx_gates': 94, 'num_gates': 95}","{'depth': 4.317, 'depth_ratio': 0.2159, 'time': 0.2329, 'cx_gates': 18.0, 'num_gates': 18.0}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,18
"{'depth': 52, 'depth_ratio': 2.48, 'time': 1.5502080917358398, 'cx_gates': 77, 'num_gates': 78}","{'depth': 7.054, 'depth_ratio': 0.3335, 'time': 0.288, 'cx_gates': 32.68, 'num_gates': 32.68}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,19
"{'depth': 59, 'depth_ratio': 2.68, 'time': 2.0237200260162354, 'cx_gates': 120, 'num_gates': 121}","{'depth': 4.195, 'depth_ratio': 0.1912, 'time': 0.2449, 'cx_gates': 18.65, 'num_gates': 18.65}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,20
"{'depth': 54, 'depth_ratio': 2.35, 'time': 2.4710521697998047, 'cx_gates': 166, 'num_gates': 167}","{'depth': 6.969, 'depth_ratio': 0.3009, 'time': 0.1582, 'cx_gates': 26.04, 'num_gates': 26.04}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,21
"{'depth': 77, 'depth_ratio': 3.21, 'time': 2.2591800689697266, 'cx_gates': 134, 'num_gates': 135}","{'depth': 1.6, 'depth_ratio': 0.06853, 'time': 0.2412, 'cx_gates': 23.39, 'num_gates': 23.39}",sabre_v020_look_5_beam_20,sabre_v020,hex_127,22
