best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.03722405433654785, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.004763, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.042407989501953125, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.006304, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.051238059997558594, 'cx_gates': 6, 'num_gates': 7}","{'depth': 0.4899, 'depth_ratio': 0.1225, 'time': 0.01117, 'cx_gates': 0, 'num_gates': 0}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.05626797676086426, 'cx_gates': 10, 'num_gates': 11}","{'depth': 1.47, 'depth_ratio': 0.2939, 'time': 0.008715, 'cx_gates': 1.47, 'num_gates': 1.47}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.06389403343200684, 'cx_gates': 11, 'num_gates': 12}","{'depth': 1.96, 'depth_ratio': 0.3282, 'time': 0.00872, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,4
"{'depth': 14, 'depth_ratio': 2.0, 'time': 0.1198580265045166, 'cx_gates': 27, 'num_gates': 28}","{'depth': 2.059, 'depth_ratio': 0.2924, 'time': 0.01737, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,5
"{'depth': 16, 'depth_ratio': 2.0, 'time': 0.10692405700683594, 'cx_gates': 25, 'num_gates': 26}","{'depth': 1.2, 'depth_ratio': 0.1534, 'time': 0.01207, 'cx_gates': 5.564, 'num_gates': 5.564}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,6
"{'depth': 18, 'depth_ratio': 2.0, 'time': 0.1153249740600586, 'cx_gates': 29, 'num_gates': 30}","{'depth': 2.577, 'depth_ratio': 0.2875, 'time': 0.006539, 'cx_gates': 4.874, 'num_gates': 4.874}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,7
"{'depth': 18, 'depth_ratio': 1.8, 'time': 0.14195799827575684, 'cx_gates': 36, 'num_gates': 37}","{'depth': 1.625, 'depth_ratio': 0.1625, 'time': 0.006363, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,8
"{'depth': 22, 'depth_ratio': 2.0, 'time': 0.177689790725708, 'cx_gates': 52, 'num_gates': 53}","{'depth': 1.833, 'depth_ratio': 0.165, 'time': 0.009387, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,9
"{'depth': 27, 'depth_ratio': 2.25, 'time': 0.19128799438476562, 'cx_gates': 59, 'num_gates': 60}","{'depth': 2.638, 'depth_ratio': 0.2185, 'time': 0.02883, 'cx_gates': 12.38, 'num_gates': 12.38}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,10
"{'depth': 29, 'depth_ratio': 2.23, 'time': 0.22961711883544922, 'cx_gates': 69, 'num_gates': 70}","{'depth': 3.72, 'depth_ratio': 0.2861, 'time': 0.01234, 'cx_gates': 7.73, 'num_gates': 7.73}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,11
"{'depth': 31, 'depth_ratio': 2.21, 'time': 0.27837681770324707, 'cx_gates': 88, 'num_gates': 89}","{'depth': 2.449, 'depth_ratio': 0.1764, 'time': 0.03034, 'cx_gates': 10.83, 'num_gates': 10.83}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,12
"{'depth': 34, 'depth_ratio': 2.27, 'time': 0.2844977378845215, 'cx_gates': 95, 'num_gates': 96}","{'depth': 4.317, 'depth_ratio': 0.2861, 'time': 0.03084, 'cx_gates': 10.32, 'num_gates': 10.32}",sabre_depth_new_5_5_v0.20,sabre_0.20,hex_127,13
