best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 2, 'depth_ratio': 1.0, 'time': 0.022124767303466797, 'cx_gates': 1, 'num_gates': 2}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0005792, 'cx_gates': 0, 'num_gates': 0}",sabre_test_depth_v0.20,sabre_0.20,hex_127,0
"{'depth': 3, 'depth_ratio': 1.0, 'time': 0.018893718719482422, 'cx_gates': 2, 'num_gates': 3}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0007088, 'cx_gates': 0, 'num_gates': 0}",sabre_test_depth_v0.20,sabre_0.20,hex_127,1
"{'depth': 6, 'depth_ratio': 1.5, 'time': 0.02019190788269043, 'cx_gates': 6, 'num_gates': 7}","{'depth': 0, 'depth_ratio': 0, 'time': 0.0006252, 'cx_gates': 0, 'num_gates': 0}",sabre_test_depth_v0.20,sabre_0.20,hex_127,2
"{'depth': 7, 'depth_ratio': 1.4, 'time': 0.020089149475097656, 'cx_gates': 10, 'num_gates': 11}","{'depth': 1.47, 'depth_ratio': 0.2939, 'time': 0.01116, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_test_depth_v0.20,sabre_0.20,hex_127,3
"{'depth': 8, 'depth_ratio': 1.33, 'time': 0.021272897720336914, 'cx_gates': 11, 'num_gates': 12}","{'depth': 2.4, 'depth_ratio': 0.4, 'time': 0.0008098, 'cx_gates': 3.6, 'num_gates': 3.6}",sabre_test_depth_v0.20,sabre_0.20,hex_127,4
"{'depth': 12, 'depth_ratio': 1.71, 'time': 0.02087092399597168, 'cx_gates': 21, 'num_gates': 22}","{'depth': 2.04, 'depth_ratio': 0.2944, 'time': 0.001099, 'cx_gates': 3.795, 'num_gates': 3.795}",sabre_test_depth_v0.20,sabre_0.20,hex_127,5
"{'depth': 15, 'depth_ratio': 1.88, 'time': 0.030807971954345703, 'cx_gates': 25, 'num_gates': 26}","{'depth': 1.855, 'depth_ratio': 0.2312, 'time': 0.002611, 'cx_gates': 4.49, 'num_gates': 4.49}",sabre_test_depth_v0.20,sabre_0.20,hex_127,6
"{'depth': 20, 'depth_ratio': 2.22, 'time': 0.025510787963867188, 'cx_gates': 38, 'num_gates': 39}","{'depth': 1.897, 'depth_ratio': 0.2129, 'time': 0.0006468, 'cx_gates': 1.897, 'num_gates': 1.897}",sabre_test_depth_v0.20,sabre_0.20,hex_127,7
"{'depth': 20, 'depth_ratio': 2.0, 'time': 0.025213003158569336, 'cx_gates': 42, 'num_gates': 43}","{'depth': 1.02, 'depth_ratio': 0.102, 'time': 0.0002903, 'cx_gates': 3.286, 'num_gates': 3.286}",sabre_test_depth_v0.20,sabre_0.20,hex_127,8
"{'depth': 23, 'depth_ratio': 2.09, 'time': 0.027688980102539062, 'cx_gates': 49, 'num_gates': 50}","{'depth': 2.638, 'depth_ratio': 0.2417, 'time': 0.0156, 'cx_gates': 4.069, 'num_gates': 4.069}",sabre_test_depth_v0.20,sabre_0.20,hex_127,9
"{'depth': 28, 'depth_ratio': 2.33, 'time': 0.028062105178833008, 'cx_gates': 62, 'num_gates': 63}","{'depth': 3.311, 'depth_ratio': 0.2748, 'time': 0.002047, 'cx_gates': 10.29, 'num_gates': 10.29}",sabre_test_depth_v0.20,sabre_0.20,hex_127,10
"{'depth': 25, 'depth_ratio': 1.92, 'time': 0.03236079216003418, 'cx_gates': 72, 'num_gates': 73}","{'depth': 4.261, 'depth_ratio': 0.329, 'time': 0.001032, 'cx_gates': 8.183, 'num_gates': 8.183}",sabre_test_depth_v0.20,sabre_0.20,hex_127,11
"{'depth': 31, 'depth_ratio': 2.21, 'time': 0.03314018249511719, 'cx_gates': 88, 'num_gates': 89}","{'depth': 1.96, 'depth_ratio': 0.1409, 'time': 0.001706, 'cx_gates': 9.487, 'num_gates': 9.487}",sabre_test_depth_v0.20,sabre_0.20,hex_127,12
"{'depth': 36, 'depth_ratio': 2.4, 'time': 0.03464984893798828, 'cx_gates': 98, 'num_gates': 99}","{'depth': 4.03, 'depth_ratio': 0.2682, 'time': 0.001385, 'cx_gates': 4.069, 'num_gates': 4.069}",sabre_test_depth_v0.20,sabre_0.20,hex_127,13
"{'depth': 38, 'depth_ratio': 2.38, 'time': 0.06384491920471191, 'cx_gates': 108, 'num_gates': 109}","{'depth': 1.855, 'depth_ratio': 0.1148, 'time': 0.0115, 'cx_gates': 5.817, 'num_gates': 5.817}",sabre_test_depth_v0.20,sabre_0.20,hex_127,14
"{'depth': 35, 'depth_ratio': 2.06, 'time': 0.037351131439208984, 'cx_gates': 112, 'num_gates': 113}","{'depth': 4.75, 'depth_ratio': 0.2779, 'time': 0.001612, 'cx_gates': 15.18, 'num_gates': 15.18}",sabre_test_depth_v0.20,sabre_0.20,hex_127,15
"{'depth': 43, 'depth_ratio': 2.39, 'time': 0.038095951080322266, 'cx_gates': 131, 'num_gates': 132}","{'depth': 5.192, 'depth_ratio': 0.2888, 'time': 0.001043, 'cx_gates': 15.01, 'num_gates': 15.01}",sabre_test_depth_v0.20,sabre_0.20,hex_127,16
"{'depth': 42, 'depth_ratio': 2.21, 'time': 0.03909897804260254, 'cx_gates': 129, 'num_gates': 130}","{'depth': 3.262, 'depth_ratio': 0.1701, 'time': 0.001509, 'cx_gates': 13.87, 'num_gates': 13.87}",sabre_test_depth_v0.20,sabre_0.20,hex_127,17
"{'depth': 51, 'depth_ratio': 2.55, 'time': 0.0730290412902832, 'cx_gates': 166, 'num_gates': 167}","{'depth': 3.007, 'depth_ratio': 0.1503, 'time': 0.0126, 'cx_gates': 10.67, 'num_gates': 10.67}",sabre_test_depth_v0.20,sabre_0.20,hex_127,18
"{'depth': 51, 'depth_ratio': 2.32, 'time': 0.043107032775878906, 'cx_gates': 177, 'num_gates': 178}","{'depth': 5.441, 'depth_ratio': 0.2481, 'time': 0.001419, 'cx_gates': 6.841, 'num_gates': 6.841}",sabre_test_depth_v0.20,sabre_0.20,hex_127,19
"{'depth': 58, 'depth_ratio': 2.52, 'time': 0.04549098014831543, 'cx_gates': 190, 'num_gates': 191}","{'depth': 3.382, 'depth_ratio': 0.1485, 'time': 0.001452, 'cx_gates': 8.818, 'num_gates': 8.818}",sabre_test_depth_v0.20,sabre_0.20,hex_127,20
