best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 37, 'depth_ratio': 3.08, 'time': 0.024689912796020508, 'cx_gates': 62, 'num_gates': 63}","{'depth': 10.63, 'depth_ratio': 0.8865, 'time': 0.000367, 'cx_gates': 13.09, 'num_gates': 13.09}",sabre_v045,sabre_v045,hex_127,10,1,0
"{'depth': 47, 'depth_ratio': 3.62, 'time': 0.02625727653503418, 'cx_gates': 90, 'num_gates': 91}","{'depth': 5.269, 'depth_ratio': 0.4045, 'time': 0.0009163, 'cx_gates': 8.818, 'num_gates': 8.818}",sabre_v045,sabre_v045,hex_127,11,1,0
"{'depth': 53, 'depth_ratio': 3.79, 'time': 0.0242311954498291, 'cx_gates': 91, 'num_gates': 92}","{'depth': 4.63, 'depth_ratio': 0.3308, 'time': 0.0005028, 'cx_gates': 3.499, 'num_gates': 3.499}",sabre_v045,sabre_v045,hex_127,12,1,0
"{'depth': 59, 'depth_ratio': 3.93, 'time': 0.02518296241760254, 'cx_gates': 92, 'num_gates': 93}","{'depth': 7.473, 'depth_ratio': 0.4999, 'time': 0.01421, 'cx_gates': 8.139, 'num_gates': 8.139}",sabre_v045,sabre_v045,hex_127,13,1,0
"{'depth': 62, 'depth_ratio': 3.88, 'time': 0.02461075782775879, 'cx_gates': 87, 'num_gates': 88}","{'depth': 12.5, 'depth_ratio': 0.7806, 'time': 0.0004264, 'cx_gates': 22.4, 'num_gates': 22.4}",sabre_v045,sabre_v045,hex_127,14,1,0
"{'depth': 65, 'depth_ratio': 3.82, 'time': 0.025083303451538086, 'cx_gates': 85, 'num_gates': 86}","{'depth': 11.86, 'depth_ratio': 0.696, 'time': 0.0004369, 'cx_gates': 17.43, 'num_gates': 17.43}",sabre_v045,sabre_v045,hex_127,15,1,0
"{'depth': 70, 'depth_ratio': 3.89, 'time': 0.026263952255249023, 'cx_gates': 128, 'num_gates': 129}","{'depth': 8.06, 'depth_ratio': 0.4492, 'time': 0.0005689, 'cx_gates': 13.34, 'num_gates': 13.34}",sabre_v045,sabre_v045,hex_127,16,1,0
"{'depth': 73, 'depth_ratio': 3.84, 'time': 0.028100967407226562, 'cx_gates': 117, 'num_gates': 118}","{'depth': 14.6, 'depth_ratio': 0.7698, 'time': 0.01322, 'cx_gates': 23.82, 'num_gates': 23.82}",sabre_v045,sabre_v045,hex_127,17,1,0
"{'depth': 84, 'depth_ratio': 4.2, 'time': 0.03133392333984375, 'cx_gates': 136, 'num_gates': 137}","{'depth': 6.468, 'depth_ratio': 0.3234, 'time': 0.002801, 'cx_gates': 8.612, 'num_gates': 8.612}",sabre_v045,sabre_v045,hex_127,18,1,0
"{'depth': 99, 'depth_ratio': 4.71, 'time': 0.027006864547729492, 'cx_gates': 170, 'num_gates': 171}","{'depth': 6.542, 'depth_ratio': 0.3112, 'time': 0.0009566, 'cx_gates': 15.37, 'num_gates': 15.37}",sabre_v045,sabre_v045,hex_127,19,1,0
"{'depth': 90, 'depth_ratio': 4.09, 'time': 0.028102874755859375, 'cx_gates': 165, 'num_gates': 166}","{'depth': 25.63, 'depth_ratio': 1.164, 'time': 0.00267, 'cx_gates': 39.5, 'num_gates': 39.5}",sabre_v045,sabre_v045,hex_127,20,1,0
"{'depth': 93, 'depth_ratio': 4.04, 'time': 0.032911062240600586, 'cx_gates': 160, 'num_gates': 161}","{'depth': 19.37, 'depth_ratio': 0.8422, 'time': 0.01889, 'cx_gates': 27.99, 'num_gates': 27.99}",sabre_v045,sabre_v045,hex_127,21,1,0
"{'depth': 112, 'depth_ratio': 4.67, 'time': 0.029466867446899414, 'cx_gates': 143, 'num_gates': 144}","{'depth': 10.61, 'depth_ratio': 0.444, 'time': 0.0003334, 'cx_gates': 33.14, 'num_gates': 33.14}",sabre_v045,sabre_v045,hex_127,22,1,0
"{'depth': 109, 'depth_ratio': 4.36, 'time': 0.03076004981994629, 'cx_gates': 171, 'num_gates': 172}","{'depth': 19.81, 'depth_ratio': 0.7922, 'time': 0.001799, 'cx_gates': 29.48, 'num_gates': 29.48}",sabre_v045,sabre_v045,hex_127,23,1,0
"{'depth': 121, 'depth_ratio': 4.65, 'time': 0.03959393501281738, 'cx_gates': 190, 'num_gates': 191}","{'depth': 15.63, 'depth_ratio': 0.6031, 'time': 0.003338, 'cx_gates': 34.08, 'num_gates': 34.08}",sabre_v045,sabre_v045,hex_127,24,1,0
"{'depth': 148, 'depth_ratio': 5.48, 'time': 0.032198190689086914, 'cx_gates': 236, 'num_gates': 237}","{'depth': 5.913, 'depth_ratio': 0.2173, 'time': 0.000789, 'cx_gates': 25.07, 'num_gates': 25.07}",sabre_v045,sabre_v045,hex_127,25,1,0
"{'depth': 108, 'depth_ratio': 3.86, 'time': 0.03150296211242676, 'cx_gates': 180, 'num_gates': 181}","{'depth': 18.29, 'depth_ratio': 0.6513, 'time': 0.01431, 'cx_gates': 33.21, 'num_gates': 33.21}",sabre_v045,sabre_v045,hex_127,26,1,0
"{'depth': 141, 'depth_ratio': 4.86, 'time': 0.034310102462768555, 'cx_gates': 217, 'num_gates': 218}","{'depth': 11.36, 'depth_ratio': 0.3929, 'time': 0.001038, 'cx_gates': 29.72, 'num_gates': 29.72}",sabre_v045,sabre_v045,hex_127,27,1,0
"{'depth': 139, 'depth_ratio': 4.63, 'time': 0.032174110412597656, 'cx_gates': 200, 'num_gates': 201}","{'depth': 16.36, 'depth_ratio': 0.5454, 'time': 0.0003748, 'cx_gates': 30.73, 'num_gates': 30.73}",sabre_v045,sabre_v045,hex_127,28,1,0
"{'depth': 132, 'depth_ratio': 4.26, 'time': 0.03211092948913574, 'cx_gates': 207, 'num_gates': 208}","{'depth': 26.55, 'depth_ratio': 0.8566, 'time': 0.0003291, 'cx_gates': 41.22, 'num_gates': 41.22}",sabre_v045,sabre_v045,hex_127,29,1,0
"{'depth': 158, 'depth_ratio': 4.94, 'time': 0.032839059829711914, 'cx_gates': 250, 'num_gates': 251}","{'depth': 13.02, 'depth_ratio': 0.4066, 'time': 0.01268, 'cx_gates': 40.78, 'num_gates': 40.78}",sabre_v045,sabre_v045,hex_127,30,1,0
"{'depth': 164, 'depth_ratio': 4.97, 'time': 0.032585859298706055, 'cx_gates': 254, 'num_gates': 255}","{'depth': 11.89, 'depth_ratio': 0.3615, 'time': 0.0004841, 'cx_gates': 35.9, 'num_gates': 35.9}",sabre_v045,sabre_v045,hex_127,31,1,0
"{'depth': 167, 'depth_ratio': 4.91, 'time': 0.03349113464355469, 'cx_gates': 288, 'num_gates': 289}","{'depth': 15.63, 'depth_ratio': 0.4597, 'time': 0.01343, 'cx_gates': 20.38, 'num_gates': 20.38}",sabre_v045,sabre_v045,hex_127,32,1,0
"{'depth': 166, 'depth_ratio': 4.74, 'time': 0.03438210487365723, 'cx_gates': 262, 'num_gates': 263}","{'depth': 23.48, 'depth_ratio': 0.6726, 'time': 0.0003649, 'cx_gates': 52.44, 'num_gates': 52.44}",sabre_v045,sabre_v045,hex_127,33,1,0
"{'depth': 189, 'depth_ratio': 5.25, 'time': 0.03442263603210449, 'cx_gates': 296, 'num_gates': 297}","{'depth': 6.112, 'depth_ratio': 0.1693, 'time': 0.0003453, 'cx_gates': 26.52, 'num_gates': 26.52}",sabre_v045,sabre_v045,hex_127,34,1,0
"{'depth': 188, 'depth_ratio': 5.08, 'time': 0.03474831581115723, 'cx_gates': 303, 'num_gates': 304}","{'depth': 13.92, 'depth_ratio': 0.3764, 'time': 0.01275, 'cx_gates': 26.99, 'num_gates': 26.99}",sabre_v045,sabre_v045,hex_127,35,1,0
"{'depth': 199, 'depth_ratio': 5.24, 'time': 0.0349118709564209, 'cx_gates': 325, 'num_gates': 326}","{'depth': 14.11, 'depth_ratio': 0.3712, 'time': 0.0003883, 'cx_gates': 32.57, 'num_gates': 32.57}",sabre_v045,sabre_v045,hex_127,36,1,0
"{'depth': 192, 'depth_ratio': 4.92, 'time': 0.03591799736022949, 'cx_gates': 293, 'num_gates': 294}","{'depth': 18.41, 'depth_ratio': 0.474, 'time': 0.01154, 'cx_gates': 45.22, 'num_gates': 45.22}",sabre_v045,sabre_v045,hex_127,37,1,0
"{'depth': 196, 'depth_ratio': 4.9, 'time': 0.03635001182556152, 'cx_gates': 309, 'num_gates': 310}","{'depth': 17.88, 'depth_ratio': 0.4454, 'time': 0.0005192, 'cx_gates': 32.78, 'num_gates': 32.78}",sabre_v045,sabre_v045,hex_127,38,1,0
"{'depth': 213, 'depth_ratio': 5.2, 'time': 0.03759264945983887, 'cx_gates': 376, 'num_gates': 377}","{'depth': 19.76, 'depth_ratio': 0.4821, 'time': 0.0003536, 'cx_gates': 31.21, 'num_gates': 31.21}",sabre_v045,sabre_v045,hex_127,39,1,0
"{'depth': 227, 'depth_ratio': 5.4, 'time': 0.03793525695800781, 'cx_gates': 323, 'num_gates': 324}","{'depth': 20.17, 'depth_ratio': 0.4829, 'time': 0.01278, 'cx_gates': 56.2, 'num_gates': 56.2}",sabre_v045,sabre_v045,hex_127,40,1,0
"{'depth': 233, 'depth_ratio': 5.42, 'time': 0.03821206092834473, 'cx_gates': 372, 'num_gates': 373}","{'depth': 15.87, 'depth_ratio': 0.3693, 'time': 0.0004596, 'cx_gates': 34.97, 'num_gates': 34.97}",sabre_v045,sabre_v045,hex_127,41,1,0
"{'depth': 233, 'depth_ratio': 5.3, 'time': 0.06856822967529297, 'cx_gates': 382, 'num_gates': 383}","{'depth': 13.51, 'depth_ratio': 0.3045, 'time': 0.01186, 'cx_gates': 44.94, 'num_gates': 44.94}",sabre_v045,sabre_v045,hex_127,42,1,0
"{'depth': 228, 'depth_ratio': 5.07, 'time': 0.038832902908325195, 'cx_gates': 338, 'num_gates': 339}","{'depth': 25.71, 'depth_ratio': 0.5716, 'time': 0.0003813, 'cx_gates': 61.85, 'num_gates': 61.85}",sabre_v045,sabre_v045,hex_127,43,1,0
"{'depth': 267, 'depth_ratio': 5.8, 'time': 0.03940081596374512, 'cx_gates': 474, 'num_gates': 475}","{'depth': 10.82, 'depth_ratio': 0.2341, 'time': 0.01234, 'cx_gates': 14.75, 'num_gates': 14.75}",sabre_v045,sabre_v045,hex_127,44,1,0
"{'depth': 260, 'depth_ratio': 5.53, 'time': 0.0394136905670166, 'cx_gates': 418, 'num_gates': 419}","{'depth': 33.27, 'depth_ratio': 0.7094, 'time': 0.0009375, 'cx_gates': 57.84, 'num_gates': 57.84}",sabre_v045,sabre_v045,hex_127,45,1,0
"{'depth': 261, 'depth_ratio': 5.44, 'time': 0.04029989242553711, 'cx_gates': 443, 'num_gates': 444}","{'depth': 25.83, 'depth_ratio': 0.5378, 'time': 0.01245, 'cx_gates': 45.48, 'num_gates': 45.48}",sabre_v045,sabre_v045,hex_127,46,1,0
"{'depth': 265, 'depth_ratio': 5.41, 'time': 0.04123711585998535, 'cx_gates': 429, 'num_gates': 430}","{'depth': 11.4, 'depth_ratio': 0.2317, 'time': 0.0003109, 'cx_gates': 29.11, 'num_gates': 29.11}",sabre_v045,sabre_v045,hex_127,47,1,0
"{'depth': 242, 'depth_ratio': 4.84, 'time': 0.04053306579589844, 'cx_gates': 397, 'num_gates': 398}","{'depth': 26.3, 'depth_ratio': 0.526, 'time': 0.01195, 'cx_gates': 56.74, 'num_gates': 56.74}",sabre_v045,sabre_v045,hex_127,48,1,0
"{'depth': 259, 'depth_ratio': 5.08, 'time': 0.04230213165283203, 'cx_gates': 449, 'num_gates': 450}","{'depth': 24.33, 'depth_ratio': 0.4766, 'time': 0.0003162, 'cx_gates': 44.88, 'num_gates': 44.88}",sabre_v045,sabre_v045,hex_127,49,1,0
"{'depth': 293, 'depth_ratio': 5.63, 'time': 0.042633056640625, 'cx_gates': 516, 'num_gates': 517}","{'depth': 26.64, 'depth_ratio': 0.5154, 'time': 0.0119, 'cx_gates': 48.87, 'num_gates': 48.87}",sabre_v045,sabre_v045,hex_127,50,1,0
"{'depth': 307, 'depth_ratio': 5.79, 'time': 0.04378986358642578, 'cx_gates': 514, 'num_gates': 515}","{'depth': 16.56, 'depth_ratio': 0.3126, 'time': 0.0004376, 'cx_gates': 17.84, 'num_gates': 17.84}",sabre_v045,sabre_v045,hex_127,51,1,0
"{'depth': 303, 'depth_ratio': 5.61, 'time': 0.042511701583862305, 'cx_gates': 518, 'num_gates': 519}","{'depth': 33.31, 'depth_ratio': 0.6185, 'time': 0.01251, 'cx_gates': 52.63, 'num_gates': 52.63}",sabre_v045,sabre_v045,hex_127,52,1,0
"{'depth': 306, 'depth_ratio': 5.56, 'time': 0.04456210136413574, 'cx_gates': 543, 'num_gates': 544}","{'depth': 33.97, 'depth_ratio': 0.6186, 'time': 0.0005973, 'cx_gates': 44.28, 'num_gates': 44.28}",sabre_v045,sabre_v045,hex_127,53,1,0
"{'depth': 283, 'depth_ratio': 5.05, 'time': 0.0439150333404541, 'cx_gates': 460, 'num_gates': 461}","{'depth': 28.28, 'depth_ratio': 0.5081, 'time': 0.01313, 'cx_gates': 63.37, 'num_gates': 63.37}",sabre_v045,sabre_v045,hex_127,54,1,0
"{'depth': 317, 'depth_ratio': 5.56, 'time': 0.044425010681152344, 'cx_gates': 545, 'num_gates': 546}","{'depth': 29.06, 'depth_ratio': 0.5109, 'time': 0.0008188, 'cx_gates': 38.82, 'num_gates': 38.82}",sabre_v045,sabre_v045,hex_127,55,1,0
"{'depth': 330, 'depth_ratio': 5.69, 'time': 0.0453038215637207, 'cx_gates': 555, 'num_gates': 556}","{'depth': 33.02, 'depth_ratio': 0.5669, 'time': 0.01309, 'cx_gates': 58.91, 'num_gates': 58.91}",sabre_v045,sabre_v045,hex_127,56,1,0
"{'depth': 322, 'depth_ratio': 5.46, 'time': 0.04587221145629883, 'cx_gates': 556, 'num_gates': 557}","{'depth': 26.72, 'depth_ratio': 0.4525, 'time': 0.0006129, 'cx_gates': 69.72, 'num_gates': 69.72}",sabre_v045,sabre_v045,hex_127,57,1,0
"{'depth': 361, 'depth_ratio': 6.02, 'time': 0.047309160232543945, 'cx_gates': 650, 'num_gates': 651}","{'depth': 47.64, 'depth_ratio': 0.7946, 'time': 0.01213, 'cx_gates': 63.63, 'num_gates': 63.63}",sabre_v045,sabre_v045,hex_127,58,1,0
"{'depth': 345, 'depth_ratio': 5.66, 'time': 0.047141075134277344, 'cx_gates': 603, 'num_gates': 604}","{'depth': 36.28, 'depth_ratio': 0.5937, 'time': 0.0005498, 'cx_gates': 75.54, 'num_gates': 75.54}",sabre_v045,sabre_v045,hex_127,59,1,0
"{'depth': 366, 'depth_ratio': 5.9, 'time': 0.047744035720825195, 'cx_gates': 658, 'num_gates': 659}","{'depth': 27.16, 'depth_ratio': 0.4379, 'time': 0.01193, 'cx_gates': 60.67, 'num_gates': 60.67}",sabre_v045,sabre_v045,hex_127,60,1,0
"{'depth': 347, 'depth_ratio': 5.51, 'time': 0.04779410362243652, 'cx_gates': 593, 'num_gates': 594}","{'depth': 62.86, 'depth_ratio': 0.9989, 'time': 0.0007764, 'cx_gates': 106.3, 'num_gates': 106.3}",sabre_v045,sabre_v045,hex_127,61,1,0
"{'depth': 321, 'depth_ratio': 5.02, 'time': 0.048429012298583984, 'cx_gates': 519, 'num_gates': 520}","{'depth': 36.46, 'depth_ratio': 0.5693, 'time': 0.01202, 'cx_gates': 84.44, 'num_gates': 84.44}",sabre_v045,sabre_v045,hex_127,62,1,0
"{'depth': 385, 'depth_ratio': 5.92, 'time': 0.049675941467285156, 'cx_gates': 670, 'num_gates': 671}","{'depth': 31.58, 'depth_ratio': 0.4861, 'time': 0.0004581, 'cx_gates': 56.07, 'num_gates': 56.07}",sabre_v045,sabre_v045,hex_127,63,1,0
"{'depth': 404, 'depth_ratio': 6.12, 'time': 0.050334930419921875, 'cx_gates': 704, 'num_gates': 705}","{'depth': 18.22, 'depth_ratio': 0.2771, 'time': 0.01196, 'cx_gates': 35.22, 'num_gates': 35.22}",sabre_v045,sabre_v045,hex_127,64,1,0
"{'depth': 401, 'depth_ratio': 5.99, 'time': 0.050972938537597656, 'cx_gates': 756, 'num_gates': 757}","{'depth': 31.28, 'depth_ratio': 0.4643, 'time': 0.0004185, 'cx_gates': 80.49, 'num_gates': 80.49}",sabre_v045,sabre_v045,hex_127,65,1,0
"{'depth': 395, 'depth_ratio': 5.81, 'time': 0.04943728446960449, 'cx_gates': 700, 'num_gates': 701}","{'depth': 37.52, 'depth_ratio': 0.5519, 'time': 0.01393, 'cx_gates': 68.34, 'num_gates': 68.34}",sabre_v045,sabre_v045,hex_127,66,1,0
"{'depth': 386, 'depth_ratio': 5.59, 'time': 0.052704811096191406, 'cx_gates': 662, 'num_gates': 663}","{'depth': 46.83, 'depth_ratio': 0.6805, 'time': 0.000823, 'cx_gates': 91.59, 'num_gates': 91.59}",sabre_v045,sabre_v045,hex_127,67,1,0
"{'depth': 440, 'depth_ratio': 6.29, 'time': 0.09332394599914551, 'cx_gates': 780, 'num_gates': 781}","{'depth': 21.56, 'depth_ratio': 0.3054, 'time': 0.01592, 'cx_gates': 46.96, 'num_gates': 46.96}",sabre_v045,sabre_v045,hex_127,68,1,0
"{'depth': 406, 'depth_ratio': 5.72, 'time': 0.05201005935668945, 'cx_gates': 760, 'num_gates': 761}","{'depth': 46.39, 'depth_ratio': 0.6519, 'time': 0.0006564, 'cx_gates': 53.92, 'num_gates': 53.92}",sabre_v045,sabre_v045,hex_127,69,1,0
"{'depth': 438, 'depth_ratio': 6.08, 'time': 0.05115914344787598, 'cx_gates': 764, 'num_gates': 765}","{'depth': 32.01, 'depth_ratio': 0.4447, 'time': 0.001649, 'cx_gates': 73.84, 'num_gates': 73.84}",sabre_v045,sabre_v045,hex_127,70,1,0
"{'depth': 387, 'depth_ratio': 5.3, 'time': 0.05239224433898926, 'cx_gates': 672, 'num_gates': 673}","{'depth': 37.83, 'depth_ratio': 0.5195, 'time': 0.01157, 'cx_gates': 88.16, 'num_gates': 88.16}",sabre_v045,sabre_v045,hex_127,71,1,0
"{'depth': 450, 'depth_ratio': 6.08, 'time': 0.05503582954406738, 'cx_gates': 853, 'num_gates': 854}","{'depth': 45.07, 'depth_ratio': 0.6085, 'time': 0.0003504, 'cx_gates': 89.54, 'num_gates': 89.54}",sabre_v045,sabre_v045,hex_127,72,1,0
"{'depth': 485, 'depth_ratio': 6.47, 'time': 0.05388307571411133, 'cx_gates': 860, 'num_gates': 861}","{'depth': 21.37, 'depth_ratio': 0.2857, 'time': 0.01257, 'cx_gates': 37.87, 'num_gates': 37.87}",sabre_v045,sabre_v045,hex_127,73,1,0
"{'depth': 450, 'depth_ratio': 5.92, 'time': 0.05385398864746094, 'cx_gates': 798, 'num_gates': 799}","{'depth': 56.7, 'depth_ratio': 0.7451, 'time': 0.001414, 'cx_gates': 65.19, 'num_gates': 65.19}",sabre_v045,sabre_v045,hex_127,74,1,0
"{'depth': 423, 'depth_ratio': 5.49, 'time': 0.054087162017822266, 'cx_gates': 811, 'num_gates': 812}","{'depth': 51.94, 'depth_ratio': 0.6764, 'time': 0.0008171, 'cx_gates': 74.54, 'num_gates': 74.54}",sabre_v045,sabre_v045,hex_127,75,1,0
"{'depth': 461, 'depth_ratio': 5.91, 'time': 0.0558316707611084, 'cx_gates': 818, 'num_gates': 819}","{'depth': 57.3, 'depth_ratio': 0.7349, 'time': 0.0004578, 'cx_gates': 93.54, 'num_gates': 93.54}",sabre_v045,sabre_v045,hex_127,76,1,0
"{'depth': 516, 'depth_ratio': 6.53, 'time': 0.055249929428100586, 'cx_gates': 882, 'num_gates': 883}","{'depth': 47.49, 'depth_ratio': 0.6022, 'time': 0.0009589, 'cx_gates': 67.71, 'num_gates': 67.71}",sabre_v045,sabre_v045,hex_127,77,1,0
"{'depth': 501, 'depth_ratio': 6.26, 'time': 0.08719682693481445, 'cx_gates': 880, 'num_gates': 881}","{'depth': 35.58, 'depth_ratio': 0.4457, 'time': 0.01199, 'cx_gates': 66.9, 'num_gates': 66.9}",sabre_v045,sabre_v045,hex_127,78,1,0
"{'depth': 504, 'depth_ratio': 6.22, 'time': 0.05750918388366699, 'cx_gates': 938, 'num_gates': 939}","{'depth': 35.1, 'depth_ratio': 0.4345, 'time': 0.0002727, 'cx_gates': 35.72, 'num_gates': 35.72}",sabre_v045,sabre_v045,hex_127,79,1,0
"{'depth': 495, 'depth_ratio': 6.04, 'time': 0.05888104438781738, 'cx_gates': 930, 'num_gates': 931}","{'depth': 34.81, 'depth_ratio': 0.424, 'time': 0.0006796, 'cx_gates': 89.96, 'num_gates': 89.96}",sabre_v045,sabre_v045,hex_127,80,1,0
"{'depth': 511, 'depth_ratio': 6.16, 'time': 0.05840301513671875, 'cx_gates': 943, 'num_gates': 944}","{'depth': 49.49, 'depth_ratio': 0.5975, 'time': 0.01278, 'cx_gates': 44.55, 'num_gates': 44.55}",sabre_v045,sabre_v045,hex_127,81,1,0
"{'depth': 523, 'depth_ratio': 6.23, 'time': 0.05853581428527832, 'cx_gates': 980, 'num_gates': 981}","{'depth': 53.48, 'depth_ratio': 0.6355, 'time': 0.0008864, 'cx_gates': 75.74, 'num_gates': 75.74}",sabre_v045,sabre_v045,hex_127,82,1,0
"{'depth': 518, 'depth_ratio': 6.09, 'time': 0.059813737869262695, 'cx_gates': 978, 'num_gates': 979}","{'depth': 61.3, 'depth_ratio': 0.7232, 'time': 0.01171, 'cx_gates': 116.0, 'num_gates': 116.0}",sabre_v045,sabre_v045,hex_127,83,1,0
"{'depth': 558, 'depth_ratio': 6.49, 'time': 0.06027102470397949, 'cx_gates': 1024, 'num_gates': 1025}","{'depth': 20.4, 'depth_ratio': 0.2378, 'time': 0.01228, 'cx_gates': 30.91, 'num_gates': 30.91}",sabre_v045,sabre_v045,hex_127,84,1,0
"{'depth': 574, 'depth_ratio': 6.6, 'time': 0.060391902923583984, 'cx_gates': 1109, 'num_gates': 1110}","{'depth': 29.25, 'depth_ratio': 0.3361, 'time': 0.0009197, 'cx_gates': 93.26, 'num_gates': 93.26}",sabre_v045,sabre_v045,hex_127,85,1,0
"{'depth': 560, 'depth_ratio': 6.36, 'time': 0.061667680740356445, 'cx_gates': 948, 'num_gates': 949}","{'depth': 89.15, 'depth_ratio': 1.013, 'time': 0.01083, 'cx_gates': 133.0, 'num_gates': 133.0}",sabre_v045,sabre_v045,hex_127,86,1,0
"{'depth': 643, 'depth_ratio': 7.22, 'time': 0.06256318092346191, 'cx_gates': 1192, 'num_gates': 1193}","{'depth': 14.99, 'depth_ratio': 0.1694, 'time': 0.01276, 'cx_gates': 17.49, 'num_gates': 17.49}",sabre_v045,sabre_v045,hex_127,87,1,0
"{'depth': 578, 'depth_ratio': 6.42, 'time': 0.06351518630981445, 'cx_gates': 1061, 'num_gates': 1062}","{'depth': 46.4, 'depth_ratio': 0.5151, 'time': 0.001641, 'cx_gates': 89.0, 'num_gates': 89.0}",sabre_v045,sabre_v045,hex_127,88,1,0
"{'depth': 525, 'depth_ratio': 5.77, 'time': 0.09088897705078125, 'cx_gates': 939, 'num_gates': 940}","{'depth': 91.27, 'depth_ratio': 1.002, 'time': 0.01083, 'cx_gates': 148.4, 'num_gates': 148.4}",sabre_v045,sabre_v045,hex_127,89,1,0
"{'depth': 611, 'depth_ratio': 6.64, 'time': 0.062103986740112305, 'cx_gates': 1036, 'num_gates': 1037}","{'depth': 20.71, 'depth_ratio': 0.2244, 'time': 0.01184, 'cx_gates': 55.85, 'num_gates': 55.85}",sabre_v045,sabre_v045,hex_127,90,1,0
"{'depth': 644, 'depth_ratio': 6.92, 'time': 0.06371879577636719, 'cx_gates': 1196, 'num_gates': 1197}","{'depth': 50.52, 'depth_ratio': 0.5425, 'time': 0.01618, 'cx_gates': 65.03, 'num_gates': 65.03}",sabre_v045,sabre_v045,hex_127,91,1,0
"{'depth': 608, 'depth_ratio': 6.47, 'time': 0.06505990028381348, 'cx_gates': 1101, 'num_gates': 1102}","{'depth': 43.69, 'depth_ratio': 0.4641, 'time': 0.002229, 'cx_gates': 53.75, 'num_gates': 53.75}",sabre_v045,sabre_v045,hex_127,92,1,0
"{'depth': 616, 'depth_ratio': 6.48, 'time': 0.06600499153137207, 'cx_gates': 1144, 'num_gates': 1145}","{'depth': 50.2, 'depth_ratio': 0.5298, 'time': 0.01395, 'cx_gates': 76.99, 'num_gates': 76.99}",sabre_v045,sabre_v045,hex_127,93,1,0
"{'depth': 649, 'depth_ratio': 6.76, 'time': 0.06893301010131836, 'cx_gates': 1163, 'num_gates': 1164}","{'depth': 39.58, 'depth_ratio': 0.412, 'time': 0.014, 'cx_gates': 83.51, 'num_gates': 83.51}",sabre_v045,sabre_v045,hex_127,94,1,0
