depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,16,0.034060001373291016,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,5,1,1
10,10,0.011171817779541016,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,5,1,1
25,33,0.0391690731048584,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,5,1,1
19,33,0.05469536781311035,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,5,1,1
12,16,0.013776779174804688,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,5,1,1
45,165,0.5639820098876953,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,5,1,1
43,175,1.0542700290679932,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,5,1,1
29,32,0.05824995040893555,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,5,1,1
34,64,0.24212002754211426,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,5,1,1
68,99,0.6303229331970215,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,5,1,1
48,188,4.074387073516846,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,5,1,1
62,132,0.6723980903625488,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,5,1,1
74,157,2.682704210281372,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,5,1,1
69,100,0.2923703193664551,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,5,1,1
99,193,1.130641222000122,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,5,1,1
76,310,12.043932914733887,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,5,1,1
100,236,2.9324350357055664,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,5,1,1
50,77,0.528245210647583,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,5,1,1
87,88,0.029377222061157227,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,5,1,1
110,174,2.187443971633911,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,5,1,1
63,129,0.45055699348449707,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,5,1,1
193,225,2.03552508354187,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,5,1,1
131,255,7.538327932357788,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,5,1,1
142,396,20.888421058654785,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,5,1,1
134,444,20.05277705192566,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,5,1,1
54,153,0.7601652145385742,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,5,1,1
72,112,0.051631927490234375,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,5,1,1
229,655,56.76364326477051,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,5,1,1
200,697,63.233550786972046,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,5,1,1
245,691,13.762346982955933,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,5,1,1
405,1134,179.70718693733215,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,5,1,1
525,1488,126.93929409980774,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,5,1,1
213,1095,367.11775374412537,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,5,1,1
