depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,16,0.026196002960205078,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,3,1,1
10,10,0.011121988296508789,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,3,1,1
25,33,0.028453826904296875,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,3,1,1
19,27,0.028129100799560547,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,3,1,1
12,16,0.0377957820892334,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,3,1,1
45,165,0.3502330780029297,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,3,1,1
43,175,0.5887002944946289,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,3,1,1
29,29,0.03905606269836426,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,3,1,1
34,70,0.15664982795715332,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,3,1,1
64,87,0.5839688777923584,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,3,1,1
48,182,2.1977248191833496,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,3,1,1
62,132,0.4395179748535156,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,3,1,1
74,157,1.5868589878082275,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,3,1,1
69,100,0.18024611473083496,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,3,1,1
99,193,0.6801242828369141,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,3,1,1
76,310,7.106877326965332,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,3,1,1
100,236,1.7459330558776855,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,3,1,1
50,71,0.3138313293457031,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,3,1,1
87,88,0.02890610694885254,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,3,1,1
110,174,1.2625370025634766,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,3,1,1
63,117,0.22357702255249023,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,3,1,1
197,243,1.2539987564086914,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,3,1,1
131,261,4.588389873504639,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,3,1,1
142,408,12.130822896957397,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,3,1,1
134,441,13.633471012115479,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,3,1,1
55,189,2.518627882003784,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,3,1,1
72,112,0.04911088943481445,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,3,1,1
229,661,33.63870906829834,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,3,1,1
200,760,35.08655905723572,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,3,1,1
239,691,7.706843137741089,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,3,1,1
405,1134,106.25203776359558,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,3,1,1
551,1599,85.03607082366943,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,3,1,1
213,1023,200.82834005355835,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,3,1,1
