depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,16,0.042281150817871094,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,6,1,1
10,10,0.012296915054321289,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,6,1,1
25,33,0.04322314262390137,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,6,1,1
19,33,0.0656270980834961,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,6,1,1
12,16,0.013489246368408203,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,6,1,1
45,165,0.6980409622192383,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,6,1,1
43,175,1.2224018573760986,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,6,1,1
29,32,0.06649088859558105,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,6,1,1
34,64,0.29250502586364746,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,6,1,1
68,99,0.7620038986206055,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,6,1,1
48,188,4.8107829093933105,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,6,1,1
60,153,0.8079090118408203,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,6,1,1
74,157,3.159395217895508,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,6,1,1
69,100,0.34245824813842773,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,6,1,1
99,193,1.3355250358581543,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,6,1,1
76,310,14.376952171325684,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,6,1,1
104,224,3.7074272632598877,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,6,1,1
50,77,0.6243219375610352,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,6,1,1
87,88,0.030118942260742188,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,6,1,1
110,174,2.6792500019073486,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,6,1,1
63,129,0.576718807220459,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,6,1,1
193,225,2.3834969997406006,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,6,1,1
131,255,9.191333293914795,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,6,1,1
142,396,25.037047147750854,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,6,1,1
134,444,24.003236055374146,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,6,1,1
54,153,0.8603179454803467,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,6,1,1
72,112,0.050173044204711914,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,6,1,1
228,676,80.2048568725586,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,6,1,1
200,697,75.74787998199463,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,6,1,1
245,691,16.56162118911743,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,6,1,1
402,1098,214.517719745636,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,6,1,1
522,1491,152.9374394416809,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,6,1,1
213,1095,447.07729291915894,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,6,1,1
