depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,16,0.04697585105895996,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,7,1,1
10,10,0.011957168579101562,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,7,1,1
25,33,0.046949148178100586,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,7,1,1
19,33,0.07716798782348633,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,7,1,1
12,16,0.03574490547180176,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,7,1,1
45,165,0.8049709796905518,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,7,1,1
43,175,1.441777229309082,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,7,1,1
29,32,0.07217216491699219,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,7,1,1
34,64,0.3343217372894287,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,7,1,1
67,105,0.8898239135742188,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,7,1,1
48,188,5.643979072570801,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,7,1,1
56,141,0.9088168144226074,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,7,1,1
74,157,3.642305850982666,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,7,1,1
69,100,0.39057302474975586,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,7,1,1
99,193,1.573166847229004,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,7,1,1
76,310,16.72760009765625,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,7,1,1
104,242,4.328352928161621,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,7,1,1
50,77,0.6975429058074951,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,7,1,1
87,88,0.02947688102722168,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,7,1,1
110,174,3.1707799434661865,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,7,1,1
63,132,0.6605758666992188,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,7,1,1
193,225,2.7889931201934814,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,7,1,1
131,255,10.80469298362732,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,7,1,1
142,396,29.23257279396057,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,7,1,1
134,444,27.98712921142578,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,7,1,1
54,153,1.0933780670166016,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,7,1,1
72,112,0.05012202262878418,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,7,1,1
228,676,94.77450633049011,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,7,1,1
200,697,88.6537492275238,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,7,1,1
245,691,19.310800790786743,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,7,1,1
402,1098,248.60626816749573,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,7,1,1
519,1488,175.96078324317932,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,7,1,1
214,1038,516.650860786438,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,7,1,1
