depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
22,22,0.013652801513671875,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,1,1,1
10,10,0.012540102005004883,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,1,1,1
22,27,0.014081716537475586,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,1,1,1
22,24,0.013979196548461914,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,1,1,1
12,16,0.013879060745239258,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,1,1,1
78,117,0.02512216567993164,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,1,1,1
87,136,0.026524782180786133,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,1,1,1
35,38,0.01665496826171875,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,1,1,1
53,64,0.020069122314453125,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,1,1,1
78,63,0.02766704559326172,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,1,1,1
94,191,0.027339935302734375,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,1,1,1
79,114,0.02725505828857422,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,1,1,1
93,142,0.03234505653381348,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,1,1,1
77,85,0.02787303924560547,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,1,1,1
106,127,0.03332996368408203,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,1,1,1
145,331,0.05269503593444824,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,1,1,1
112,140,0.03815412521362305,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,1,1,1
56,77,0.06063508987426758,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,1,1,1
87,88,0.02789616584777832,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,1,1,1
164,204,0.04031109809875488,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,1,1,1
69,87,0.03337502479553223,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,1,1,1
222,249,0.048223018646240234,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,1,1,1
136,213,0.04963207244873047,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,1,1,1
214,321,0.05564093589782715,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,1,1,1
217,357,0.05675077438354492,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,1,1,1
57,135,0.04717612266540527,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,1,1,1
72,112,0.07123398780822754,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,1,1,1
216,409,0.07293701171875,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,1,1,1
264,517,0.08253812789916992,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,1,1,1
333,454,0.07462120056152344,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,1,1,1
455,804,0.13073301315307617,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,1,1,1
611,771,0.1680450439453125,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,1,1,1
346,981,0.19219517707824707,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,1,1,1
