depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
19,25,0.01208806037902832,2.598076211353316,1.299038105676658,0.0001411482288335534,qec_en_n5.qasm,SabreLayout,4,3,1,1,1
10,10,0.010660171508789062,6.0,6.0,0.0008266385852444436,basis_change_n3.qasm,SabreLayout,4,3,1,1,1
24,27,0.012527227401733398,3.6742346141747673,2.48746859276655,0.0005131514626301308,qpe.qasm,SabreLayout,4,3,1,1,1
19,24,0.013446807861328125,0.8660254037844386,1.299038105676658,0.00018133684388132437,qft_n4.qasm,SabreLayout,4,3,1,1,1
15,22,0.014312028884887695,3.5,0.0,0.0006271963257671957,variational_n4.qasm,SabreLayout,4,3,1,1,1
55,177,0.0357508659362793,2.384848003542364,26.36759374687042,0.0025306648855486966,cat_state_n22.qasm,SabreLayout,4,3,1,1,1
60,184,0.035491228103637695,3.6996621467371855,6.832825184358224,0.0008101953116249068,ghz_state_n23.qasm,SabreLayout,4,3,1,1,1
40,41,0.01706719398498535,2.1213203435596424,3.897114317029974,0.0006457538358859088,simon_n6.qasm,SabreLayout,4,3,1,1,1
31,76,0.023638010025024414,2.23606797749979,4.437059837324712,0.0005815714685592631,bv_n14.qasm,SabreLayout,4,3,1,1,1
54,60,0.026022911071777344,2.8722813232690143,7.75806032459145,0.0008566347115362637,cc_n12.qasm,SabreLayout,4,3,1,1,1
54,200,0.05465126037597656,6.378675411086537,13.416407864998739,0.0032371446273119753,qec9xz_n17.qasm,SabreLayout,4,3,1,1,1
48,135,0.0345311164855957,1.0,7.5,0.0009147856387488429,bv_n19.qasm,SabreLayout,4,3,1,1,1
72,145,0.044741153717041016,12.864680330268607,22.68672519338126,0.0014710712517021062,multiply_n13.qasm,SabreLayout,4,3,1,1,1
82,97,0.032653093338012695,6.5383484153110105,2.48746859276655,0.0013719204532108918,error_correctiond3_n5.qasm,SabreLayout,4,3,1,1,1
84,136,0.03938794136047363,3.960744879438715,8.317902379807062,0.0009822160035907372,qpe_n9.qasm,SabreLayout,4,3,1,1,1
83,220,0.06792211532592773,15.785673884886892,38.90613704802881,0.0033802460401520817,wstate_n27.qasm,SabreLayout,4,3,1,1,1
161,191,0.05172300338745117,9.41740410091868,29.77414986191881,0.0008695586290122806,adder_n10.qasm,SabreLayout,4,3,1,1,1
36,56,0.028633832931518555,19.109879643786353,27.290108097990377,0.005216221917291391,ft_2.qasm,SabreLayout,4,3,1,1,1
87,88,0.03292489051818848,47.0,75.0,0.0109587260968382,vqe_uccsd_n4.qasm,SabreLayout,4,3,1,1,1
140,192,0.0549321174621582,8.671072598012312,5.612486080160912,0.0008476743223444094,sat_n7.qasm,SabreLayout,4,3,1,1,1
57,99,0.04081892967224121,10.685855136581255,7.75806032459145,0.0011105622700817851,qaoa_n6.qasm,SabreLayout,4,3,1,1,1
265,303,0.06466317176818848,9.759610647971568,6.363961030678928,0.0005734273021040996,grover.qasm,SabreLayout,4,3,1,1,1
150,300,0.09106731414794922,3.766629793329841,19.209372712298546,0.002841988685676473,seca_n11.qasm,SabreLayout,4,3,1,1,1
141,333,0.09100890159606934,8.842369591913696,52.02102940157951,0.008303500409285689,knn_n25.qasm,SabreLayout,4,3,1,1,1
143,348,0.09549593925476074,7.035623639735144,4.743416490252569,0.005081751729921892,swap_test_n25.qasm,SabreLayout,4,3,1,1,1
47,117,0.06590604782104492,6.782329983125268,9.72111104761179,0.001213716893002361,ising_n10.qasm,SabreLayout,4,3,1,1,1
72,112,0.051258087158203125,39.31523241696531,47.124834217215025,0.008717419655045652,ft_1.qasm,SabreLayout,4,3,1,1,1
288,541,0.13546490669250488,3.5619517121937516,10.5,0.0028474549265720688,bigadder_n18.qasm,SabreLayout,4,3,1,1,1
269,565,0.1464250087738037,27.753378172755834,19.60070151805797,0.004518004354977565,qram_n20.qasm,SabreLayout,4,3,1,1,1
207,418,0.10076785087585449,12.278029157808675,35.01785258978626,0.003917110153459196,qf21_n15.qasm,SabreLayout,4,3,1,1,1
472,993,0.23331308364868164,24.180312239505923,16.837458240482736,0.059539193983905794,multiplier_n15.qasm,SabreLayout,4,3,1,1,1
649,909,0.209763765335083,23.885141824992374,33.60803475361212,0.003656367338404609,sat_n11.qasm,SabreLayout,4,3,1,1,1
310,1026,0.416762113571167,9.246621004453464,55.58102194094671,0.008655593004913423,qft_n18.qasm,SabreLayout,4,3,1,1,1
