depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,22,0.19076895713806152,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,50,1,1
10,10,0.012086153030395508,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,50,1,1
25,33,0.21764683723449707,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,50,1,1
19,33,0.315885066986084,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,50,1,1
12,16,0.013941049575805664,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,50,1,1
48,126,2.9751651287078857,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,50,1,1
43,175,4.787385940551758,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,50,1,1
29,38,0.47664618492126465,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,50,1,1
36,70,1.2201871871948242,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,50,1,1
62,75,3.397876024246216,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,50,1,1
44,194,17.35095977783203,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,50,1,1
60,129,2.7464239597320557,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,50,1,1
74,151,18.126070976257324,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,50,1,1
62,70,2.5862131118774414,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,50,1,1
97,175,10.336835145950317,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,50,1,1
66,199,39.30567693710327,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,50,1,1
107,203,17.916934728622437,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,50,1,1
45,65,7.620826005935669,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,50,1,1
87,88,0.031381845474243164,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,50,1,1
99,144,14.349356174468994,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,50,1,1
63,156,6.577402830123901,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,50,1,1
187,225,19.432980060577393,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,50,1,1
95,198,40.61642289161682,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,50,1,1
139,387,191.1091160774231,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,50,1,1
134,426,124.61233019828796,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,50,1,1
51,150,7.601219177246094,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,50,1,1
72,112,0.055603981018066406,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,50,1,1
214,616,535.4647841453552,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,50,1,1
223,619,334.93479800224304,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,50,1,1
208,388,109.1103150844574,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,50,1,1
424,1002,1068.5520720481873,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,50,1,1
549,1137,810.7714347839355,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,50,1,1
209,1005,1666.2034652233124,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,50,1,1
