depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,22,0.0720529556274414,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,15,1,1
10,10,0.0111541748046875,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,15,1,1
25,33,0.07294392585754395,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,15,1,1
19,33,0.12294411659240723,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,15,1,1
12,16,0.013149261474609375,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,15,1,1
48,126,0.9083271026611328,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,15,1,1
43,175,1.4551258087158203,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,15,1,1
29,32,0.12977385520935059,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,15,1,1
36,70,0.40146493911743164,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,15,1,1
61,90,1.3562281131744385,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,15,1,1
46,164,4.888139009475708,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,15,1,1
61,129,0.8855488300323486,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,15,1,1
74,157,5.720445156097412,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,15,1,1
69,124,1.0361852645874023,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,15,1,1
82,133,3.2600011825561523,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,15,1,1
84,343,18.214305877685547,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,15,1,1
107,203,5.004578113555908,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,15,1,1
45,65,2.205847978591919,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,15,1,1
87,88,0.029061079025268555,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,15,1,1
99,156,5.2922749519348145,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,15,1,1
63,156,1.8271820545196533,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,15,1,1
187,225,6.029094219207764,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,15,1,1
125,240,20.822443962097168,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,15,1,1
139,405,54.12522602081299,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,15,1,1
134,432,37.138015031814575,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,15,1,1
54,153,2.5608770847320557,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,15,1,1
72,112,0.050186872482299805,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,15,1,1
237,655,93.2932870388031,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,15,1,1
223,643,97.60083675384521,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,15,1,1
208,388,32.65889382362366,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,15,1,1
424,1050,304.4347379207611,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,15,1,1
559,1161,245.38001203536987,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,15,1,1
209,1005,452.4511651992798,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,15,1,1
