depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,22,0.050013065338134766,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,8,1,1
10,10,0.011578798294067383,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,8,1,1
25,33,0.05068612098693848,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,8,1,1
19,33,0.07824420928955078,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,8,1,1
12,16,0.012954950332641602,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,8,1,1
45,165,0.9242899417877197,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,8,1,1
43,175,1.5982022285461426,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,8,1,1
29,32,0.08052206039428711,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,8,1,1
34,64,0.38909006118774414,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,8,1,1
67,105,1.0115010738372803,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,8,1,1
46,164,5.936382055282593,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,8,1,1
56,141,1.0511927604675293,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,8,1,1
85,160,4.507861137390137,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,8,1,1
69,100,0.4497511386871338,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,8,1,1
99,193,1.7752351760864258,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,8,1,1
76,310,19.046275854110718,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,8,1,1
97,230,3.7809629440307617,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,8,1,1
45,65,0.8704938888549805,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,8,1,1
87,88,0.029667139053344727,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,8,1,1
110,168,3.4894421100616455,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,8,1,1
63,135,0.7856428623199463,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,8,1,1
193,225,3.150254011154175,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,8,1,1
131,255,12.447509050369263,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,8,1,1
142,396,33.61623406410217,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,8,1,1
134,444,31.855303049087524,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,8,1,1
54,153,1.2678639888763428,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,8,1,1
72,112,0.05082416534423828,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,8,1,1
227,730,81.71291971206665,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,8,1,1
200,697,100.92628407478333,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,8,1,1
245,691,21.915484189987183,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,8,1,1
402,1098,285.88831877708435,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,8,1,1
519,1488,201.5648319721222,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,8,1,1
212,1086,544.716059923172,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,8,1,1
