depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
15,22,0.04936814308166504,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,9,1,1
10,10,0.011480093002319336,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,9,1,1
25,33,0.053002119064331055,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,9,1,1
19,33,0.08090090751647949,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,9,1,1
12,16,0.013337850570678711,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,9,1,1
45,165,1.0052762031555176,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,9,1,1
43,175,1.7987558841705322,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,9,1,1
29,32,0.08556413650512695,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,9,1,1
34,64,0.4049050807952881,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,9,1,1
67,105,1.1408700942993164,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,9,1,1
46,164,6.651075124740601,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,9,1,1
56,141,1.176414966583252,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,9,1,1
85,160,5.058912992477417,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,9,1,1
69,100,0.49774909019470215,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,9,1,1
99,193,1.9854788780212402,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,9,1,1
76,310,21.32764506340027,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,9,1,1
100,206,3.2517831325531006,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,9,1,1
45,65,1.041072130203247,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,9,1,1
87,88,0.029605865478515625,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,9,1,1
110,168,3.8705267906188965,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,9,1,1
63,138,0.8764729499816895,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,9,1,1
193,225,3.539186954498291,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,9,1,1
131,255,13.84996485710144,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,9,1,1
142,396,37.736846923828125,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,9,1,1
134,444,35.731054067611694,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,9,1,1
54,153,1.4085700511932373,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,9,1,1
72,112,0.07284402847290039,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,9,1,1
227,730,91.4291090965271,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,9,1,1
200,697,113.20267105102539,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,9,1,1
245,691,24.503196001052856,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,9,1,1
402,1098,320.62687587738037,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,9,1,1
512,1458,225.29276871681213,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,9,1,1
212,1086,595.9859662055969,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,9,1,1
