depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
17,19,0.02587103843688965,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,2,1,1
10,10,0.01288294792175293,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,2,1,1
27,39,0.0292208194732666,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,2,1,1
19,24,0.024016141891479492,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,2,1,1
12,16,0.01400899887084961,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,2,1,1
45,165,0.24231696128845215,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,2,1,1
43,175,0.5667500495910645,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,2,1,1
29,29,0.034132957458496094,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,2,1,1
34,70,0.11670088768005371,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,2,1,1
71,78,0.1807880401611328,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,2,1,1
48,182,1.4749829769134521,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,2,1,1
62,132,0.3023691177368164,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,2,1,1
74,151,0.9203219413757324,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,2,1,1
69,100,0.1352241039276123,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,2,1,1
99,193,0.5315237045288086,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,2,1,1
76,310,4.939105987548828,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,2,1,1
100,236,1.2041027545928955,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,2,1,1
50,89,0.29535794258117676,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,2,1,1
87,88,0.02945089340209961,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,2,1,1
113,234,1.057548999786377,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,2,1,1
63,171,0.6909539699554443,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,2,1,1
197,261,1.0327789783477783,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,2,1,1
146,285,3.5521457195281982,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,2,1,1
142,408,8.407440900802612,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,2,1,1
134,474,6.791993141174316,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,2,1,1
55,189,1.7359027862548828,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,2,1,1
72,112,0.04851388931274414,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,2,1,1
229,649,19.31093716621399,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,2,1,1
203,760,18.322487115859985,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,2,1,1
239,691,5.49343204498291,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,2,1,1
411,1086,69.01647210121155,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,2,1,1
551,1602,54.39361310005188,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,2,1,1
222,840,95.78198313713074,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,2,1,1
