depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
16,16,0.012130975723266602,0.0,0.0,0.0,qec_en_n5.qasm,SabreLayout,1,3,1,1,1
10,10,0.010857105255126953,0.0,0.0,0.0,basis_change_n3.qasm,SabreLayout,1,3,1,1,1
22,27,0.013583898544311523,0.0,0.0,0.0,qpe.qasm,SabreLayout,1,3,1,1,1
21,24,0.013444662094116211,0.0,0.0,0.0,qft_n4.qasm,SabreLayout,1,3,1,1,1
12,16,0.012810945510864258,0.0,0.0,0.0,variational_n4.qasm,SabreLayout,1,3,1,1,1
57,57,0.04841279983520508,0.0,0.0,0.0,cat_state_n22.qasm,SabreLayout,1,3,1,1,1
67,67,0.02781391143798828,0.0,0.0,0.0,ghz_state_n23.qasm,SabreLayout,1,3,1,1,1
32,32,0.016401290893554688,0.0,0.0,0.0,simon_n6.qasm,SabreLayout,1,3,1,1,1
41,49,0.022845745086669922,0.0,0.0,0.0,bv_n14.qasm,SabreLayout,1,3,1,1,1
62,39,0.03044605255126953,0.0,0.0,0.0,cc_n12.qasm,SabreLayout,1,3,1,1,1
56,125,0.04633688926696777,0.0,0.0,0.0,qec9xz_n17.qasm,SabreLayout,1,3,1,1,1
72,129,0.03545403480529785,0.0,0.0,0.0,bv_n19.qasm,SabreLayout,1,3,1,1,1
67,109,0.04113411903381348,0.0,0.0,0.0,multiply_n13.qasm,SabreLayout,1,3,1,1,1
72,85,0.03144502639770508,0.0,0.0,0.0,error_correctiond3_n5.qasm,SabreLayout,1,3,1,1,1
91,100,0.03878974914550781,0.0,0.0,0.0,qpe_n9.qasm,SabreLayout,1,3,1,1,1
121,163,0.06472396850585938,0.0,0.0,0.0,wstate_n27.qasm,SabreLayout,1,3,1,1,1
155,170,0.04817008972167969,0.0,0.0,0.0,adder_n10.qasm,SabreLayout,1,3,1,1,1
45,71,0.03238487243652344,0.0,0.0,0.0,ft_2.qasm,SabreLayout,1,3,1,1,1
87,88,0.02829599380493164,0.0,0.0,0.0,vqe_uccsd_n4.qasm,SabreLayout,1,3,1,1,1
129,165,0.053347110748291016,0.0,0.0,0.0,sat_n7.qasm,SabreLayout,1,3,1,1,1
66,87,0.03889608383178711,0.0,0.0,0.0,qaoa_n6.qasm,SabreLayout,1,3,1,1,1
208,258,0.07497978210449219,0.0,0.0,0.0,grover.qasm,SabreLayout,1,3,1,1,1
94,162,0.06681394577026367,0.0,0.0,0.0,seca_n11.qasm,SabreLayout,1,3,1,1,1
165,219,0.08009195327758789,0.0,0.0,0.0,knn_n25.qasm,SabreLayout,1,3,1,1,1
210,258,0.07944488525390625,0.0,0.0,0.0,swap_test_n25.qasm,SabreLayout,1,3,1,1,1
62,153,0.06704115867614746,0.0,0.0,0.0,ising_n10.qasm,SabreLayout,1,3,1,1,1
72,112,0.051026105880737305,0.0,0.0,0.0,ft_1.qasm,SabreLayout,1,3,1,1,1
217,286,0.12204408645629883,0.0,0.0,0.0,bigadder_n18.qasm,SabreLayout,1,3,1,1,1
257,433,0.129075288772583,0.0,0.0,0.0,qram_n20.qasm,SabreLayout,1,3,1,1,1
266,316,0.09780311584472656,0.0,0.0,0.0,qf21_n15.qasm,SabreLayout,1,3,1,1,1
390,621,0.19769001007080078,0.0,0.0,0.0,multiplier_n15.qasm,SabreLayout,1,3,1,1,1
518,648,0.1982569694519043,0.0,0.0,0.0,sat_n11.qasm,SabreLayout,1,3,1,1,1
310,873,0.35769176483154297,0.0,0.0,0.0,qft_n18.qasm,SabreLayout,1,3,1,1,1
