best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 302, 'depth_ratio': 3.02, 'time': 0.30292320251464844, 'cx_gates': 1629, 'num_gates': 1630}","{'depth': 7.632, 'depth_ratio': 0.07632, 'time': 0.009647, 'cx_gates': 214.9, 'num_gates': 214.9}",sabre_v020_look_1_beam_10,sabre_v020,hex_127,0
