best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 356, 'depth_ratio': 3.56, 'time': 18.726061820983887, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.492, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_020_beam_010,sabre_v020,hex_127,0,10,20
"{'depth': 356, 'depth_ratio': 3.56, 'time': 20.76562738418579, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.128, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_021_beam_010,sabre_v020,hex_127,0,10,21
"{'depth': 356, 'depth_ratio': 3.56, 'time': 20.43384599685669, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.45, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_022_beam_010,sabre_v020,hex_127,0,10,22
"{'depth': 356, 'depth_ratio': 3.56, 'time': 22.06314253807068, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.254, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_023_beam_010,sabre_v020,hex_127,0,10,23
"{'depth': 356, 'depth_ratio': 3.56, 'time': 22.252490282058716, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.779, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_024_beam_010,sabre_v020,hex_127,0,10,24
"{'depth': 356, 'depth_ratio': 3.56, 'time': 23.83527398109436, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.406, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_025_beam_010,sabre_v020,hex_127,0,10,25
"{'depth': 356, 'depth_ratio': 3.56, 'time': 24.889737844467163, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.65, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_026_beam_010,sabre_v020,hex_127,0,10,26
"{'depth': 356, 'depth_ratio': 3.56, 'time': 25.77128314971924, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.662, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_027_beam_010,sabre_v020,hex_127,0,10,27
"{'depth': 356, 'depth_ratio': 3.56, 'time': 26.307034730911255, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.346, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_028_beam_010,sabre_v020,hex_127,0,10,28
"{'depth': 356, 'depth_ratio': 3.56, 'time': 27.916520357131958, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.037, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_029_beam_010,sabre_v020,hex_127,0,10,29
"{'depth': 356, 'depth_ratio': 3.56, 'time': 29.291964769363403, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.32, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_030_beam_010,sabre_v020,hex_127,0,10,30
"{'depth': 356, 'depth_ratio': 3.56, 'time': 29.862013578414917, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.285, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_031_beam_010,sabre_v020,hex_127,0,10,31
"{'depth': 356, 'depth_ratio': 3.56, 'time': 31.192238092422485, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.321, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_032_beam_010,sabre_v020,hex_127,0,10,32
"{'depth': 356, 'depth_ratio': 3.56, 'time': 32.48137331008911, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.43, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_033_beam_010,sabre_v020,hex_127,0,10,33
"{'depth': 356, 'depth_ratio': 3.56, 'time': 33.551987409591675, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.522, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_034_beam_010,sabre_v020,hex_127,0,10,34
"{'depth': 356, 'depth_ratio': 3.56, 'time': 34.35810399055481, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.74, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_035_beam_010,sabre_v020,hex_127,0,10,35
"{'depth': 356, 'depth_ratio': 3.56, 'time': 35.440353870391846, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.561, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_036_beam_010,sabre_v020,hex_127,0,10,36
"{'depth': 356, 'depth_ratio': 3.56, 'time': 36.31056046485901, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.75, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_037_beam_010,sabre_v020,hex_127,0,10,37
"{'depth': 356, 'depth_ratio': 3.56, 'time': 38.08677124977112, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.197, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_038_beam_010,sabre_v020,hex_127,0,10,38
"{'depth': 356, 'depth_ratio': 3.56, 'time': 38.344401121139526, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.95, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_039_beam_010,sabre_v020,hex_127,0,10,39
"{'depth': 356, 'depth_ratio': 3.56, 'time': 39.859028577804565, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.32, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_040_beam_010,sabre_v020,hex_127,0,10,40
"{'depth': 356, 'depth_ratio': 3.56, 'time': 40.741456508636475, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.344, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_041_beam_010,sabre_v020,hex_127,0,10,41
"{'depth': 356, 'depth_ratio': 3.56, 'time': 41.79120635986328, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.173, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_042_beam_010,sabre_v020,hex_127,0,10,42
"{'depth': 356, 'depth_ratio': 3.56, 'time': 42.00716829299927, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.886, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_043_beam_010,sabre_v020,hex_127,0,10,43
"{'depth': 356, 'depth_ratio': 3.56, 'time': 44.00317144393921, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.729, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_044_beam_010,sabre_v020,hex_127,0,10,44
"{'depth': 356, 'depth_ratio': 3.56, 'time': 43.26315259933472, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.446, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_045_beam_010,sabre_v020,hex_127,0,10,45
"{'depth': 356, 'depth_ratio': 3.56, 'time': 41.98284316062927, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.892, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_046_beam_010,sabre_v020,hex_127,0,10,46
"{'depth': 356, 'depth_ratio': 3.56, 'time': 42.92292761802673, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.208, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_047_beam_010,sabre_v020,hex_127,0,10,47
"{'depth': 356, 'depth_ratio': 3.56, 'time': 46.29420804977417, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 6.142, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_048_beam_010,sabre_v020,hex_127,0,10,48
"{'depth': 356, 'depth_ratio': 3.56, 'time': 46.443530321121216, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.381, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_049_beam_010,sabre_v020,hex_127,0,10,49
"{'depth': 356, 'depth_ratio': 3.56, 'time': 47.33705282211304, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.514, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_050_beam_010,sabre_v020,hex_127,0,10,50
"{'depth': 356, 'depth_ratio': 3.56, 'time': 49.24004507064819, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.964, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_051_beam_010,sabre_v020,hex_127,0,10,51
"{'depth': 356, 'depth_ratio': 3.56, 'time': 49.99312996864319, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.755, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_052_beam_010,sabre_v020,hex_127,0,10,52
"{'depth': 356, 'depth_ratio': 3.56, 'time': 50.61484885215759, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.376, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_053_beam_010,sabre_v020,hex_127,0,10,53
"{'depth': 356, 'depth_ratio': 3.56, 'time': 52.039103507995605, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.428, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_054_beam_010,sabre_v020,hex_127,0,10,54
"{'depth': 356, 'depth_ratio': 3.56, 'time': 53.56758260726929, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.979, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_055_beam_010,sabre_v020,hex_127,0,10,55
"{'depth': 356, 'depth_ratio': 3.56, 'time': 54.14847254753113, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.691, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_056_beam_010,sabre_v020,hex_127,0,10,56
"{'depth': 356, 'depth_ratio': 3.56, 'time': 55.1037483215332, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.654, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_057_beam_010,sabre_v020,hex_127,0,10,57
"{'depth': 356, 'depth_ratio': 3.56, 'time': 56.57608246803284, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 6.151, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_058_beam_010,sabre_v020,hex_127,0,10,58
"{'depth': 356, 'depth_ratio': 3.56, 'time': 57.048802614212036, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.63, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_059_beam_010,sabre_v020,hex_127,0,10,59
"{'depth': 356, 'depth_ratio': 3.56, 'time': 57.87997508049011, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.483, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_060_beam_010,sabre_v020,hex_127,0,10,60
"{'depth': 356, 'depth_ratio': 3.56, 'time': 60.40337681770325, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 6.179, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_061_beam_010,sabre_v020,hex_127,0,10,61
"{'depth': 356, 'depth_ratio': 3.56, 'time': 60.11707282066345, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.427, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_062_beam_010,sabre_v020,hex_127,0,10,62
"{'depth': 356, 'depth_ratio': 3.56, 'time': 62.124542236328125, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.481, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_063_beam_010,sabre_v020,hex_127,0,10,63
"{'depth': 356, 'depth_ratio': 3.56, 'time': 61.246248722076416, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.814, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_064_beam_010,sabre_v020,hex_127,0,10,64
"{'depth': 356, 'depth_ratio': 3.56, 'time': 62.18568134307861, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.505, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_065_beam_010,sabre_v020,hex_127,0,10,65
"{'depth': 356, 'depth_ratio': 3.56, 'time': 65.74775981903076, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.658, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_066_beam_010,sabre_v020,hex_127,0,10,66
"{'depth': 356, 'depth_ratio': 3.56, 'time': 68.08078217506409, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.209, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_067_beam_010,sabre_v020,hex_127,0,10,67
"{'depth': 356, 'depth_ratio': 3.56, 'time': 78.75275039672852, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 11.26, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_068_beam_010,sabre_v020,hex_127,0,10,68
"{'depth': 356, 'depth_ratio': 3.56, 'time': 83.76013827323914, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 7.707, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_069_beam_010,sabre_v020,hex_127,0,10,69
"{'depth': 356, 'depth_ratio': 3.56, 'time': 71.89577579498291, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.4288, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_070_beam_010,sabre_v020,hex_127,0,10,70
"{'depth': 356, 'depth_ratio': 3.56, 'time': 70.19336938858032, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.083, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_071_beam_010,sabre_v020,hex_127,0,10,71
"{'depth': 356, 'depth_ratio': 3.56, 'time': 71.54914975166321, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.597, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_072_beam_010,sabre_v020,hex_127,0,10,72
"{'depth': 356, 'depth_ratio': 3.56, 'time': 73.03994011878967, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.851, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_073_beam_010,sabre_v020,hex_127,0,10,73
"{'depth': 356, 'depth_ratio': 3.56, 'time': 73.5785140991211, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.513, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_074_beam_010,sabre_v020,hex_127,0,10,74
"{'depth': 356, 'depth_ratio': 3.56, 'time': 74.45425343513489, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.068, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_075_beam_010,sabre_v020,hex_127,0,10,75
"{'depth': 356, 'depth_ratio': 3.56, 'time': 77.11026048660278, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.638, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_076_beam_010,sabre_v020,hex_127,0,10,76
"{'depth': 356, 'depth_ratio': 3.56, 'time': 75.01386284828186, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.226, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_077_beam_010,sabre_v020,hex_127,0,10,77
"{'depth': 356, 'depth_ratio': 3.56, 'time': 75.8552234172821, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.061, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_078_beam_010,sabre_v020,hex_127,0,10,78
"{'depth': 356, 'depth_ratio': 3.56, 'time': 76.69995546340942, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.723, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_079_beam_010,sabre_v020,hex_127,0,10,79
"{'depth': 356, 'depth_ratio': 3.56, 'time': 78.19339847564697, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.031, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_080_beam_010,sabre_v020,hex_127,0,10,80
"{'depth': 356, 'depth_ratio': 3.56, 'time': 80.12576127052307, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.928, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_081_beam_010,sabre_v020,hex_127,0,10,81
"{'depth': 356, 'depth_ratio': 3.56, 'time': 82.1401538848877, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.341, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_082_beam_010,sabre_v020,hex_127,0,10,82
"{'depth': 356, 'depth_ratio': 3.56, 'time': 82.67305326461792, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.909, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_083_beam_010,sabre_v020,hex_127,0,10,83
"{'depth': 356, 'depth_ratio': 3.56, 'time': 83.79133152961731, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.174, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_084_beam_010,sabre_v020,hex_127,0,10,84
"{'depth': 356, 'depth_ratio': 3.56, 'time': 84.66308999061584, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.927, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_085_beam_010,sabre_v020,hex_127,0,10,85
"{'depth': 356, 'depth_ratio': 3.56, 'time': 89.21396970748901, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.608, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_086_beam_010,sabre_v020,hex_127,0,10,86
"{'depth': 356, 'depth_ratio': 3.56, 'time': 89.90849351882935, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.943, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_087_beam_010,sabre_v020,hex_127,0,10,87
"{'depth': 356, 'depth_ratio': 3.56, 'time': 91.97578597068787, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 5.043, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_088_beam_010,sabre_v020,hex_127,0,10,88
"{'depth': 356, 'depth_ratio': 3.56, 'time': 91.73465585708618, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.104, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_089_beam_010,sabre_v020,hex_127,0,10,89
"{'depth': 356, 'depth_ratio': 3.56, 'time': 93.92809534072876, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.876, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_090_beam_010,sabre_v020,hex_127,0,10,90
