depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
7,11,0.008606195449829102,1.785,3.269,0.0007106,0,1,basic
7,11,0.009610891342163086,1.785,3.269,0.0002842,0,1,basic
5,5,0.007449150085449219,2.487,4.975,0.0006674,0,1,basic
28,24,0.012017965316772461,1.299,1.299,0.0006417,0,1,basic
30,25,0.012907028198242188,0.0,1.299,0.0004808,0,1,basic
40,33,0.013701677322387695,0.0,0.0,0.0007586,0,1,basic
36,32,0.014360189437866211,0.0,0.0,0.0008693,0,1,basic
40,35,0.013221979141235352,0.0,0.0,0.0004154,0,1,basic
40,37,0.04785799980163574,3.464,2.598,0.01438,0,1,basic
42,44,0.015266180038452148,0.433,0.0,0.0002627,0,1,basic
64,55,0.017944812774658203,0.0,0.0,0.0006054,0,1,basic
51,63,0.01770305633544922,1.732,1.299,0.0004642,0,1,basic
65,55,0.0182647705078125,0.5,0.0,0.0005442,0,1,basic
63,53,0.018517017364501953,4.062,4.975,0.001016,0,1,basic
65,58,0.019882917404174805,2.487,3.897,0.000699,0,1,basic
64,55,0.019719839096069336,2.872,1.299,0.0003398,0,1,basic
64,55,0.018683195114135742,2.121,1.5,0.0007575,0,1,basic
69,56,0.019520044326782227,0.0,0.0,0.002033,0,1,basic
57,50,0.019815921783447266,6.26,6.833,0.0004583,0,1,basic
64,54,0.018894672393798828,3.897,5.196,0.01619,0,1,basic
67,57,0.020731210708618164,4.062,4.975,0.0007435,0,1,basic
57,47,0.019273042678833008,4.33,6.495,0.001183,0,1,basic
67,57,0.01993584632873535,3.897,5.196,0.0007158,0,1,basic
109,89,0.02627396583557129,0.0,0.0,0.001192,0,1,basic
97,87,0.029386043548583984,4.437,2.487,0.001067,0,1,basic
98,83,0.026282072067260742,1.299,2.598,0.0009259,0,1,basic
96,79,0.023823022842407227,2.165,3.897,0.001447,0,1,basic
106,97,0.027240991592407227,2.121,4.918,0.0001763,0,1,basic
125,117,0.06567907333374023,3.897,2.598,0.01457,0,1,basic
126,117,0.033384084701538086,1.0,0.0,0.0006159,0,1,basic
136,119,0.03311419486999512,1.785,7.462,0.0009341,0,1,basic
134,125,0.03364992141723633,0.0,2.598,0.0005379,0,1,basic
133,125,0.033959150314331055,2.0,1.5,0.0008493,0,1,basic
131,109,0.03184008598327637,1.92,2.121,0.0004941,0,1,basic
130,121,0.034757137298583984,2.449,3.674,0.0005046,0,1,basic
135,110,0.03239178657531738,2.121,4.243,0.0005344,0,1,basic
161,138,0.03747105598449707,1.225,3.897,0.001078,0,1,basic
150,143,0.039456844329833984,3.674,2.487,0.0009763,0,1,basic
152,143,0.04059123992919922,5.22,9.808,0.004386,0,1,basic
155,146,0.03964591026306152,3.832,3.269,0.0003355,0,1,basic
161,152,0.04079699516296387,6.124,3.674,0.01416,0,1,basic
173,175,0.04453778266906738,2.598,7.036,0.001464,0,1,basic
190,216,0.0676259994506836,8.871,6.139,0.001539,0,1,basic
188,181,0.04787802696228027,4.062,2.121,0.000575,0,1,basic
197,367,0.12743687629699707,14.72,19.56,0.01462,0,1,basic
123,219,0.0989689826965332,19.2,15.73,0.004003,0,1,basic
204,203,0.05132174491882324,1.5,1.299,0.001374,0,1,basic
218,186,0.05365872383117676,3.0,7.036,0.01806,0,1,basic
263,320,0.16245698928833008,25.6,4.743,0.04401,0,1,basic
94,144,0.13051795959472656,22.74,18.12,0.02935,0,1,basic
71,120,0.16797780990600586,52.47,71.18,0.03021,0,1,basic
