depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
13,17,0.008962869644165039,1.5,1.299,0.0004827,0,1,basic
13,17,0.009197235107421875,1.5,1.299,9.011e-05,0,1,basic
5,8,0.008152008056640625,3.491,3.0,0.0003814,0,1,basic
21,18,0.011844873428344727,1.732,1.299,0.0003582,0,1,basic
22,19,0.012925863265991211,3.937,3.354,0.0003937,0,1,basic
22,18,0.010760784149169922,2.5,2.121,0.0003266,0,1,basic
29,26,0.01348876953125,2.165,2.487,0.0006819,0,1,basic
27,23,0.010918855667114258,1.581,1.5,0.0005009,0,1,basic
34,31,0.015318155288696289,1.732,2.598,0.0004439,0,1,basic
32,29,0.013844966888427734,4.387,5.612,0.0007795,0,1,basic
42,37,0.018190860748291016,3.674,2.487,0.0138,0,1,basic
49,54,0.01799297332763672,2.947,3.897,0.0003945,0,1,basic
43,37,0.01704883575439453,3.897,2.487,0.0007129,0,1,basic
55,50,0.01976609230041504,6.344,7.794,0.0004197,0,1,basic
54,46,0.019544124603271484,5.932,6.874,0.0004254,0,1,basic
51,43,0.018453121185302734,3.767,5.356,0.0004306,0,1,basic
49,40,0.018823862075805664,2.179,2.598,0.0006753,0,1,basic
54,44,0.01814579963684082,1.92,1.299,0.0008293,0,1,basic
49,44,0.020769119262695312,4.717,5.356,0.000703,0,1,basic
58,51,0.020717859268188477,9.206,11.02,0.001318,0,1,basic
47,45,0.01949906349182129,9.937,9.337,0.0005813,0,1,basic
47,41,0.021158218383789062,3.808,4.5,0.0007809,0,1,basic
59,51,0.021216154098510742,5.356,7.348,0.0003763,0,1,basic
68,56,0.023012161254882812,3.961,3.354,0.0009441,0,1,basic
76,66,0.028130769729614258,6.457,5.612,0.01498,0,1,basic
71,59,0.026519060134887695,1.92,2.487,0.0008232,0,1,basic
72,58,0.024888992309570312,3.491,3.897,0.0007809,0,1,basic
75,67,0.030911922454833984,8.378,10.92,0.0009176,0,1,basic
99,87,0.034021854400634766,6.042,6.874,0.001608,0,1,basic
93,78,0.03810524940490723,5.673,8.078,0.0006859,0,1,basic
101,89,0.039794921875,4.975,6.708,0.0006492,0,1,basic
103,92,0.035784006118774414,15.97,19.94,0.001761,0,1,basic
107,95,0.03910493850708008,3.031,5.356,0.001447,0,1,basic
107,88,0.036097049713134766,3.269,3.269,0.0003428,0,1,basic
110,94,0.03758096694946289,7.822,12.73,0.001139,0,1,basic
101,89,0.03634190559387207,6.745,5.356,0.0008212,0,1,basic
127,111,0.04214000701904297,11.97,12.46,0.002018,0,1,basic
120,107,0.04355311393737793,6.833,8.617,0.001286,0,1,basic
129,125,0.05086183547973633,8.258,9.093,0.001075,0,1,basic
130,113,0.04799795150756836,6.595,7.348,0.0008311,0,1,basic
123,113,0.04714179039001465,8.786,4.918,0.002425,0,1,basic
156,145,0.052490949630737305,6.869,9.605,0.0008097,0,1,basic
174,225,0.0886847972869873,13.59,14.45,0.01146,0,1,basic
158,148,0.0578460693359375,6.796,7.794,0.001414,0,1,basic
169,259,0.18337297439575195,15.53,16.57,0.01934,0,1,basic
167,258,0.12448906898498535,11.06,23.37,0.02293,0,1,basic
165,149,0.05872702598571777,8.983,13.42,0.001478,0,1,basic
179,144,0.06086897850036621,5.5,13.65,0.002475,0,1,basic
217,299,0.12237310409545898,23.98,4.743,0.004373,0,1,basic
70,90,0.13699603080749512,23.68,29.28,0.005873,0,1,basic
86,147,0.1787109375,36.62,32.89,0.05087,0,1,basic
121,243,0.3352491855621338,25.41,22.69,0.02848,0,1,basic
181,166,0.07430291175842285,13.65,11.69,0.001286,0,1,basic
221,305,0.15063714981079102,52.94,26.19,0.001713,0,1,basic
202,185,0.07592487335205078,9.984,13.5,0.002008,0,1,basic
