depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
13,17,0.009946107864379883,1.5,1.299,0.0003925,0,1,basic
13,17,0.008709907531738281,1.5,1.299,0.0005452,0,1,basic
5,8,0.007469892501831055,3.491,3.0,0.0006232,0,1,basic
21,18,0.010307073593139648,1.732,1.299,0.0003599,0,1,basic
26,25,0.012530088424682617,5.214,4.975,0.0004956,0,1,basic
22,18,0.01119089126586914,2.5,2.121,0.0003807,0,1,basic
29,26,0.013148069381713867,2.165,2.487,0.0002081,0,1,basic
27,23,0.015304088592529297,1.581,1.5,0.002477,0,1,basic
27,25,0.012952089309692383,2.915,2.598,0.0005966,0,1,basic
32,29,0.01370692253112793,4.387,5.612,0.0001911,0,1,basic
42,37,0.016794204711914062,3.674,2.487,0.0005895,0,1,basic
49,54,0.015662193298339844,2.947,3.897,0.000782,0,1,basic
43,37,0.01649785041809082,3.897,2.487,0.0006653,0,1,basic
54,44,0.018410682678222656,0.5,3.269,0.0005011,0,1,basic
54,46,0.018295764923095703,5.932,6.874,0.000354,0,1,basic
51,43,0.018863201141357422,3.767,5.356,0.0006707,0,1,basic
51,43,0.017598390579223633,1.871,2.121,0.0004343,0,1,basic
54,44,0.016861915588378906,1.92,1.299,0.0006682,0,1,basic
49,44,0.019198179244995117,4.867,3.897,0.001043,0,1,basic
49,45,0.01700305938720703,5.932,5.612,0.001002,0,1,basic
47,45,0.020123958587646484,5.196,3.897,0.0005254,0,1,basic
46,38,0.01946234703063965,5.523,5.356,0.0003707,0,1,basic
59,54,0.01907801628112793,2.062,1.299,0.0004857,0,1,basic
68,56,0.02058720588684082,3.961,3.354,0.02143,0,1,basic
84,75,0.025519847869873047,3.7,2.487,0.0009874,0,1,basic
71,59,0.022737979888916016,1.92,2.487,0.0004043,0,1,basic
72,58,0.02349996566772461,3.491,3.897,0.0005352,0,1,basic
75,67,0.02801823616027832,8.378,10.92,0.000719,0,1,basic
99,87,0.03125715255737305,8.201,8.043,0.001746,0,1,basic
99,78,0.08248305320739746,5.068,7.036,0.01232,0,1,basic
101,89,0.03563070297241211,4.975,6.708,0.001102,0,1,basic
95,83,0.03254127502441406,19.41,23.37,0.002054,0,1,basic
102,89,0.03555417060852051,14.64,18.54,0.001216,0,1,basic
107,88,0.03405284881591797,3.269,3.269,0.0002118,0,1,basic
110,94,0.03571891784667969,7.822,12.73,0.001013,0,1,basic
101,89,0.034005165100097656,9.708,8.746,0.001162,0,1,basic
127,111,0.041332244873046875,11.97,12.46,0.0007722,0,1,basic
120,107,0.041645050048828125,7.826,10.61,0.0009096,0,1,basic
124,107,0.09778594970703125,5.804,8.043,0.02335,0,1,basic
122,107,0.04797101020812988,9.247,9.605,0.002013,0,1,basic
123,113,0.04144573211669922,11.05,14.15,0.001347,0,1,basic
148,130,0.050363779067993164,8.515,15.95,0.0003892,0,1,basic
170,162,0.07005691528320312,13.54,28.88,0.00186,0,1,basic
158,148,0.051957130432128906,5.932,6.538,0.001476,0,1,basic
194,286,0.10954785346984863,17.98,46.2,0.006045,0,1,basic
156,225,0.10126829147338867,24.21,22.95,0.02076,0,1,basic
174,161,0.09914517402648926,6.225,11.52,0.02139,0,1,basic
173,177,0.058683156967163086,6.982,7.155,0.0148,0,1,basic
206,281,0.10353994369506836,48.05,14.85,0.002926,0,1,basic
