depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
13,17,0.007969141006469727,1.5,1.299,0.0005099,0,1,basic
13,17,0.00851297378540039,1.5,1.299,0.000146,0,1,basic
5,8,0.007415056228637695,3.491,3.0,0.0002508,0,1,basic
21,18,0.010490894317626953,1.732,1.299,0.0002775,0,1,basic
22,19,0.01169896125793457,3.937,3.354,0.0003717,0,1,basic
22,18,0.010144233703613281,2.5,2.121,0.0002802,0,1,basic
29,26,0.013206005096435547,2.165,2.487,0.0001783,0,1,basic
27,23,0.01081085205078125,1.581,1.5,0.0006773,0,1,basic
34,31,0.013400077819824219,3.031,2.598,0.0002238,0,1,basic
32,29,0.01293492317199707,4.387,5.612,0.0007135,0,1,basic
42,37,0.016634702682495117,3.674,2.487,0.01208,0,1,basic
49,54,0.016689062118530273,2.947,3.897,0.000732,0,1,basic
43,37,0.017113208770751953,3.897,2.487,0.0009587,0,1,basic
55,50,0.019444942474365234,6.344,7.794,0.0006925,0,1,basic
54,46,0.018501758575439453,5.932,6.874,0.0002334,0,1,basic
51,43,0.01852273941040039,3.767,5.356,0.0003554,0,1,basic
49,40,0.017978191375732422,2.179,2.598,0.001043,0,1,basic
54,44,0.016110897064208984,1.92,1.299,0.0007309,0,1,basic
49,44,0.01896190643310547,4.717,5.356,0.0007421,0,1,basic
58,51,0.020042896270751953,9.206,11.02,0.0007064,0,1,basic
47,45,0.018065929412841797,9.937,9.337,0.0005881,0,1,basic
47,41,0.019875049591064453,3.808,4.5,0.006916,0,1,basic
59,51,0.038582563400268555,5.356,7.348,0.005753,0,1,basic
68,56,0.022503137588500977,3.961,3.354,0.02636,0,1,basic
76,66,0.026830196380615234,6.457,5.612,0.01511,0,1,basic
71,59,0.02414107322692871,1.92,2.487,0.0006689,0,1,basic
72,58,0.02380681037902832,3.491,3.897,0.0005596,0,1,basic
75,67,0.02834296226501465,8.378,10.92,0.0009778,0,1,basic
99,87,0.03053593635559082,6.042,6.874,0.001813,0,1,basic
93,78,0.035325050354003906,5.673,8.078,0.0003739,0,1,basic
101,89,0.036936044692993164,4.975,6.708,0.001258,0,1,basic
103,92,0.03392791748046875,15.97,19.94,0.001573,0,1,basic
107,95,0.03623771667480469,3.031,5.356,0.00138,0,1,basic
107,88,0.0338590145111084,3.269,3.269,0.0007949,0,1,basic
110,94,0.0361790657043457,7.822,12.73,0.001041,0,1,basic
101,89,0.03546404838562012,9.708,8.746,0.0006464,0,1,basic
127,111,0.04083395004272461,11.97,12.46,0.001824,0,1,basic
120,107,0.042114973068237305,6.833,8.617,0.001206,0,1,basic
129,125,0.04821515083312988,8.258,9.093,0.0009025,0,1,basic
130,113,0.045185089111328125,6.595,7.348,0.0003183,0,1,basic
123,113,0.04375195503234863,8.786,4.918,0.00134,0,1,basic
156,145,0.049594879150390625,6.869,9.605,0.0007869,0,1,basic
167,207,0.07957983016967773,19.74,9.0,0.0105,0,1,basic
158,148,0.0530240535736084,7.176,4.918,0.001825,0,1,basic
171,283,0.20235705375671387,12.42,7.036,0.01145,0,1,basic
172,240,0.11588597297668457,18.37,38.91,0.0194,0,1,basic
174,161,0.05527305603027344,6.098,8.584,0.001933,0,1,basic
179,144,0.06067776679992676,5.5,13.65,0.002052,0,1,basic
208,302,0.12223577499389648,24.97,11.3,0.004224,0,1,basic
70,90,0.16195893287658691,28.76,33.74,0.01715,0,1,basic
86,147,0.20161700248718262,15.83,13.81,0.0302,0,1,basic
116,201,0.24843502044677734,37.23,67.43,0.03986,0,1,basic
181,166,0.07011103630065918,13.65,11.69,0.001609,0,1,basic
225,317,0.145615816116333,37.85,20.62,0.002658,0,1,basic
202,185,0.07147407531738281,9.984,13.5,0.00137,0,1,basic
235,203,0.07430291175842285,4.437,11.88,0.001927,0,1,basic
213,172,0.07860827445983887,10.45,13.16,0.01363,0,1,basic
221,201,0.08332586288452148,11.38,14.75,0.001569,0,1,basic
228,207,0.08128690719604492,4.031,2.487,0.0008988,0,1,basic
246,216,0.08601903915405273,6.285,6.364,0.01542,0,1,basic
239,225,0.08861327171325684,21.89,24.23,0.003748,0,1,basic
293,329,0.16064906120300293,26.98,48.58,0.00891,0,1,basic
251,210,0.08980083465576172,4.603,12.97,0.01097,0,1,basic
276,255,0.09732389450073242,13.59,17.04,0.004915,0,1,basic
271,244,0.09879398345947266,10.85,16.62,0.00339,0,1,basic
297,377,0.19695520401000977,21.09,49.88,0.06467,0,1,basic
366,927,0.5685441493988037,59.62,42.16,0.01027,0,1,basic
293,272,0.11216306686401367,15.55,21.15,0.003328,0,1,basic
394,601,0.34128808975219727,16.05,22.75,0.04025,0,1,basic
423,517,0.2516500949859619,16.09,26.87,0.004132,0,1,basic
330,288,0.1177060604095459,15.64,12.97,0.0136,0,1,basic
410,493,0.2506532669067383,23.36,22.39,0.004702,0,1,basic
360,325,0.12620210647583008,10.03,19.21,0.002972,0,1,basic
355,313,0.13502120971679688,14.7,27.17,0.007291,0,1,basic
354,342,0.1388530731201172,13.52,8.746,0.007196,0,1,basic
381,332,0.1256399154663086,7.382,13.65,0.0157,0,1,basic
414,483,0.22811222076416016,10.11,7.794,0.01065,0,1,basic
388,395,0.15030884742736816,9.959,6.364,0.01662,0,1,basic
365,334,0.13067889213562012,11.84,19.94,0.004922,0,1,basic
368,332,0.1466963291168213,19.31,40.66,0.01238,0,1,basic
380,336,0.1324620246887207,9.497,19.03,0.006219,0,1,basic
416,380,0.15311789512634277,25.67,32.35,0.01815,0,1,basic
473,452,0.17932987213134766,19.9,40.17,0.01162,0,1,basic
425,363,0.15670299530029297,29.28,41.49,0.005385,0,1,basic
467,419,0.17965912818908691,21.08,31.35,0.00767,0,1,basic
509,467,0.1955709457397461,15.93,34.37,0.004217,0,1,basic
540,479,0.19832777976989746,12.54,18.05,0.01924,0,1,basic
555,497,0.1979658603668213,19.51,36.28,0.008451,0,1,basic
652,791,0.5076649188995361,42.77,35.59,0.03051,0,1,basic
641,583,0.2356891632080078,12.5,23.27,0.008226,0,1,basic
651,596,0.24931883811950684,8.871,21.46,0.0123,0,1,basic
704,667,0.2790870666503906,22.33,36.56,0.01585,0,1,basic
741,718,0.350938081741333,40.35,62.95,0.01236,0,1,basic
697,600,0.2545039653778076,17.07,25.85,0.004433,0,1,basic
713,665,0.31644296646118164,57.61,97.93,0.01921,0,1,basic
795,700,0.3282036781311035,21.16,53.3,0.02015,0,1,basic
866,845,0.37756896018981934,22.61,18.31,0.01489,0,1,basic
885,802,0.39511919021606445,42.73,75.7,0.02908,0,1,basic
992,988,0.4993138313293457,37.73,75.06,0.02372,0,1,basic
999,972,0.48503708839416504,29.66,50.26,0.0147,0,1,basic
1011,977,0.4442157745361328,19.38,8.043,0.02014,0,1,basic
1216,1077,0.5600528717041016,42.58,72.6,0.008758,0,1,basic
1254,1137,0.5410668849945068,33.28,79.18,0.01211,0,1,basic
1546,1543,0.8900580406188965,46.22,101.4,0.07065,0,1,basic
