depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
3,15,0.01295328140258789,0.0,0.0,0.0,qvol_10_1_0655.qasm,SabreLayout,1,3,1,1,1
15,60,0.047598838806152344,0.0,0.0,0.0,qvol_10_2_0115.qasm,SabreLayout,1,3,1,1,1
24,87,0.07871484756469727,0.0,0.0,0.0,qvol_10_3_0026.qasm,SabreLayout,1,3,1,1,1
30,114,0.11639976501464844,0.0,0.0,0.0,qvol_10_4_0760.qasm,SabreLayout,1,3,1,1,1
42,150,0.16081881523132324,0.0,0.0,0.0,qvol_10_5_0282.qasm,SabreLayout,1,3,1,1,1
75,195,0.14301395416259766,0.0,0.0,0.0,qvol_10_6_0251.qasm,SabreLayout,1,3,1,1,1
72,234,0.35288405418395996,0.0,0.0,0.0,qvol_10_7_0229.qasm,SabreLayout,1,3,1,1,1
93,267,0.4664337635040283,0.0,0.0,0.0,qvol_10_8_0143.qasm,SabreLayout,1,3,1,1,1
81,303,0.6491351127624512,0.0,0.0,0.0,qvol_10_9_0755.qasm,SabreLayout,1,3,1,1,1
126,345,0.6711239814758301,0.0,0.0,0.0,qvol_10_10_0105.qasm,SabreLayout,1,3,1,1,1
141,369,0.8748390674591064,0.0,0.0,0.0,qvol_10_11_0693.qasm,SabreLayout,1,3,1,1,1
168,417,1.062546968460083,0.0,0.0,0.0,qvol_10_12_0759.qasm,SabreLayout,1,3,1,1,1
117,444,1.032226800918579,0.0,0.0,0.0,qvol_10_13_0914.qasm,SabreLayout,1,3,1,1,1
129,489,1.4386439323425293,0.0,0.0,0.0,qvol_10_14_0559.qasm,SabreLayout,1,3,1,1,1
216,555,1.3408000469207764,0.0,0.0,0.0,qvol_10_15_0090.qasm,SabreLayout,1,3,1,1,1
213,540,1.4368441104888916,0.0,0.0,0.0,qvol_10_16_0605.qasm,SabreLayout,1,3,1,1,1
171,600,2.67008113861084,0.0,0.0,0.0,qvol_10_17_0433.qasm,SabreLayout,1,3,1,1,1
159,639,2.977240800857544,0.0,0.0,0.0,qvol_10_18_0033.qasm,SabreLayout,1,3,1,1,1
213,702,1.8714699745178223,0.0,0.0,0.0,qvol_10_19_0031.qasm,SabreLayout,1,3,1,1,1
174,699,3.2983510494232178,0.0,0.0,0.0,qvol_10_20_0096.qasm,SabreLayout,1,3,1,1,1
246,822,3.4283316135406494,0.0,0.0,0.0,qvol_10_21_0224.qasm,SabreLayout,1,3,1,1,1
216,750,2.7830612659454346,0.0,0.0,0.0,qvol_10_22_0239.qasm,SabreLayout,1,3,1,1,1
204,786,4.094764947891235,0.0,0.0,0.0,qvol_10_23_0518.qasm,SabreLayout,1,3,1,1,1
228,846,4.423988103866577,0.0,0.0,0.0,qvol_10_24_0617.qasm,SabreLayout,1,3,1,1,1
234,870,4.125403881072998,0.0,0.0,0.0,qvol_10_25_0028.qasm,SabreLayout,1,3,1,1,1
246,948,5.490738868713379,0.0,0.0,0.0,qvol_10_26_0575.qasm,SabreLayout,1,3,1,1,1
327,1032,4.7411558628082275,0.0,0.0,0.0,qvol_10_27_0204.qasm,SabreLayout,1,3,1,1,1
