depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
3,15,0.012077093124389648,0.0,0.0,0.0,qvol_10_1_0655.qasm,SabreLayout,1,3,3,1,1
15,60,0.07092809677124023,0.0,0.0,0.0,qvol_10_2_0115.qasm,SabreLayout,1,3,3,1,1
24,87,0.16205787658691406,0.0,0.0,0.0,qvol_10_3_0026.qasm,SabreLayout,1,3,3,1,1
27,114,0.22931385040283203,0.0,0.0,0.0,qvol_10_4_0760.qasm,SabreLayout,1,3,3,1,1
42,150,0.33795976638793945,0.0,0.0,0.0,qvol_10_5_0282.qasm,SabreLayout,1,3,3,1,1
75,195,0.33106493949890137,0.0,0.0,0.0,qvol_10_6_0251.qasm,SabreLayout,1,3,3,1,1
72,234,0.8378779888153076,0.0,0.0,0.0,qvol_10_7_0229.qasm,SabreLayout,1,3,3,1,1
93,267,1.133498191833496,0.0,0.0,0.0,qvol_10_8_0143.qasm,SabreLayout,1,3,3,1,1
84,306,1.598330020904541,0.0,0.0,0.0,qvol_10_9_0755.qasm,SabreLayout,1,3,3,1,1
120,324,1.366490125656128,0.0,0.0,0.0,qvol_10_10_0105.qasm,SabreLayout,1,3,3,1,1
141,369,2.32543683052063,0.0,0.0,0.0,qvol_10_11_0693.qasm,SabreLayout,1,3,3,1,1
159,414,3.86822509765625,0.0,0.0,0.0,qvol_10_12_0759.qasm,SabreLayout,1,3,3,1,1
117,444,2.8969218730926514,0.0,0.0,0.0,qvol_10_13_0914.qasm,SabreLayout,1,3,3,1,1
129,489,4.1579039096832275,0.0,0.0,0.0,qvol_10_14_0559.qasm,SabreLayout,1,3,3,1,1
216,555,3.75769305229187,0.0,0.0,0.0,qvol_10_15_0090.qasm,SabreLayout,1,3,3,1,1
201,522,5.000702857971191,0.0,0.0,0.0,qvol_10_16_0605.qasm,SabreLayout,1,3,3,1,1
165,633,7.5942018032073975,0.0,0.0,0.0,qvol_10_17_0433.qasm,SabreLayout,1,3,3,1,1
159,639,7.8984339237213135,0.0,0.0,0.0,qvol_10_18_0033.qasm,SabreLayout,1,3,3,1,1
213,702,5.463583946228027,0.0,0.0,0.0,qvol_10_19_0031.qasm,SabreLayout,1,3,3,1,1
177,705,10.111958980560303,0.0,0.0,0.0,qvol_10_20_0096.qasm,SabreLayout,1,3,3,1,1
276,747,8.787339210510254,0.0,0.0,0.0,qvol_10_21_0224.qasm,SabreLayout,1,3,3,1,1
216,750,8.59710168838501,0.0,0.0,0.0,qvol_10_22_0239.qasm,SabreLayout,1,3,3,1,1
204,786,10.872061014175415,0.0,0.0,0.0,qvol_10_23_0518.qasm,SabreLayout,1,3,3,1,1
216,813,12.83253002166748,0.0,0.0,0.0,qvol_10_24_0617.qasm,SabreLayout,1,3,3,1,1
234,870,11.19339394569397,0.0,0.0,0.0,qvol_10_25_0028.qasm,SabreLayout,1,3,3,1,1
237,930,16.554200172424316,0.0,0.0,0.0,qvol_10_26_0575.qasm,SabreLayout,1,3,3,1,1
297,1020,16.838415145874023,0.0,0.0,0.0,qvol_10_27_0204.qasm,SabreLayout,1,3,3,1,1
