depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
3,15,0.013685941696166992,2.598076211353316,2.598076211353316,0.0006785110125449049,qvol_10_1_0655.qasm,SabreLayout,4,3,1,1,1
12,45,0.022395849227905273,2.598076211353316,6.49519052838329,0.0015251913456428277,qvol_10_2_0115.qasm,SabreLayout,4,3,1,1,1
30,96,0.03532981872558594,8.215838362577491,21.106870919205434,0.0019513262753325076,qvol_10_3_0026.qasm,SabreLayout,4,3,1,1,1
42,129,0.04531502723693848,6.5383484153110105,4.9749371855331,0.001274615162110499,qvol_10_4_0760.qasm,SabreLayout,4,3,1,1,1
36,144,0.05566835403442383,12.794041581923986,19.5,0.00571186706913676,qvol_10_5_0282.qasm,SabreLayout,4,3,1,1,1
48,177,0.07073688507080078,17.282577932704367,21.878928218722233,0.0024244874431363023,qvol_10_6_0251.qasm,SabreLayout,4,3,1,1,1
66,243,0.07950305938720703,14.773286702694158,22.587330519563395,0.004306457219184995,qvol_10_7_0229.qasm,SabreLayout,4,3,1,1,1
78,273,0.09126400947570801,13.808964479641476,11.299889379989523,0.0018051890151400975,qvol_10_8_0143.qasm,SabreLayout,4,3,1,1,1
81,288,0.1109628677368164,14.7542366796795,35.26595383652624,0.003829979315418539,qvol_10_9_0755.qasm,SabreLayout,4,3,1,1,1
93,351,0.11666107177734375,19.32614809008769,11.811011811017716,0.0054864912691594235,qvol_10_10_0105.qasm,SabreLayout,4,3,1,1,1
108,396,0.12062501907348633,22.982330169066845,13.311179511974137,0.0035737420041246993,qvol_10_11_0693.qasm,SabreLayout,4,3,1,1,1
129,423,0.7814140319824219,16.77050983124842,11.098986440211556,0.27767890336572715,qvol_10_12_0759.qasm,SabreLayout,4,3,1,1,1
117,438,0.1363508701324463,26.36759374687042,16.068213964221414,0.005524522199166519,qvol_10_13_0914.qasm,SabreLayout,4,3,1,1,1
147,525,0.16399002075195312,24.464259645450134,19.32614809008769,0.002491016228216425,qvol_10_14_0559.qasm,SabreLayout,4,3,1,1,1
168,585,0.18396735191345215,26.196373794859472,35.58352849282937,0.010799346487407336,qvol_10_15_0090.qasm,SabreLayout,4,3,1,1,1
153,600,0.18896913528442383,37.52998800959041,33.16153645415122,0.0028886910867157766,qvol_10_16_0605.qasm,SabreLayout,4,3,1,1,1
159,633,0.20086979866027832,37.5,25.66490794840301,0.2900776044463133,qvol_10_17_0433.qasm,SabreLayout,4,3,1,1,1
201,675,0.1968822479248047,24.40671014290947,26.74883175019051,0.004953166576312841,qvol_10_18_0033.qasm,SabreLayout,4,3,1,1,1
177,663,0.22698497772216797,34.23813663153998,31.464265445104548,0.009999735723093072,qvol_10_19_0031.qasm,SabreLayout,4,3,1,1,1
210,750,0.2388300895690918,27.6891224129621,42.373340675476605,0.2719214961348911,qvol_10_20_0096.qasm,SabreLayout,4,3,1,1,1
210,786,0.24050378799438477,21.040140208658308,10.894379284750462,0.0027682376051493293,qvol_10_21_0224.qasm,SabreLayout,4,3,1,1,1
207,738,0.24862003326416016,32.19763190049852,37.61980861195336,0.004701104812275855,qvol_10_22_0239.qasm,SabreLayout,4,3,1,1,1
213,804,0.9613292217254639,55.57596153014359,23.043437243605826,0.30528425819269844,qvol_10_23_0518.qasm,SabreLayout,4,3,1,1,1
231,903,0.28106093406677246,48.669163748722866,10.034316120194738,0.008296320307667325,qvol_10_24_0617.qasm,SabreLayout,4,3,1,1,1
