num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
29,219,depth,1.3204648971557618,59.2,38.2,5
29,230,depth,1.402840757369995,52.4,37.8,5
29,242,depth,1.5337347507476806,65.2,38.4,5
29,254,depth,1.529909324645996,52.2,39.2,5
29,266,depth,1.6605807781219482,56.8,38.0,5
29,280,depth,1.605465841293335,50.6,38.2,5
29,294,depth,1.9295901775360107,63.6,37.8,5
29,309,depth,1.8993143081665038,53.8,38.0,5
29,324,depth,1.807317352294922,65.6,37.4,5
29,340,depth,1.6483380794525146,56.6,37.6,5
29,357,depth,1.6608745574951171,53.0,35.6,5
29,375,depth,1.7664578437805176,52.6,36.0,5
29,394,depth,1.906737995147705,57.6,38.6,5
29,414,depth,1.3889585971832275,53.0,38.6,5
29,435,depth,1.4757871150970459,55.2,38.0,5
29,457,depth,1.6883666038513183,51.8,37.4,5
29,480,depth,1.8785732746124268,54.8,38.4,5
29,504,depth,1.9005066871643066,43.8,37.8,5
29,529,depth,2.0093190670013428,47.8,38.0,5
29,555,depth,2.057570219039917,51.4,36.4,5
29,583,depth,1.958356761932373,56.4,38.0,5
29,613,depth,2.415718841552734,67.2,37.6,5
29,643,depth,2.469068670272827,51.6,38.8,5
29,676,depth,2.8799511909484865,54.0,38.6,5
29,710,depth,3.3079633712768555,57.2,40.2,5
29,745,depth,3.651319217681885,53.4,36.8,5
29,783,depth,4.394919729232788,67.0,38.4,5
29,822,depth,4.357186651229858,53.4,39.2,5
29,863,depth,4.491435861587524,53.8,37.8,5
29,907,depth,5.008555793762207,54.2,38.6,5
29,952,depth,5.990408134460449,60.6,37.0,5
29,1000,depth,5.702363777160644,57.0,39.4,5
49,1,depth,0.21958398818969727,147.8,66.2,5
49,2,depth,0.19769902229309083,137.2,65.0,5
49,3,depth,0.22807068824768068,141.2,68.2,5
49,4,depth,0.23611202239990234,142.0,64.6,5
49,5,depth,0.24842123985290526,134.6,66.2,5
49,6,depth,0.23972535133361816,143.6,66.4,5
49,7,depth,0.2638070106506348,142.6,69.6,5
49,8,depth,0.2687244415283203,140.6,67.2,5
49,9,depth,0.24706625938415527,129.2,65.2,5
49,10,depth,0.2946622848510742,119.8,68.4,5
49,11,depth,0.32816300392150877,145.2,66.2,5
49,12,depth,0.29244217872619627,140.4,65.0,5
49,13,depth,0.30920934677124023,136.2,67.2,5
49,14,depth,0.3161930561065674,128.6,68.0,5
49,15,depth,0.3313288688659668,150.8,66.0,5
49,16,depth,0.2949076175689697,141.4,66.4,5
49,17,depth,0.34114894866943357,146.2,65.6,5
49,18,depth,0.34962964057922363,120.6,64.8,5
49,19,depth,0.34041681289672854,115.2,65.6,5
49,20,depth,0.3623789310455322,132.4,66.6,5
49,21,depth,0.3495502948760986,117.2,65.4,5
49,22,depth,0.35238990783691404,138.4,64.8,5
49,23,depth,0.3955512046813965,143.8,64.2,5
49,24,depth,0.3935401439666748,114.8,65.0,5
49,25,depth,0.3664440155029297,113.8,64.0,5
49,27,depth,0.3698310852050781,131.4,67.4,5
49,28,depth,0.4224997997283936,131.2,62.4,5
49,29,depth,0.39747180938720705,128.2,64.4,5
49,31,depth,0.4366873264312744,126.2,65.6,5
49,32,depth,0.4413630485534668,142.2,66.4,5
49,34,depth,0.46244220733642577,120.4,67.6,5
49,36,depth,0.5057846546173096,145.2,66.2,5
49,38,depth,0.4915804862976074,100.6,63.6,5
49,39,depth,0.4678321838378906,110.2,63.6,5
49,41,depth,0.5229222774505615,126.4,65.0,5
49,43,depth,0.5980888843536377,140.8,61.4,5
49,46,depth,0.6019478797912597,145.6,65.4,5
49,48,depth,0.6506255149841309,140.0,66.4,5
49,50,depth,0.6166460514068604,122.6,63.6,5
49,53,depth,0.6577606201171875,127.0,65.8,5
49,56,depth,0.7039379596710205,140.6,66.2,5
49,58,depth,0.7896771430969238,150.0,67.6,5
49,61,depth,0.7400310039520264,105.2,64.2,5
49,64,depth,0.7452924728393555,113.6,66.8,5
49,68,depth,0.8730921268463134,115.0,65.8,5
49,71,depth,0.9988190174102783,148.4,66.0,5
49,75,depth,0.9486513614654541,138.2,67.4,5
49,78,depth,1.0636237144470215,139.2,65.4,5
49,82,depth,1.048338031768799,130.4,66.6,5
49,86,depth,1.1202414989471436,136.2,65.6,5
49,91,depth,1.153682804107666,125.4,63.0,5
49,95,depth,1.2431489944458007,116.6,64.0,5
49,100,depth,1.326422929763794,125.8,65.0,5
49,105,depth,1.354246187210083,130.6,67.2,5
49,110,depth,1.5306381702423095,156.8,68.2,5
49,116,depth,1.4728211402893066,121.4,66.2,5
49,122,depth,1.483341646194458,117.2,65.0,5
49,128,depth,1.5193747520446776,99.6,64.8,5
49,134,depth,1.6331509590148925,108.8,66.0,5
49,141,depth,1.6954822063446044,117.0,64.2,5
49,148,depth,1.9437844276428222,118.0,65.8,5
49,155,depth,2.0646155834198,120.6,63.0,5
49,163,depth,2.064216470718384,113.4,63.8,5
49,171,depth,2.2164812088012695,129.4,65.6,5
49,180,depth,2.538516569137573,155.6,66.0,5
