num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
10,1,basic,0.12753677368164062,13.2,15.4,5
10,2,basic,0.14865851402282715,15.6,16.8,5
10,3,basic,0.19880433082580568,15.6,16.6,5
10,4,basic,0.1679466724395752,15.6,16.0,5
10,5,basic,0.15000605583190918,15.2,15.4,5
10,6,basic,0.17949676513671875,12.6,14.4,5
10,7,basic,0.2101905345916748,13.2,15.0,5
10,8,basic,0.15414552688598632,15.8,14.8,5
10,9,basic,0.14441795349121095,20.2,16.4,5
10,10,basic,0.1807537078857422,18.4,16.6,5
10,11,basic,0.1936192512512207,18.8,17.2,5
10,12,basic,0.15778326988220215,20.8,16.4,5
10,13,basic,0.1534487247467041,15.4,15.2,5
10,14,basic,0.18623266220092774,18.0,16.2,5
10,15,basic,0.15546636581420897,13.2,14.2,5
10,16,basic,0.16904163360595703,19.0,15.4,5
10,17,basic,0.18025360107421876,17.2,14.6,5
10,18,basic,0.17956833839416503,17.4,15.4,5
10,19,basic,0.16066813468933105,15.6,16.0,5
10,20,basic,0.14946966171264647,14.8,14.8,5
10,21,basic,0.1922846794128418,20.4,17.4,5
10,22,basic,0.185945463180542,16.2,15.8,5
10,23,basic,0.17443761825561524,16.6,15.4,5
10,24,basic,0.16753387451171875,21.0,17.0,5
10,25,basic,0.19111719131469726,14.4,15.4,5
10,27,basic,0.25171804428100586,16.4,14.0,5
10,28,basic,0.18368310928344728,22.4,17.4,5
10,29,basic,0.1613107681274414,18.0,18.4,5
10,31,basic,0.19253191947937012,16.0,15.0,5
10,32,basic,0.21452922821044923,22.4,17.8,5
10,34,basic,0.16668734550476075,24.2,17.2,5
10,36,basic,0.16750516891479492,18.0,15.2,5
10,38,basic,0.21711983680725097,19.6,15.8,5
10,39,basic,0.21236600875854492,19.4,18.0,5
10,41,basic,0.17154502868652344,19.4,17.8,5
10,43,basic,0.171157169342041,25.8,18.8,5
10,46,basic,0.1898667812347412,19.8,16.6,5
10,48,basic,0.1924269199371338,21.4,16.8,5
10,50,basic,0.1810232162475586,21.8,18.0,5
10,53,basic,0.18888683319091798,19.0,15.2,5
10,56,basic,0.2335888385772705,17.6,16.6,5
10,58,basic,0.200836706161499,21.0,16.2,5
10,61,basic,0.17278218269348145,18.6,15.2,5
10,64,basic,0.21750979423522948,20.4,14.8,5
10,68,basic,0.19962172508239745,19.0,16.6,5
10,71,basic,0.18030118942260742,19.2,15.4,5
10,75,basic,0.2179506778717041,22.2,16.4,5
10,78,basic,0.23868846893310547,19.8,16.6,5
10,82,basic,0.21529006958007812,19.8,14.6,5
10,86,basic,0.18467559814453124,15.2,15.0,5
10,91,basic,0.22031793594360352,24.8,17.2,5
10,95,basic,0.2186741352081299,19.2,16.0,5
10,100,basic,0.18484144210815429,24.2,18.2,5
