num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
10,1,decay,0.09794807434082031,65.0,63.0,1
10,2,decay,0.28310489654541016,69.0,62.0,1
10,5,decay,0.20372676849365234,62.0,56.0,1
10,10,decay,0.23345494270324707,61.0,59.0,1
10,22,decay,0.31516170501708984,53.0,58.0,1
10,46,decay,0.3435502052307129,58.0,55.0,1
10,100,decay,0.5499489307403564,53.0,59.0,1
10,215,decay,0.9854128360748291,53.0,53.0,1
10,464,decay,2.039074659347534,52.0,55.0,1
10,1000,decay,4.690223932266235,54.0,65.0,1
29,1,decay,0.5725603103637695,677.0,264.0,1
29,2,decay,0.5322611331939697,711.0,328.0,1
29,5,decay,0.7166831493377686,602.0,333.0,1
29,10,decay,0.8767950534820557,575.0,333.0,1
29,22,decay,1.2803220748901367,525.0,266.0,1
29,46,decay,2.860797882080078,536.0,261.0,1
29,100,decay,6.086591005325317,501.0,197.0,1
29,215,decay,12.725707054138184,493.0,196.0,1
29,464,decay,24.670291900634766,509.0,255.0,1
29,1000,decay,54.49772310256958,498.0,271.0,1
49,1,decay,3.753641128540039,1870.0,699.0,1
49,2,decay,2.6599128246307373,2082.0,889.0,1
49,5,decay,3.150596857070923,1861.0,711.0,1
49,10,decay,3.02290415763855,1818.0,680.0,1
49,22,decay,5.394634962081909,1666.0,664.0,1
49,46,decay,10.1543550491333,1702.0,512.0,1
49,100,decay,19.19762396812439,1508.0,476.0,1
49,215,decay,36.138877868652344,1494.0,493.0,1
49,464,decay,81.27596807479858,1493.0,462.0,1
49,1000,decay,182.21735191345215,1538.0,497.0,1
68,1,decay,7.212080240249634,4058.0,1293.0,1
68,2,decay,3.7985479831695557,3546.0,1491.0,1
68,5,decay,4.28814697265625,3908.0,1439.0,1
68,10,decay,4.80873703956604,3455.0,993.0,1
68,22,decay,8.711808204650879,2986.0,720.0,1
68,46,decay,18.09969425201416,3415.0,943.0,1
68,100,decay,33.24893379211426,2948.0,1118.0,1
68,215,decay,73.4300012588501,3120.0,1072.0,1
68,464,decay,172.05736708641052,2801.0,968.0,1
68,1000,decay,365.4789090156555,2926.0,863.0,1
88,1,decay,11.6157808303833,7862.0,2565.0,1
88,2,decay,8.805207967758179,6974.0,2177.0,1
88,5,decay,11.271443128585815,5901.0,1546.0,1
88,10,decay,12.175645351409912,5979.0,1837.0,1
88,22,decay,19.97062921524048,6025.0,2172.0,1
88,46,decay,26.684577703475952,5496.0,2093.0,1
88,100,decay,63.1520140171051,4983.0,1197.0,1
88,215,decay,142.0631971359253,5053.0,1275.0,1
88,464,decay,317.60784888267517,4835.0,966.0,1
88,1000,decay,665.2437469959259,5012.0,978.0,1
107,1,decay,9.001451969146729,9919.0,3077.0,1
107,2,decay,8.340874195098877,9685.0,2618.0,1
107,5,decay,11.200993061065674,10543.0,3825.0,1
107,10,decay,14.395335912704468,8796.0,2401.0,1
107,22,decay,25.998567819595337,8786.0,2183.0,1
107,46,decay,50.224711894989014,8133.0,1953.0,1
107,100,decay,111.78923892974854,8907.0,1878.0,1
107,215,decay,194.83832597732544,7488.0,1564.0,1
107,464,decay,474.0034182071686,8135.0,1956.0,1
107,1000,decay,983.2306668758392,6781.0,1767.0,1
127,1,decay,12.11278486251831,15137.0,3932.0,1
127,2,decay,11.57888674736023,15475.0,4843.0,1
127,5,decay,14.963121891021729,12594.0,2675.0,1
127,10,decay,19.331491947174072,11529.0,2345.0,1
127,22,decay,32.90179705619812,12351.0,3214.0,1
127,46,decay,59.287997245788574,11979.0,2839.0,1
127,100,decay,121.77998685836792,11481.0,2626.0,1
127,215,decay,246.51350212097168,11246.0,2257.0,1
127,464,decay,524.2098119258881,9974.0,2329.0,1
127,1000,decay,1176.8575091362,11593.0,2401.0,1
