best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 19, 'depth_ratio': 1.9, 'time': 0.19700193405151367, 'cx_gates': 24, 'num_gates': 25}","{'depth': 2.898, 'depth_ratio': 0.2898, 'time': 0.02619, 'cx_gates': 2.939, 'num_gates': 2.939}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,0
"{'depth': 55, 'depth_ratio': 2.75, 'time': 0.7001197338104248, 'cx_gates': 112, 'num_gates': 113}","{'depth': 5.463, 'depth_ratio': 0.2731, 'time': 0.1547, 'cx_gates': 27.03, 'num_gates': 27.03}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,1
"{'depth': 88, 'depth_ratio': 2.93, 'time': 1.4719228744506836, 'cx_gates': 245, 'num_gates': 246}","{'depth': 7.222, 'depth_ratio': 0.2419, 'time': 0.1598, 'cx_gates': 48.47, 'num_gates': 48.47}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,2
"{'depth': 120, 'depth_ratio': 3.0, 'time': 2.338914632797241, 'cx_gates': 420, 'num_gates': 421}","{'depth': 7.026, 'depth_ratio': 0.1759, 'time': 0.1985, 'cx_gates': 87.94, 'num_gates': 87.94}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,3
"{'depth': 161, 'depth_ratio': 3.22, 'time': 2.3011069297790527, 'cx_gates': 286, 'num_gates': 287}","{'depth': 3.878, 'depth_ratio': 0.07756, 'time': 0.3004, 'cx_gates': 158.8, 'num_gates': 158.8}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,4
"{'depth': 185, 'depth_ratio': 3.08, 'time': 4.587146997451782, 'cx_gates': 770, 'num_gates': 771}","{'depth': 11.86, 'depth_ratio': 0.1985, 'time': 0.3125, 'cx_gates': 118.5, 'num_gates': 118.5}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,5
"{'depth': 218, 'depth_ratio': 3.11, 'time': 5.304070949554443, 'cx_gates': 1167, 'num_gates': 1168}","{'depth': 13.89, 'depth_ratio': 0.1981, 'time': 0.4759, 'cx_gates': 203.4, 'num_gates': 203.4}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,6
"{'depth': 265, 'depth_ratio': 3.31, 'time': 5.088495254516602, 'cx_gates': 637, 'num_gates': 638}","{'depth': 7.813, 'depth_ratio': 0.09932, 'time': 0.4054, 'cx_gates': 269.0, 'num_gates': 269.0}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,7
"{'depth': 279, 'depth_ratio': 3.1, 'time': 7.466198921203613, 'cx_gates': 1685, 'num_gates': 1686}","{'depth': 11.57, 'depth_ratio': 0.1281, 'time': 0.3167, 'cx_gates': 353.0, 'num_gates': 353.0}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,8
"{'depth': 324, 'depth_ratio': 3.24, 'time': 8.439929723739624, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 12.98, 'depth_ratio': 0.1298, 'time': 0.6661, 'cx_gates': 268.9, 'num_gates': 268.9}",sabre_v020_look_5_beam_10,sabre_v020,hex_127,9
