best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 19, 'depth_ratio': 1.9, 'time': 1.1439838409423828, 'cx_gates': 24, 'num_gates': 25}","{'depth': 2.245, 'depth_ratio': 0.2245, 'time': 0.1132, 'cx_gates': 4.409, 'num_gates': 4.409}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,0
"{'depth': 56, 'depth_ratio': 2.8, 'time': 4.072260141372681, 'cx_gates': 172, 'num_gates': 173}","{'depth': 1.327, 'depth_ratio': 0.06633, 'time': 0.8463, 'cx_gates': 38.82, 'num_gates': 38.82}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,1
"{'depth': 80, 'depth_ratio': 2.67, 'time': 11.488404989242554, 'cx_gates': 203, 'num_gates': 204}","{'depth': 6.053, 'depth_ratio': 0.201, 'time': 1.713, 'cx_gates': 37.45, 'num_gates': 37.45}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,2
"{'depth': 120, 'depth_ratio': 3.0, 'time': 16.596004962921143, 'cx_gates': 411, 'num_gates': 412}","{'depth': 4.317, 'depth_ratio': 0.1078, 'time': 0.7218, 'cx_gates': 68.4, 'num_gates': 68.4}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,3
"{'depth': 151, 'depth_ratio': 3.02, 'time': 18.16669511795044, 'cx_gates': 307, 'num_gates': 308}","{'depth': 8.158, 'depth_ratio': 0.1632, 'time': 1.006, 'cx_gates': 153.0, 'num_gates': 153.0}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,4
"{'depth': 185, 'depth_ratio': 3.08, 'time': 28.028931856155396, 'cx_gates': 746, 'num_gates': 747}","{'depth': 12.44, 'depth_ratio': 0.209, 'time': 1.688, 'cx_gates': 164.2, 'num_gates': 164.2}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,5
"{'depth': 215, 'depth_ratio': 3.07, 'time': 37.44311499595642, 'cx_gates': 1023, 'num_gates': 1024}","{'depth': 13.6, 'depth_ratio': 0.1963, 'time': 2.18, 'cx_gates': 186.1, 'num_gates': 186.1}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,6
"{'depth': 273, 'depth_ratio': 3.41, 'time': 41.29275894165039, 'cx_gates': 946, 'num_gates': 947}","{'depth': 3.187, 'depth_ratio': 0.0402, 'time': 3.323, 'cx_gates': 282.0, 'num_gates': 282.0}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,7
"{'depth': 281, 'depth_ratio': 3.12, 'time': 48.15868806838989, 'cx_gates': 776, 'num_gates': 777}","{'depth': 13.78, 'depth_ratio': 0.1545, 'time': 2.621, 'cx_gates': 214.3, 'num_gates': 214.3}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,8
"{'depth': 304, 'depth_ratio': 3.04, 'time': 59.09686994552612, 'cx_gates': 1785, 'num_gates': 1786}","{'depth': 17.85, 'depth_ratio': 0.1785, 'time': 4.935, 'cx_gates': 328.1, 'num_gates': 328.1}",sabre_v020_look_25_beam_10,sabre_v020,hex_127,9
