depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
160,388,0.02110910415649414,5.761,0.0,0.000776,0,1,lookahead
70,240,0.012309074401855469,0.0,0.0,0.0001802,0,1,lookahead
154,240,0.012228965759277344,1.299,0.0,0.0004929,0,1,lookahead
121,314,0.017646312713623047,11.02,0.0,0.001101,0,1,lookahead
175,342,0.017033100128173828,7.794,2.598,0.0006809,0,1,lookahead
169,205,0.011309146881103516,1.5,2.487,0.0001828,0,1,lookahead
127,274,0.014369010925292969,4.5,1.5,0.0001936,0,1,lookahead
178,302,0.015623807907104492,2.487,1.5,0.0003207,0,1,lookahead
