,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
29,203,522,0.2712271213531494,33.38,38.94,0.01202,0,1,lookahead
30,140,393,0.20483779907226562,20.74,23.08,0.01842,0,1,lookahead
31,65,90,0.05816197395324707,4.867,15.52,0.003921,0,1,lookahead
32,311,960,0.44267868995666504,18.48,74.41,0.01444,0,1,lookahead
33,110,168,0.22143912315368652,6.205,1.299,0.0148,0,1,lookahead
34,227,510,0.32716989517211914,20.55,55.66,0.01029,0,1,lookahead
35,182,324,0.20177197456359863,9.069,16.75,0.02019,0,1,lookahead
36,103,183,0.17386317253112793,9.526,10.5,0.01892,0,1,lookahead
37,227,669,0.34361696243286133,38.62,39.57,0.02073,0,1,lookahead
38,361,1254,0.40679097175598145,35.21,59.79,0.03656,0,1,lookahead
39,298,963,0.3938713073730469,21.24,30.18,0.01011,0,1,lookahead
40,241,645,0.3114480972290039,14.5,40.33,0.01178,0,1,lookahead
41,166,429,0.15544867515563965,13.44,41.43,0.004366,0,1,lookahead
42,141,330,0.10981512069702148,21.09,39.93,0.005869,0,1,lookahead
43,75,114,0.07458376884460449,8.646,4.437,0.003891,0,1,lookahead
44,347,1095,0.4116499423980713,41.4,72.47,0.02454,0,1,lookahead
45,314,1017,0.381450891494751,51.73,88.14,0.009188,0,1,lookahead
46,324,1155,0.45288681983947754,42.58,36.31,0.02503,0,1,lookahead
47,245,885,0.3273351192474365,72.09,83.22,0.03497,0,1,lookahead
48,75,111,0.07780027389526367,16.45,26.53,0.005805,0,1,lookahead
49,158,483,0.1797780990600586,32.45,44.72,0.01571,0,1,lookahead
50,145,336,0.10148882865905762,17.67,20.61,0.006552,0,1,lookahead
51,327,939,0.378662109375,30.52,22.39,0.01079,0,1,lookahead
52,239,735,0.3569447994232178,26.13,59.52,0.009098,0,1,lookahead
53,259,654,0.3621997833251953,45.27,71.89,0.01592,0,1,lookahead
54,316,1155,0.4089388847351074,34.95,66.86,0.01793,0,1,lookahead
55,104,147,0.14701414108276367,15.32,12.44,0.004328,0,1,lookahead
56,184,477,0.3043498992919922,27.68,33.24,0.01051,0,1,lookahead
57,142,351,0.255612850189209,15.79,17.8,0.02367,0,1,lookahead
58,99,174,0.21446514129638672,17.23,14.45,0.01577,0,1,lookahead
59,303,933,0.3898947238922119,64.24,145.3,0.03229,0,1,lookahead
60,77,108,0.05446505546569824,7.649,23.76,0.002323,0,1,lookahead
61,188,501,0.2510871887207031,30.52,49.5,0.01477,0,1,lookahead
62,144,327,0.1970210075378418,26.63,38.62,0.008558,0,1,lookahead
63,185,765,0.3030588626861572,71.86,119.1,0.008694,0,1,lookahead
64,228,708,0.2294020652770996,38.34,33.16,0.013,0,1,lookahead
65,111,303,0.1515498161315918,20.6,27.11,0.01037,0,1,lookahead
66,172,408,0.18936419486999512,6.946,42.53,0.009199,0,1,lookahead
67,282,1011,0.4082779884338379,28.71,19.5,0.02462,0,1,lookahead
68,320,1116,0.4149470329284668,37.33,77.37,0.02481,0,1,lookahead
69,214,606,0.23687124252319336,28.52,26.19,0.003749,0,1,lookahead
70,252,771,0.2837667465209961,28.77,78.49,0.02579,0,1,lookahead
71,101,132,0.031703948974609375,6.495,4.743,0.001331,0,1,lookahead
72,136,336,0.11715412139892578,20.73,25.31,0.003166,0,1,lookahead
73,125,426,0.14654779434204102,29.16,44.92,0.01445,0,1,lookahead
74,119,159,0.2392866611480713,13.85,20.07,0.01511,0,1,lookahead
75,325,1215,0.44958996772766113,92.73,150.1,0.04383,0,1,lookahead
76,158,324,0.23441004753112793,26.71,38.32,0.005683,0,1,lookahead
77,246,555,0.346376895904541,17.85,16.02,0.01841,0,1,lookahead
78,168,366,0.21933197975158691,17.03,21.53,0.01228,0,1,lookahead
79,181,498,0.28630518913269043,33.1,23.94,0.005613,0,1,lookahead
80,91,150,0.13647198677062988,4.323,9.836,0.01606,0,1,lookahead
81,161,300,0.2350931167602539,13.01,19.33,0.02287,0,1,lookahead
82,106,300,0.12355613708496094,18.23,31.28,0.003535,0,1,lookahead
83,140,402,0.16714978218078613,36.92,47.97,0.01679,0,1,lookahead
84,235,648,0.2990860939025879,27.01,54.62,0.01003,0,1,lookahead
85,285,849,0.34749317169189453,23.7,69.85,0.01303,0,1,lookahead
86,239,903,0.3677358627319336,47.5,71.54,0.01491,0,1,lookahead
87,315,933,0.313586950302124,26.73,69.53,0.01656,0,1,lookahead
88,283,1092,0.40733909606933594,46.56,114.5,0.006043,0,1,lookahead
89,148,348,0.18828797340393066,6.042,18.67,0.01058,0,1,lookahead
90,170,468,0.2544689178466797,32.51,32.96,0.01019,0,1,lookahead
91,130,186,0.12004804611206055,11.28,26.53,0.004832,0,1,lookahead
92,211,669,0.2521979808807373,45.24,95.82,0.01866,0,1,lookahead
93,281,870,0.27609825134277344,49.57,59.25,0.01151,0,1,lookahead
94,161,300,0.21579909324645996,8.675,11.81,0.01401,0,1,lookahead
95,156,438,0.23412179946899414,34.6,57.26,0.0264,0,1,lookahead
96,66,105,0.05621623992919922,11.06,8.318,0.004277,0,1,lookahead
97,341,1116,0.4279518127441406,26.84,41.05,0.01047,0,1,lookahead
98,135,138,0.19518113136291504,16.25,7.758,0.01428,0,1,lookahead
99,159,285,0.23795008659362793,26.24,24.95,0.01825,0,1,lookahead
100,198,489,0.2764010429382324,27.07,29.19,0.01798,0,1,lookahead
101,113,135,0.15620207786560059,19.87,17.04,0.005368,0,1,lookahead
102,284,726,0.36812591552734375,24.82,41.92,0.004949,0,1,lookahead
103,257,786,0.34089112281799316,16.51,18.61,0.006038,0,1,lookahead
104,278,888,0.3673522472381592,50.24,58.53,0.01163,0,1,lookahead
105,115,282,0.1322028636932373,14.53,30.07,0.01362,0,1,lookahead
106,192,522,0.1770918369293213,25.24,50.31,0.009075,0,1,lookahead
107,92,138,0.1063232421875,11.69,21.69,0.005402,0,1,lookahead
108,375,1080,0.40113306045532227,28.12,80.4,0.02046,0,1,lookahead
109,290,1014,0.39688706398010254,37.13,61.08,0.01156,0,1,lookahead
110,104,156,0.11126399040222168,11.64,11.88,0.002244,0,1,lookahead
111,319,1254,0.4424920082092285,45.3,28.25,0.01277,0,1,lookahead
112,326,1044,0.360400915145874,51.52,66.28,0.01919,0,1,lookahead
113,313,831,0.29309988021850586,9.341,47.77,0.01015,0,1,lookahead
114,209,633,0.21911072731018066,24.11,46.01,0.005448,0,1,lookahead
115,328,888,0.36113691329956055,44.29,60.09,0.02007,0,1,lookahead
116,224,669,0.29119420051574707,37.39,99.62,0.008717,0,1,lookahead
117,64,120,0.07007288932800293,7.12,9.808,0.01374,0,1,lookahead
118,145,507,0.20480012893676758,35.37,52.11,0.01104,0,1,lookahead
119,116,327,0.12246894836425781,20.62,35.58,0.007259,0,1,lookahead
120,162,153,0.16610288619995117,7.395,5.356,0.01776,0,1,lookahead
121,149,261,0.2706270217895508,37.38,26.95,0.01886,0,1,lookahead
122,120,156,0.14153814315795898,10.43,9.605,0.01421,0,1,lookahead
123,207,420,0.2862279415130615,37.21,48.58,0.01174,0,1,lookahead
124,152,333,0.24730992317199707,23.42,39.52,0.01883,0,1,lookahead
125,87,120,0.15474200248718262,12.19,12.46,0.01261,0,1,lookahead
126,239,675,0.3539772033691406,17.1,16.57,0.01442,0,1,lookahead
127,396,1326,0.4432508945465088,19.16,46.2,0.02646,0,1,lookahead
128,85,99,0.1697099208831787,15.83,20.28,0.02372,0,1,lookahead
129,104,123,0.029922008514404297,5.123,4.437,0.0007246,0,1,lookahead
130,216,753,0.3423299789428711,56.84,73.33,0.01774,0,1,lookahead
131,255,645,0.30254602432250977,21.12,68.69,0.01636,0,1,lookahead
132,254,813,0.3071458339691162,44.17,72.32,0.01523,0,1,lookahead
133,179,642,0.26839208602905273,38.35,54.06,0.01365,0,1,lookahead
134,146,453,0.2077488899230957,38.09,62.76,0.01819,0,1,lookahead
135,116,309,0.16855812072753906,19.07,23.37,0.01174,0,1,lookahead
136,76,117,0.09601998329162598,6.874,8.584,0.003904,0,1,lookahead
137,169,477,0.21431303024291992,20.8,25.68,0.0103,0,1,lookahead
138,119,318,0.16672015190124512,11.97,18.37,0.01665,0,1,lookahead
139,99,144,0.08910012245178223,13.31,13.5,0.002711,0,1,lookahead
140,266,813,0.32733631134033203,32.72,69.14,0.01818,0,1,lookahead
141,243,684,0.295792818069458,32.1,46.33,0.01458,0,1,lookahead
142,294,852,0.36052393913269043,25.58,16.62,0.01658,0,1,lookahead
143,203,594,0.3026108741760254,43.71,72.58,0.01989,0,1,lookahead
144,98,123,0.0341188907623291,5.874,12.97,0.001832,0,1,lookahead
145,134,135,0.17290186882019043,11.56,22.5,0.02016,0,1,lookahead
146,233,669,0.3282160758972168,9.274,24.92,0.01323,0,1,lookahead
147,339,1227,0.48444175720214844,85.87,108.9,0.02175,0,1,lookahead
148,179,441,0.315842866897583,39.12,51.37,0.01291,0,1,lookahead
149,182,345,0.24696016311645508,20.6,52.07,0.0274,0,1,lookahead
150,102,120,0.15732502937316895,7.55,17.02,0.01851,0,1,lookahead
151,114,141,0.13847589492797852,11.8,17.15,0.006664,0,1,lookahead
152,104,114,0.1658799648284912,14.36,13.31,0.01184,0,1,lookahead
153,194,297,0.22376608848571777,16.19,20.5,0.02043,0,1,lookahead
154,63,138,0.07484626770019531,12.99,6.364,0.002593,0,1,lookahead
155,162,489,0.2328777313232422,42.26,94.99,0.01353,0,1,lookahead
156,132,381,0.15343284606933594,4.416,25.75,0.002403,0,1,lookahead
157,269,852,0.34951019287109375,15.07,27.77,0.01641,0,1,lookahead
158,245,744,0.29688000679016113,25.98,52.24,0.01184,0,1,lookahead
159,272,972,0.3798549175262451,77.58,73.62,0.02043,0,1,lookahead
160,349,1083,0.35607385635375977,46.01,42.45,0.004619,0,1,lookahead
161,233,819,0.29769015312194824,22.16,39.99,0.01298,0,1,lookahead
162,198,579,0.19492316246032715,21.73,56.66,0.01692,0,1,lookahead
163,74,111,0.09749293327331543,17.2,20.12,0.01691,0,1,lookahead
164,265,942,0.3623788356781006,24.41,13.31,0.009275,0,1,lookahead
165,300,1092,0.4038238525390625,69.56,99.24,0.03826,0,1,lookahead
166,98,129,0.08791399002075195,16.04,14.29,0.004652,0,1,lookahead
167,153,324,0.09906673431396484,7.854,7.462,0.005106,0,1,lookahead
168,173,492,0.16815805435180664,24.48,54.17,0.0123,0,1,lookahead
169,181,639,0.32030200958251953,65.75,65.74,0.01415,0,1,lookahead
170,304,825,0.398176908493042,37.58,71.45,0.01535,0,1,lookahead
171,238,684,0.3335597515106201,28.18,67.5,0.02646,0,1,lookahead
172,106,126,0.17758417129516602,16.74,6.185,0.01771,0,1,lookahead
173,144,279,0.19956398010253906,33.55,70.4,0.01253,0,1,lookahead
174,181,525,0.28521203994750977,44.16,12.73,0.01913,0,1,lookahead
175,129,129,0.17585420608520508,17.43,14.91,0.01906,0,1,lookahead
176,320,999,0.37772703170776367,44.09,63.07,0.02729,0,1,lookahead
177,69,111,0.09753012657165527,5.403,8.617,0.01177,0,1,lookahead
178,124,336,0.19350695610046387,19.31,7.794,0.003556,0,1,lookahead
179,222,540,0.26940202713012695,25.94,24.95,0.01129,0,1,lookahead
180,188,705,0.2608633041381836,25.96,32.1,0.01766,0,1,lookahead
181,233,861,0.3304591178894043,16.5,25.4,0.01649,0,1,lookahead
182,182,690,0.26160717010498047,45.92,55.09,0.01922,0,1,lookahead
183,203,648,0.25336694717407227,22.44,23.29,0.007945,0,1,lookahead
184,296,1137,0.477449893951416,51.93,64.25,0.01451,0,1,lookahead
185,299,885,0.3719348907470703,19.77,63.3,0.02912,0,1,lookahead
186,84,126,0.07944011688232422,7.89,9.337,0.004151,0,1,lookahead
187,171,519,0.1580038070678711,31.38,40.99,0.009731,0,1,lookahead
188,113,312,0.11162495613098145,4.603,16.02,0.00362,0,1,lookahead
189,107,126,0.03304409980773926,6.379,12.44,0.001355,0,1,lookahead
190,305,903,0.3846731185913086,10.72,39.66,0.02405,0,1,lookahead
191,236,678,0.2984018325805664,28.7,13.91,0.003822,0,1,lookahead
192,238,663,0.36329197883605957,24.26,25.01,0.0143,0,1,lookahead
193,131,126,0.19310879707336426,11.73,10.61,0.005321,0,1,lookahead
194,115,138,0.1539311408996582,14.71,25.94,0.0181,0,1,lookahead
195,132,159,0.12798118591308594,15.73,11.72,0.002641,0,1,lookahead
196,207,516,0.2610762119293213,11.55,28.88,0.01303,0,1,lookahead
197,142,303,0.18565607070922852,9.782,24.46,0.0149,0,1,lookahead
198,98,120,0.14157867431640625,7.084,9.247,0.01616,0,1,lookahead
199,328,1038,0.4141659736633301,28.81,55.82,0.01412,0,1,lookahead
200,274,858,0.3437178134918213,24.44,60.95,0.03145,0,1,lookahead
201,219,672,0.30588603019714355,33.24,37.31,0.008847,0,1,lookahead
202,98,141,0.06744813919067383,4.637,7.5,0.002627,0,1,lookahead
203,90,135,0.12091994285583496,19.86,25.23,0.001584,0,1,lookahead
204,160,474,0.25304317474365234,26.44,67.36,0.002218,0,1,lookahead
205,131,321,0.19937896728515625,23.63,12.79,0.007795,0,1,lookahead
206,280,912,0.3619999885559082,51.47,111.3,0.01715,0,1,lookahead
207,141,570,0.21224403381347656,54.34,55.98,0.01113,0,1,lookahead
208,121,285,0.17803692817687988,29.98,41.48,0.008426,0,1,lookahead
209,141,456,0.20490503311157227,23.26,42.16,0.00637,0,1,lookahead
210,206,624,0.2613980770111084,44.14,69.86,0.01269,0,1,lookahead
211,288,864,0.3290369510650635,40.59,89.66,0.02563,0,1,lookahead
212,115,126,0.03313612937927246,6.759,12.44,0.002785,0,1,lookahead
213,119,138,0.21232223510742188,14.87,12.37,0.01664,0,1,lookahead
214,374,1320,0.4098360538482666,40.14,58.37,0.03803,0,1,lookahead
215,162,330,0.23122096061706543,15.4,12.79,0.01751,0,1,lookahead
216,217,588,0.3041348457336426,13.79,20.5,0.01944,0,1,lookahead
217,99,165,0.17949485778808594,9.444,14.23,0.02346,0,1,lookahead
218,153,318,0.2569010257720947,14.99,12.97,0.02202,0,1,lookahead
219,117,282,0.12993884086608887,9.772,29.65,0.007608,0,1,lookahead
220,152,414,0.18779516220092773,30.5,51.5,0.008879,0,1,lookahead
221,210,696,0.29351091384887695,25.93,42.55,0.02126,0,1,lookahead
222,325,933,0.3758549690246582,29.52,28.96,0.02087,0,1,lookahead
223,294,1020,0.374082088470459,31.89,37.02,0.007519,0,1,lookahead
224,361,1215,0.45064496994018555,43.08,67.48,0.03006,0,1,lookahead
225,88,150,0.12008190155029297,11.88,10.89,0.005197,0,1,lookahead
226,112,144,0.10468506813049316,6.495,5.761,0.01479,0,1,lookahead
227,261,960,0.35417890548706055,48.37,65.81,0.006941,0,1,lookahead
228,371,1131,0.3716728687286377,15.18,73.82,0.03584,0,1,lookahead
229,255,801,0.3052072525024414,35.03,28.8,0.01553,0,1,lookahead
230,295,843,0.3290238380432129,27.13,72.32,0.02104,0,1,lookahead
231,113,285,0.14296317100524902,9.566,25.75,0.007884,0,1,lookahead
232,185,528,0.20808076858520508,8.729,22.45,0.009795,0,1,lookahead
233,193,423,0.26839399337768555,17.12,45.65,0.01259,0,1,lookahead
234,137,180,0.17705321311950684,12.56,16.35,0.0148,0,1,lookahead
235,112,273,0.21944785118103027,35.44,46.74,0.01694,0,1,lookahead
236,199,567,0.30719470977783203,44.46,36.95,0.02388,0,1,lookahead
237,405,1386,0.47583794593811035,31.09,48.93,0.02867,0,1,lookahead
238,128,126,0.18106889724731445,17.04,15.07,0.01808,0,1,lookahead
239,79,108,0.027857065200805664,10.59,5.612,0.001694,0,1,lookahead
240,234,699,0.25449323654174805,20.55,29.16,0.002829,0,1,lookahead
241,345,897,0.33177709579467773,24.57,59.86,0.01819,0,1,lookahead
242,134,279,0.18288612365722656,7.176,25.84,0.01254,0,1,lookahead
243,167,489,0.22393083572387695,19.2,20.84,0.008703,0,1,lookahead
244,245,795,0.2742011547088623,26.72,70.71,0.01299,0,1,lookahead
245,190,648,0.22328495979309082,7.084,22.3,0.01342,0,1,lookahead
246,128,135,0.10204792022705078,17.47,23.85,0.01603,0,1,lookahead
247,220,537,0.24640369415283203,16.69,48.79,0.009877,0,1,lookahead
248,181,363,0.20675897598266602,14.36,22.7,0.003118,0,1,lookahead
249,69,120,0.10081171989440918,12.93,12.79,0.01061,0,1,lookahead
250,291,978,0.3546018600463867,23.91,21.69,0.02713,0,1,lookahead
251,256,819,0.3423731327056885,69.65,90.08,0.02524,0,1,lookahead
252,244,705,0.2789888381958008,23.47,51.32,0.009176,0,1,lookahead
253,78,87,0.14983201026916504,18.86,18.85,0.008096,0,1,lookahead
254,105,141,0.14707183837890625,18.69,9.487,0.008617,0,1,lookahead
255,232,564,0.30058908462524414,16.88,15.2,0.02005,0,1,lookahead
256,108,285,0.2270951271057129,22.33,15.73,0.008392,0,1,lookahead
257,121,156,0.15116477012634277,5.612,16.07,0.01143,0,1,lookahead
258,113,117,0.20328903198242188,10.42,22.65,0.01703,0,1,lookahead
259,237,639,0.3305361270904541,27.3,38.67,0.01454,0,1,lookahead
260,287,840,0.3772730827331543,37.86,34.79,0.01273,0,1,lookahead
261,234,726,0.32392191886901855,33.91,48.14,0.0224,0,1,lookahead
262,174,513,0.14778971672058105,9.434,27.03,0.02567,0,1,lookahead
263,157,378,0.11191296577453613,6.016,15.2,0.006138,0,1,lookahead
264,94,117,0.02929210662841797,10.87,11.52,0.001955,0,1,lookahead
265,90,156,0.09412312507629395,10.69,14.13,0.0009572,0,1,lookahead
266,294,978,0.35840296745300293,12.67,27.7,0.005255,0,1,lookahead
267,215,633,0.25689101219177246,21.27,35.43,0.009578,0,1,lookahead
268,366,1137,0.4170408248901367,41.91,109.2,0.008358,0,1,lookahead
269,262,885,0.332125186920166,32.58,67.77,0.02058,0,1,lookahead
270,160,471,0.23977208137512207,17.61,22.55,0.003094,0,1,lookahead
271,145,321,0.16598796844482422,18.71,27.2,0.004602,0,1,lookahead
272,306,957,0.3426539897918701,15.74,21.69,0.0147,0,1,lookahead
273,225,750,0.27228426933288574,19.6,37.26,0.01321,0,1,lookahead
274,97,114,0.0325770378112793,5.761,8.078,0.001682,0,1,lookahead
275,135,186,0.21855902671813965,19.26,16.62,0.008624,0,1,lookahead
276,339,1218,0.4222850799560547,63.19,96.17,0.03525,0,1,lookahead
277,185,468,0.2832319736480713,30.22,27.9,0.01161,0,1,lookahead
278,155,321,0.22006797790527344,29.86,26.32,0.01795,0,1,lookahead
279,64,114,0.12647604942321777,15.5,7.462,0.002467,0,1,lookahead
280,153,339,0.27206993103027344,18.75,34.43,0.01658,0,1,lookahead
281,194,513,0.20555496215820312,26.45,25.94,0.006112,0,1,lookahead
282,162,492,0.19465208053588867,11.45,51.2,0.01491,0,1,lookahead
283,244,825,0.3182051181793213,35.39,46.78,0.0142,0,1,lookahead
284,203,636,0.2803351879119873,29.24,40.99,0.01737,0,1,lookahead
285,330,1206,0.41806793212890625,13.44,37.37,0.01249,0,1,lookahead
286,292,993,0.3217809200286865,76.33,94.07,0.02001,0,1,lookahead
287,114,156,0.14588093757629395,24.52,15.35,0.0107,0,1,lookahead
288,318,1113,0.36781907081604004,31.56,30.92,0.01328,0,1,lookahead
289,263,1056,0.41773295402526855,73.72,137.8,0.02012,0,1,lookahead
290,77,111,0.08004522323608398,7.159,11.81,0.005659,0,1,lookahead
291,157,399,0.17378497123718262,5.545,44.14,0.02064,0,1,lookahead
292,193,510,0.21631431579589844,32.97,46.06,0.01406,0,1,lookahead
293,137,330,0.10283493995666504,10.61,7.758,0.01656,0,1,lookahead
294,166,438,0.15904998779296875,16.38,34.11,0.005481,0,1,lookahead
295,232,627,0.31168174743652344,27.48,73.88,0.006548,0,1,lookahead
296,323,888,0.37664318084716797,4.183,43.76,0.02503,0,1,lookahead
297,261,699,0.3471338748931885,17.89,14.91,0.01209,0,1,lookahead
298,118,132,0.13994598388671875,17.77,12.09,0.02372,0,1,lookahead
299,157,318,0.2368466854095459,26.78,28.65,0.01741,0,1,lookahead
300,215,501,0.297255277633667,25.54,28.01,0.008646,0,1,lookahead
301,153,342,0.22153496742248535,29.55,59.59,0.01983,0,1,lookahead
302,171,510,0.2470378875732422,30.78,33.97,0.02777,0,1,lookahead
303,121,279,0.2445528507232666,37.47,39.49,0.01281,0,1,lookahead
304,96,141,0.17135214805603027,17.71,10.69,0.01531,0,1,lookahead
305,255,903,0.4061777591705322,43.56,107.6,0.02968,0,1,lookahead
306,117,372,0.14774608612060547,7.714,18.31,0.007991,0,1,lookahead
307,143,465,0.2012801170349121,34.11,40.33,0.005379,0,1,lookahead
308,77,138,0.06695914268493652,5.117,9.487,0.01418,0,1,lookahead
309,123,306,0.17947793006896973,22.86,15.79,0.0106,0,1,lookahead
310,239,540,0.25826191902160645,8.105,33.36,0.007036,0,1,lookahead
311,177,621,0.24112319946289062,42.88,66.49,0.01148,0,1,lookahead
312,236,798,0.26594090461730957,32.69,49.34,0.0143,0,1,lookahead
313,292,981,0.3610670566558838,50.74,125.4,0.005166,0,1,lookahead
314,295,1002,0.3807358741760254,26.5,41.3,0.009356,0,1,lookahead
315,208,648,0.22086000442504883,7.714,20.17,0.02798,0,1,lookahead
316,242,789,0.2623329162597656,38.82,92.57,0.01846,0,1,lookahead
317,262,936,0.3395569324493408,58.41,45.22,0.009105,0,1,lookahead
318,356,1080,0.38416600227355957,26.33,63.89,0.005524,0,1,lookahead
319,139,357,0.23166823387145996,19.68,27.58,0.009545,0,1,lookahead
320,207,462,0.24720215797424316,26.32,63.16,0.01402,0,1,lookahead
321,117,294,0.12475895881652832,34.46,57.01,0.0145,0,1,lookahead
322,151,468,0.19410490989685059,14.57,34.56,0.009268,0,1,lookahead
323,80,105,0.062384843826293945,6.103,23.94,0.001865,0,1,lookahead
324,291,963,0.3888230323791504,39.29,72.6,0.007811,0,1,lookahead
325,186,354,0.269683837890625,14.98,34.75,0.01078,0,1,lookahead
326,127,126,0.19380879402160645,13.44,3.354,0.01572,0,1,lookahead
327,167,342,0.21121001243591309,20.43,15.37,0.01287,0,1,lookahead
328,179,489,0.2859489917755127,45.23,51.87,0.008777,0,1,lookahead
329,106,153,0.19518303871154785,16.89,38.21,0.01693,0,1,lookahead
330,176,351,0.2658507823944092,25.48,22.65,0.01286,0,1,lookahead
331,228,546,0.3331618309020996,14.25,35.9,0.01633,0,1,lookahead
332,254,702,0.34311580657958984,25.68,21.25,0.01383,0,1,lookahead
333,277,693,0.31137871742248535,13.97,39.99,0.01956,0,1,lookahead
334,298,816,0.37348508834838867,37.31,101.2,0.01817,0,1,lookahead
335,116,273,0.08980178833007812,10.96,34.34,0.005268,0,1,lookahead
336,139,477,0.16829919815063477,36.61,57.8,0.01009,0,1,lookahead
337,109,171,0.13064813613891602,4.77,26.58,0.01607,0,1,lookahead
338,109,276,0.1501460075378418,22.21,32.14,0.008006,0,1,lookahead
339,162,522,0.24468684196472168,32.25,32.61,0.004226,0,1,lookahead
340,281,969,0.43282628059387207,40.55,77.46,0.01522,0,1,lookahead
341,354,1179,0.4362661838531494,21.09,33.03,0.02061,0,1,lookahead
342,106,141,0.09780597686767578,14.04,13.31,0.01233,0,1,lookahead
343,359,1221,0.4491879940032959,29.29,85.79,0.01453,0,1,lookahead
344,278,897,0.31973814964294434,59.75,110.7,0.02813,0,1,lookahead
345,270,837,0.3284142017364502,42.88,87.04,0.01412,0,1,lookahead
346,217,678,0.30907392501831055,11.49,23.94,0.00966,0,1,lookahead
347,144,483,0.20438385009765625,31.18,11.81,0.004335,0,1,lookahead
348,103,297,0.13900494575500488,29.39,59.89,0.004536,0,1,lookahead
349,162,312,0.24914789199829102,28.07,18.54,0.01315,0,1,lookahead
350,94,162,0.14779305458068848,11.37,9.247,0.01577,0,1,lookahead
351,233,588,0.3168759346008301,17.81,52.16,0.01349,0,1,lookahead
352,143,345,0.2336282730102539,28.14,20.4,0.02363,0,1,lookahead
353,337,1185,0.48627591133117676,31.12,80.2,0.02533,0,1,lookahead
354,105,120,0.1657721996307373,37.13,29.58,0.0214,0,1,lookahead
355,110,132,0.03137612342834473,2.598,3.269,0.0006328,0,1,lookahead
356,286,888,0.3308899402618408,19.33,31.92,0.009944,0,1,lookahead
357,255,801,0.2912440299987793,43.71,64.91,0.01552,0,1,lookahead
358,206,549,0.23837780952453613,8.786,28.22,0.02104,0,1,lookahead
359,136,342,0.1793837547302246,14.17,14.6,0.009932,0,1,lookahead
