,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
194,107,159,0.10855770111083984,28.39,20.35,0.01531,0,1,basic
195,151,216,0.09051775932312012,8.642,17.54,0.01461,0,1,basic
196,205,525,0.12190794944763184,25.41,71.76,0.02008,0,1,basic
197,132,315,0.14312386512756348,20.04,31.32,0.01356,0,1,basic
198,87,120,0.1063539981842041,19.95,8.584,0.02038,0,1,basic
199,369,1179,0.19109511375427246,24.99,119.2,0.02003,0,1,basic
200,290,1062,0.1396961212158203,46.55,68.57,0.00881,0,1,basic
201,251,852,0.11289095878601074,36.94,47.97,0.008735,0,1,basic
202,106,165,0.03542304039001465,10.5,7.155,0.003043,0,1,basic
203,101,192,0.08149099349975586,8.456,13.65,0.009984,0,1,basic
204,179,564,0.11928391456604004,36.23,48.72,0.0156,0,1,basic
205,150,381,0.09245991706848145,7.12,17.67,0.01629,0,1,basic
206,352,1251,0.10555124282836914,9.909,74.16,0.007918,0,1,basic
207,173,699,0.08252787590026855,48.97,116.0,0.005925,0,1,basic
208,186,438,0.1060338020324707,8.396,21.04,0.01306,0,1,basic
209,181,474,0.0995628833770752,33.34,72.23,0.007749,0,1,basic
210,223,783,0.10604405403137207,30.68,52.06,0.008373,0,1,basic
211,326,1233,0.12617897987365723,36.11,50.09,0.007625,0,1,basic
212,140,195,0.020589113235473633,10.21,24.46,0.001561,0,1,basic
213,104,132,0.13518381118774414,35.37,22.79,0.01088,0,1,basic
214,389,1494,0.140455961227417,44.2,72.97,0.007175,0,1,basic
215,199,360,0.13153672218322754,19.6,40.49,0.01909,0,1,basic
216,200,624,0.16461706161499023,15.83,25.5,0.008195,0,1,basic
217,86,123,0.09144425392150879,13.1,15.0,0.01943,0,1,basic
218,132,357,0.15181517601013184,51.28,25.49,0.01473,0,1,basic
219,133,360,0.06270217895507812,8.617,16.35,0.002325,0,1,basic
220,180,603,0.07059288024902344,13.5,22.08,0.02098,0,1,basic
221,225,741,0.10637426376342773,55.38,102.9,0.008874,0,1,basic
222,342,1149,0.19545817375183105,22.06,38.45,0.02737,0,1,basic
223,357,1395,0.125809907913208,29.96,60.61,0.01518,0,1,basic
224,393,1422,0.12527108192443848,32.14,86.41,0.01246,0,1,basic
225,72,159,0.06601238250732422,12.15,14.45,0.01235,0,1,basic
226,125,186,0.10691690444946289,11.01,12.09,0.01646,0,1,basic
227,364,1218,0.12758183479309082,9.862,40.47,0.006736,0,1,basic
228,337,1320,0.11908793449401855,36.65,69.86,0.009025,0,1,basic
229,282,861,0.1237030029296875,35.06,76.26,0.01271,0,1,basic
230,258,996,0.12886309623718262,55.93,65.22,0.01964,0,1,basic
231,112,324,0.05412697792053223,15.53,30.78,0.001895,0,1,basic
232,187,639,0.07689380645751953,23.7,32.76,0.001064,0,1,basic
233,171,333,0.18499398231506348,26.2,30.96,0.01638,0,1,basic
234,120,189,0.08456301689147949,10.26,12.55,0.0178,0,1,basic
235,151,351,0.16112875938415527,26.72,43.08,0.0144,0,1,basic
236,255,645,0.19443893432617188,19.0,49.81,0.02056,0,1,basic
237,404,1551,0.14004087448120117,36.65,50.31,0.007693,0,1,basic
238,108,117,0.16611218452453613,18.54,13.31,0.01473,0,1,basic
239,99,111,0.021264314651489258,11.34,19.56,0.002097,0,1,basic
240,235,831,0.09426617622375488,26.42,14.13,0.008824,0,1,basic
241,337,1032,0.15970110893249512,27.1,48.81,0.02177,0,1,basic
242,152,360,0.0715951919555664,7.794,23.85,0.01946,0,1,basic
243,204,585,0.09914493560791016,8.261,19.5,0.004948,0,1,basic
244,264,939,0.10135507583618164,30.5,78.61,0.0125,0,1,basic
245,267,1005,0.08556985855102539,27.61,41.48,0.005855,0,1,basic
246,122,132,0.06410884857177734,22.39,29.8,0.01834,0,1,basic
247,246,606,0.11362695693969727,22.28,21.57,0.01422,0,1,basic
248,158,384,0.08849596977233887,18.55,27.82,0.01339,0,1,basic
249,79,159,0.04506993293762207,13.16,20.93,0.002945,0,1,basic
250,358,1197,0.15129899978637695,40.19,105.1,0.02149,0,1,basic
251,332,1068,0.14072179794311523,22.29,24.04,0.01392,0,1,basic
252,263,813,0.1249539852142334,23.16,52.37,0.01903,0,1,basic
253,104,120,0.1111459732055664,9.354,4.743,0.01642,0,1,basic
254,98,156,0.1158137321472168,20.15,16.07,0.01473,0,1,basic
255,257,675,0.16828107833862305,15.12,21.84,0.01291,0,1,basic
256,159,363,0.10982298851013184,19.1,24.65,0.01514,0,1,basic
257,145,180,0.10587000846862793,10.17,10.69,0.01122,0,1,basic
258,144,147,0.13463497161865234,6.344,5.761,0.01818,0,1,basic
259,321,885,0.13977384567260742,21.65,36.4,0.01266,0,1,basic
260,281,1014,0.18592381477355957,23.05,60.82,0.01688,0,1,basic
261,234,843,0.14465999603271484,20.91,20.93,0.01216,0,1,basic
262,199,645,0.05347704887390137,28.24,35.33,0.005647,0,1,basic
263,167,426,0.03725099563598633,20.85,32.68,0.008775,0,1,basic
264,99,135,0.01922917366027832,4.146,18.54,0.003369,0,1,basic
265,82,144,0.06035900115966797,11.69,15.64,0.01425,0,1,basic
