,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
32,433,1545,0.5329997539520264,22.24,52.86,0.02553,0,1,basic
33,146,237,0.24872398376464844,24.92,17.02,0.02218,0,1,basic
34,242,609,0.32079601287841797,6.098,38.01,0.01004,0,1,basic
35,195,417,0.25597405433654785,39.49,65.36,0.01439,0,1,basic
36,141,171,0.1704559326171875,14.95,26.01,0.01409,0,1,basic
37,353,1029,0.4061470031738281,35.76,35.07,0.01853,0,1,basic
38,483,1734,0.5190610885620117,16.99,88.29,0.01774,0,1,basic
39,372,1230,0.45447707176208496,29.29,67.7,0.007181,0,1,basic
40,247,783,0.35691404342651367,33.78,89.43,0.007944,0,1,basic
41,261,735,0.20210599899291992,16.54,35.2,0.01126,0,1,basic
42,191,459,0.12223005294799805,17.36,44.31,0.007188,0,1,basic
43,128,204,0.09505820274353027,5.22,10.61,0.004339,0,1,basic
44,376,1314,0.49350786209106445,61.28,154.9,0.02001,0,1,basic
45,400,1338,0.4464850425720215,17.85,97.47,0.01511,0,1,basic
46,342,1251,0.47583484649658203,61.01,181.2,0.04116,0,1,basic
47,348,1266,0.4461801052093506,29.92,79.51,0.02362,0,1,basic
48,112,177,0.09811806678771973,16.8,21.46,0.003402,0,1,basic
49,216,765,0.2095341682434082,16.56,25.98,0.01007,0,1,basic
50,194,480,0.12021493911743164,13.16,15.35,0.005092,0,1,basic
51,394,1095,0.43385815620422363,16.54,56.02,0.02035,0,1,basic
52,275,975,0.3836710453033447,40.82,75.13,0.01114,0,1,basic
53,294,843,0.35663819313049316,44.17,97.14,0.02106,0,1,basic
54,425,1476,0.5198469161987305,39.76,104.9,0.01299,0,1,basic
55,146,171,0.18568778038024902,18.54,16.21,0.01695,0,1,basic
56,225,708,0.3213198184967041,40.97,84.44,0.009412,0,1,basic
57,192,450,0.2411048412322998,15.91,14.15,0.009093,0,1,basic
58,130,213,0.18468785285949707,15.73,11.69,0.02124,0,1,basic
59,372,1242,0.4620661735534668,55.2,160.6,0.02142,0,1,basic
60,97,156,0.06750798225402832,16.02,28.25,0.003058,0,1,basic
61,233,702,0.291672945022583,14.05,36.89,0.0141,0,1,basic
62,172,405,0.2151801586151123,44.65,91.87,0.01585,0,1,basic
63,268,1002,0.32748985290527344,61.46,140.5,0.02479,0,1,basic
64,321,1005,0.2664210796356201,41.51,70.88,0.01165,0,1,basic
65,147,462,0.17522192001342773,16.67,33.44,0.01124,0,1,basic
66,236,654,0.22979283332824707,28.72,25.49,0.003143,0,1,basic
67,377,1296,0.41785097122192383,38.11,63.69,0.01604,0,1,basic
68,492,1665,0.5169601440429688,27.21,69.42,0.02223,0,1,basic
69,275,921,0.29134488105773926,26.11,44.97,0.02352,0,1,basic
70,322,1068,0.39022111892700195,19.5,65.88,0.00526,0,1,basic
71,135,231,0.04265594482421875,16.03,22.49,0.002452,0,1,basic
72,160,459,0.1228022575378418,35.01,63.82,0.004995,0,1,basic
73,176,546,0.188154935836792,26.19,86.17,0.01649,0,1,basic
74,173,249,0.2567911148071289,19.03,24.41,0.01415,0,1,basic
75,482,1830,0.583806037902832,37.49,46.55,0.02108,0,1,basic
76,169,477,0.27237415313720703,35.76,48.58,0.01876,0,1,basic
77,213,639,0.3180408477783203,51.27,80.12,0.02464,0,1,basic
78,216,507,0.24820208549499512,23.35,45.35,0.01395,0,1,basic
79,211,618,0.30631113052368164,17.15,36.93,0.01393,0,1,basic
80,131,225,0.15585994720458984,24.32,52.28,0.01274,0,1,basic
81,180,414,0.32151174545288086,37.32,28.33,0.02535,0,1,basic
82,146,417,0.14249300956726074,20.3,31.78,0.01568,0,1,basic
83,204,597,0.20871210098266602,13.55,40.33,0.007457,0,1,basic
84,330,1011,0.40804195404052734,21.53,96.53,0.02378,0,1,basic
85,339,1086,0.4236259460449219,45.22,95.14,0.004047,0,1,basic
86,314,1209,0.4782710075378418,60.98,98.83,0.009187,0,1,basic
87,360,1296,0.40857815742492676,27.54,79.85,0.007867,0,1,basic
88,358,1335,0.4511759281158447,63.14,146.8,0.02339,0,1,basic
89,179,486,0.20972919464111328,35.74,88.19,0.007578,0,1,basic
90,193,591,0.31801319122314453,44.62,92.57,0.008903,0,1,basic
91,119,198,0.12937307357788086,29.78,29.92,0.01315,0,1,basic
92,292,1038,0.2807021141052246,36.66,70.75,0.01486,0,1,basic
93,400,1233,0.34537696838378906,14.27,54.64,0.01358,0,1,basic
94,164,363,0.19532489776611328,18.2,70.78,0.02844,0,1,basic
95,209,600,0.27513790130615234,28.61,74.79,0.01368,0,1,basic
96,77,162,0.09888887405395508,5.847,8.043,0.009774,0,1,basic
97,402,1365,0.5105347633361816,50.24,94.93,0.02128,0,1,basic
98,154,168,0.1948559284210205,15.8,16.35,0.01083,0,1,basic
99,202,561,0.2327430248260498,15.99,54.02,0.01643,0,1,basic
100,274,648,0.3234272003173828,30.56,71.07,0.01228,0,1,basic
101,138,216,0.1814289093017578,37.86,27.11,0.01692,0,1,basic
102,337,885,0.4239799976348877,27.84,98.69,0.02359,0,1,basic
103,321,906,0.37653398513793945,15.3,74.0,0.009448,0,1,basic
104,324,1011,0.3680267333984375,43.45,105.6,0.03262,0,1,basic
105,176,477,0.12772703170776367,21.34,29.95,0.004246,0,1,basic
106,216,600,0.19904708862304688,31.16,82.17,0.008753,0,1,basic
107,137,237,0.1223289966583252,4.437,36.9,0.01859,0,1,basic
108,457,1506,0.4969000816345215,44.01,89.31,0.01515,0,1,basic
109,433,1548,0.5096912384033203,53.43,129.2,0.0295,0,1,basic
110,102,189,0.12193512916564941,13.16,4.918,0.005846,0,1,basic
111,409,1449,0.4847259521484375,26.52,76.09,0.006795,0,1,basic
112,373,1422,0.408947229385376,41.75,110.5,0.01539,0,1,basic
113,406,1416,0.35860419273376465,12.27,49.54,0.006604,0,1,basic
114,267,879,0.27120018005371094,41.3,110.5,0.01466,0,1,basic
115,350,1137,0.4362649917602539,61.29,59.21,0.03022,0,1,basic
116,209,708,0.3334941864013672,43.34,137.3,0.009661,0,1,basic
117,78,132,0.07214999198913574,11.77,23.67,0.003037,0,1,basic
118,203,681,0.24396705627441406,20.22,65.52,0.02414,0,1,basic
119,167,414,0.16315698623657227,18.98,51.63,0.002345,0,1,basic
120,146,195,0.21640706062316895,24.4,9.337,0.01112,0,1,basic
121,213,453,0.3110489845275879,9.899,26.86,0.01447,0,1,basic
122,155,243,0.15809202194213867,13.25,22.9,0.003666,0,1,basic
123,252,600,0.3143191337585449,25.02,91.55,0.01128,0,1,basic
124,184,414,0.2591381072998047,19.53,44.16,0.0255,0,1,basic
125,103,132,0.16105079650878906,33.11,49.77,0.02085,0,1,basic
126,299,930,0.3960001468658447,63.47,127.4,0.03283,0,1,basic
127,469,1692,0.548029899597168,54.47,91.66,0.01925,0,1,basic
128,153,141,0.18977594375610352,10.64,40.39,0.01996,0,1,basic
129,110,132,0.030876874923706055,17.3,31.7,0.003358,0,1,basic
130,331,1116,0.4495871067047119,44.54,86.88,0.01674,0,1,basic
131,270,924,0.32169389724731445,41.69,75.01,0.01718,0,1,basic
132,378,1284,0.3876321315765381,29.94,57.8,0.01029,0,1,basic
133,319,1041,0.33057308197021484,8.584,56.98,0.009716,0,1,basic
134,247,732,0.25935888290405273,15.8,20.72,0.01434,0,1,basic
135,170,402,0.19518089294433594,30.83,46.25,0.007579,0,1,basic
136,89,135,0.09424996376037598,12.58,16.02,0.01284,0,1,basic
137,223,666,0.2580747604370117,35.32,57.09,0.00652,0,1,basic
138,182,420,0.18727993965148926,24.2,87.83,0.02188,0,1,basic
139,118,216,0.09595227241516113,8.573,7.462,0.003812,0,1,basic
140,335,1146,0.40628504753112793,30.94,69.37,0.01286,0,1,basic
141,307,1002,0.3232848644256592,28.99,32.93,0.01505,0,1,basic
142,365,1059,0.38161706924438477,34.99,100.4,0.008577,0,1,basic
143,249,798,0.38453006744384766,66.49,115.5,0.01113,0,1,basic
144,149,207,0.04362130165100098,5.54,22.3,0.001591,0,1,basic
145,149,156,0.2204122543334961,23.72,32.48,0.01323,0,1,basic
146,277,762,0.3501608371734619,43.61,74.67,0.02844,0,1,basic
147,425,1662,0.5228800773620605,52.9,100.4,0.0112,0,1,basic
148,257,630,0.3187901973724365,27.94,49.3,0.01143,0,1,basic
149,151,417,0.263124942779541,29.2,50.84,0.005907,0,1,basic
150,95,150,0.1587531566619873,25.97,19.25,0.00652,0,1,basic
151,156,177,0.14738893508911133,6.819,16.07,0.01469,0,1,basic
152,166,198,0.19085121154785156,10.92,34.82,0.02122,0,1,basic
153,208,417,0.303786039352417,22.57,84.45,0.02056,0,1,basic
154,90,192,0.07783913612365723,11.25,35.33,0.0051,0,1,basic
155,227,702,0.24277591705322266,17.94,56.22,0.02359,0,1,basic
156,179,495,0.17049813270568848,15.07,29.73,0.005322,0,1,basic
157,367,1134,0.3960392475128174,43.49,91.75,0.01749,0,1,basic
158,374,1059,0.3377950191497803,5.701,57.92,0.006836,0,1,basic
159,345,1371,0.4469890594482422,37.21,116.0,0.006109,0,1,basic
160,406,1389,0.40290117263793945,26.87,104.7,0.008753,0,1,basic
161,290,963,0.3316977024078369,33.15,106.1,0.009892,0,1,basic
162,268,804,0.26236581802368164,9.782,80.56,0.007317,0,1,basic
163,123,177,0.10748291015625,14.2,19.83,0.01258,0,1,basic
164,367,1395,0.43529391288757324,44.53,39.76,0.005889,0,1,basic
165,372,1356,0.49007296562194824,56.48,133.5,0.02201,0,1,basic
166,133,252,0.09927511215209961,15.57,22.95,0.003168,0,1,basic
167,159,414,0.11521387100219727,23.24,56.7,0.002057,0,1,basic
168,224,777,0.2176821231842041,28.8,54.6,0.001027,0,1,basic
169,298,975,0.3781850337982178,31.37,84.78,0.01238,0,1,basic
170,291,1059,0.43031907081604004,44.74,89.9,0.01964,0,1,basic
171,275,894,0.39685606956481934,41.76,34.49,0.02473,0,1,basic
172,123,171,0.15450811386108398,11.76,29.27,0.0156,0,1,basic
173,194,429,0.23503422737121582,27.73,45.65,0.01337,0,1,basic
174,268,720,0.309467077255249,37.78,44.6,0.008391,0,1,basic
175,149,138,0.18155884742736816,22.98,50.87,0.01618,0,1,basic
176,383,1362,0.45726490020751953,24.42,59.75,0.02328,0,1,basic
177,87,210,0.08592581748962402,10.94,10.47,0.003855,0,1,basic
178,146,405,0.24339771270751953,26.55,68.49,0.008392,0,1,basic
179,274,819,0.285689115524292,13.99,72.42,0.02109,0,1,basic
180,234,912,0.2972557544708252,43.15,96.38,0.007343,0,1,basic
181,343,1314,0.357799768447876,21.7,58.11,0.009844,0,1,basic
182,271,942,0.3635232448577881,58.38,112.7,0.01503,0,1,basic
183,286,930,0.3214609622955322,10.95,50.17,0.02309,0,1,basic
184,475,1767,0.5196506977081299,19.03,13.65,0.02112,0,1,basic
185,462,1413,0.42708587646484375,11.88,52.37,0.01009,0,1,basic
186,120,231,0.10150504112243652,8.555,10.17,0.003517,0,1,basic
187,239,801,0.20509791374206543,21.95,41.0,0.002351,0,1,basic
188,162,432,0.13014912605285645,12.05,26.95,0.005459,0,1,basic
189,118,183,0.03890085220336914,34.66,65.61,0.00295,0,1,basic
190,358,1107,0.4445362091064453,63.73,102.8,0.02667,0,1,basic
191,261,831,0.3464698791503906,26.22,78.66,0.01879,0,1,basic
192,334,1038,0.39029598236083984,8.944,55.13,0.01593,0,1,basic
193,191,240,0.20368409156799316,11.25,10.61,0.01426,0,1,basic
194,132,165,0.16463208198547363,26.25,31.28,0.01999,0,1,basic
195,150,195,0.12922883033752441,10.21,6.364,0.002262,0,1,basic
196,247,702,0.3174741268157959,13.05,43.11,0.0113,0,1,basic
197,168,366,0.27550315856933594,34.92,47.83,0.01901,0,1,basic
198,114,153,0.17755770683288574,22.48,33.57,0.01034,0,1,basic
199,409,1407,0.47261905670166016,37.8,65.62,0.004994,0,1,basic
200,291,1017,0.4038989543914795,86.33,170.9,0.01343,0,1,basic
201,314,921,0.318861722946167,31.64,62.87,0.01306,0,1,basic
202,117,210,0.06902194023132324,13.42,31.21,0.01557,0,1,basic
203,130,240,0.14235901832580566,15.64,28.14,0.006524,0,1,basic
204,226,654,0.33199214935302734,20.3,63.16,0.01813,0,1,basic
205,171,450,0.20231986045837402,18.94,35.02,0.0124,0,1,basic
206,386,1374,0.3580751419067383,20.36,48.44,0.01216,0,1,basic
207,248,765,0.2569422721862793,24.74,64.01,0.009955,0,1,basic
208,199,534,0.19850707054138184,16.39,15.2,0.01042,0,1,basic
209,183,564,0.21388506889343262,35.15,80.54,0.02054,0,1,basic
210,294,957,0.2924931049346924,40.02,72.07,0.01393,0,1,basic
211,317,1098,0.39882898330688477,38.58,76.38,0.01703,0,1,basic
212,126,204,0.04345536231994629,20.32,29.73,0.001496,0,1,basic
213,106,168,0.21302127838134766,30.49,28.66,0.005932,0,1,basic
214,393,1572,0.5309591293334961,54.43,124.1,0.009404,0,1,basic
215,222,492,0.2620410919189453,12.94,20.93,0.01216,0,1,basic
216,252,756,0.33219313621520996,13.1,33.3,0.02166,0,1,basic
217,117,171,0.13833403587341309,19.96,32.75,0.01807,0,1,basic
218,199,381,0.2951817512512207,19.91,33.9,0.02171,0,1,basic
219,146,354,0.14698195457458496,32.49,73.76,0.005451,0,1,basic
220,198,639,0.23241305351257324,23.84,50.71,0.009983,0,1,basic
221,285,912,0.33597898483276367,34.59,62.51,0.008492,0,1,basic
222,369,1245,0.444551944732666,29.38,86.82,0.0133,0,1,basic
223,332,1239,0.41307902336120605,55.42,199.0,0.01519,0,1,basic
224,439,1653,0.5099363327026367,25.66,71.04,0.007568,0,1,basic
225,81,171,0.12116813659667969,20.27,38.12,0.01422,0,1,basic
226,158,246,0.12235593795776367,13.31,12.9,0.01402,0,1,basic
227,390,1344,0.36270785331726074,38.38,102.0,0.02583,0,1,basic
228,353,1509,0.4205780029296875,32.29,84.78,0.03602,0,1,basic
229,329,1026,0.4159889221191406,36.8,134.9,0.03672,0,1,basic
230,328,1089,0.4182882308959961,65.46,161.8,0.006457,0,1,basic
231,117,342,0.1485450267791748,24.13,63.04,0.009121,0,1,basic
232,204,684,0.23819589614868164,23.9,32.35,0.01178,0,1,basic
233,218,465,0.2897322177886963,31.98,47.72,0.003974,0,1,basic
234,138,252,0.1610102653503418,11.46,35.18,0.02077,0,1,basic
235,215,477,0.28561997413635254,21.25,50.09,0.009933,0,1,basic
236,285,711,0.3378610610961914,36.34,52.26,0.021,0,1,basic
237,511,1737,0.5487217903137207,26.53,68.08,0.02426,0,1,basic
238,141,141,0.22208595275878906,18.69,33.77,0.01691,0,1,basic
239,123,162,0.036149024963378906,26.19,33.57,0.001815,0,1,basic
240,312,1038,0.3134300708770752,5.852,10.61,0.01399,0,1,basic
241,341,1164,0.366595983505249,39.18,32.55,0.02631,0,1,basic
242,177,444,0.16877102851867676,24.99,63.9,0.004597,0,1,basic
243,204,657,0.2937500476837158,15.58,26.36,0.02179,0,1,basic
244,319,1182,0.31901979446411133,24.19,35.43,0.0212,0,1,basic
245,283,948,0.26656103134155273,30.45,81.15,0.01734,0,1,basic
246,173,213,0.11342477798461914,18.63,32.52,0.01682,0,1,basic
247,264,684,0.2556748390197754,30.56,63.69,0.01906,0,1,basic
248,198,483,0.21595072746276855,15.51,40.94,0.01147,0,1,basic
249,93,180,0.08169984817504883,8.258,27.53,0.002638,0,1,basic
250,418,1455,0.46362900733947754,22.09,63.73,0.01641,0,1,basic
251,352,1086,0.4001338481903076,45.6,144.5,0.008897,0,1,basic
252,260,783,0.31606316566467285,35.0,61.1,0.0108,0,1,basic
253,108,150,0.17591285705566406,20.17,13.08,0.009155,0,1,basic
254,131,198,0.14807510375976562,3.767,25.01,0.01451,0,1,basic
255,318,783,0.3238217830657959,13.2,45.96,0.007693,0,1,basic
256,159,453,0.27991509437561035,25.27,63.94,0.0118,0,1,basic
257,115,183,0.14954614639282227,30.06,32.55,0.01553,0,1,basic
258,157,147,0.22242093086242676,17.67,22.1,0.01717,0,1,basic
259,346,993,0.3995339870452881,16.36,31.57,0.02338,0,1,basic
260,344,1134,0.4246978759765625,22.39,9.337,0.01535,0,1,basic
261,303,930,0.36786317825317383,29.34,70.21,0.01147,0,1,basic
262,223,669,0.19140410423278809,30.12,100.7,0.01864,0,1,basic
263,189,498,0.1184699535369873,14.13,41.21,0.01451,0,1,basic
264,128,204,0.036840200424194336,6.869,11.72,0.0006828,0,1,basic
265,114,207,0.10537600517272949,15.25,15.3,0.004066,0,1,basic
266,328,1179,0.4283428192138672,47.99,83.46,0.01943,0,1,basic
267,215,723,0.2736170291900635,29.94,74.71,0.01558,0,1,basic
268,297,1182,0.4747776985168457,47.93,106.5,0.009507,0,1,basic
269,348,1188,0.405745267868042,58.08,130.3,0.02258,0,1,basic
270,184,576,0.2744278907775879,16.89,54.44,0.01024,0,1,basic
271,174,468,0.19773101806640625,20.24,42.39,0.0008174,0,1,basic
272,382,1248,0.3863811492919922,30.33,108.4,0.03013,0,1,basic
273,235,891,0.32070493698120117,65.45,89.36,0.005704,0,1,basic
274,110,147,0.04148125648498535,22.59,40.33,0.002457,0,1,basic
275,175,222,0.21822905540466309,24.99,8.874,0.01635,0,1,basic
276,402,1602,0.5143840312957764,76.02,139.3,0.009094,0,1,basic
277,231,570,0.33875513076782227,37.57,92.3,0.01516,0,1,basic
278,166,408,0.24635100364685059,29.57,25.37,0.01625,0,1,basic
279,74,138,0.13379406929016113,7.433,10.92,0.009171,0,1,basic
280,142,357,0.28929615020751953,27.99,30.99,0.01473,0,1,basic
281,213,708,0.25342297554016113,22.36,51.1,0.008041,0,1,basic
282,215,516,0.16950488090515137,10.16,44.31,0.01084,0,1,basic
283,270,978,0.4149599075317383,36.97,48.49,0.01048,0,1,basic
284,315,900,0.3924391269683838,4.153,47.53,0.01773,0,1,basic
285,451,1443,0.4688389301300049,63.75,158.8,0.01391,0,1,basic
286,383,1434,0.41888880729675293,37.21,78.36,0.01275,0,1,basic
287,142,192,0.1599292755126953,23.97,32.52,0.01701,0,1,basic
288,405,1410,0.43414878845214844,9.01,28.81,0.006904,0,1,basic
289,379,1338,0.48755621910095215,52.96,149.2,0.02774,0,1,basic
290,92,138,0.09175395965576172,11.76,21.0,0.01548,0,1,basic
291,168,348,0.1586449146270752,18.99,58.84,0.009352,0,1,basic
292,257,762,0.2784278392791748,36.46,67.3,0.005443,0,1,basic
293,160,399,0.12119197845458984,33.26,59.56,0.004965,0,1,basic
294,187,630,0.19571900367736816,49.83,68.62,0.01881,0,1,basic
295,299,948,0.3477790355682373,15.09,45.27,0.02545,0,1,basic
296,370,1263,0.40802478790283203,38.57,59.36,0.02323,0,1,basic
297,340,1038,0.3955378532409668,45.59,32.52,0.01345,0,1,basic
298,129,189,0.1909651756286621,17.73,24.28,0.01666,0,1,basic
299,187,471,0.27284789085388184,22.65,61.96,0.009888,0,1,basic
300,295,753,0.3309438228607178,12.28,47.46,0.01201,0,1,basic
301,202,495,0.24611592292785645,38.0,47.69,0.008895,0,1,basic
302,227,612,0.29690980911254883,21.98,56.78,0.007399,0,1,basic
303,192,384,0.27813100814819336,16.6,39.99,0.01787,0,1,basic
304,128,207,0.2131798267364502,30.05,13.48,0.01775,0,1,basic
305,348,1245,0.46109676361083984,68.47,158.6,0.02053,0,1,basic
306,169,435,0.15779781341552734,18.51,53.09,0.007865,0,1,basic
307,208,603,0.22010111808776855,24.54,58.88,0.009026,0,1,basic
308,83,201,0.08093690872192383,14.55,26.37,0.004575,0,1,basic
309,159,399,0.20920801162719727,22.9,31.63,0.01589,0,1,basic
310,229,660,0.28679418563842773,38.62,53.09,0.002509,0,1,basic
311,236,846,0.27527785301208496,21.16,34.69,0.01098,0,1,basic
312,303,1044,0.3064279556274414,30.25,82.72,0.02611,0,1,basic
313,337,1209,0.4084489345550537,51.02,160.4,0.008606,0,1,basic
314,422,1491,0.4435882568359375,21.31,60.65,0.01377,0,1,basic
315,253,876,0.26776790618896484,23.51,34.36,0.007622,0,1,basic
316,301,1083,0.32777881622314453,32.57,73.22,0.01895,0,1,basic
317,290,1095,0.37491512298583984,45.73,116.7,0.008677,0,1,basic
318,376,1395,0.4241650104522705,44.4,79.95,0.02293,0,1,basic
319,164,462,0.21486902236938477,24.8,48.76,0.01345,0,1,basic
320,268,717,0.27359890937805176,31.32,99.61,0.01238,0,1,basic
321,172,462,0.16660404205322266,39.36,84.57,0.008214,0,1,basic
322,214,627,0.22190618515014648,24.57,66.79,0.01227,0,1,basic
323,114,192,0.06509113311767578,14.14,33.77,0.01473,0,1,basic
324,385,1350,0.4802727699279785,31.3,140.6,0.009205,0,1,basic
325,253,567,0.2916700839996338,12.06,50.33,0.01905,0,1,basic
326,195,201,0.16842198371887207,11.9,25.68,0.02346,0,1,basic
327,214,477,0.2371511459350586,18.23,26.92,0.02288,0,1,basic
328,292,747,0.33803486824035645,18.18,42.43,0.01605,0,1,basic
329,141,267,0.1820690631866455,17.44,6.139,0.01813,0,1,basic
330,193,414,0.26635289192199707,26.11,44.31,0.007041,0,1,basic
331,286,621,0.3051269054412842,34.43,77.37,0.02135,0,1,basic
332,323,915,0.37899088859558105,18.21,54.55,0.01266,0,1,basic
333,350,1047,0.3888540267944336,24.51,40.66,0.011,0,1,basic
334,330,966,0.39931797981262207,37.63,169.4,0.02568,0,1,basic
335,149,393,0.1135561466217041,19.63,32.21,0.008297,0,1,basic
336,217,768,0.2331552505493164,17.95,27.74,0.0252,0,1,basic
337,102,201,0.1114041805267334,19.09,19.14,0.004639,0,1,basic
338,184,516,0.18341684341430664,23.4,23.33,0.0137,0,1,basic
339,231,753,0.28145408630371094,46.85,113.6,0.01085,0,1,basic
340,435,1485,0.47029900550842285,38.32,65.29,0.01518,0,1,basic
341,425,1527,0.5133240222930908,47.78,139.3,0.01853,0,1,basic
342,135,219,0.10581135749816895,18.66,19.5,0.003549,0,1,basic
343,393,1473,0.45923829078674316,46.17,196.1,0.0141,0,1,basic
344,388,1311,0.40138697624206543,17.64,77.87,0.02177,0,1,basic
345,367,1155,0.40908098220825195,35.53,56.26,0.02242,0,1,basic
346,206,717,0.33355021476745605,63.65,119.4,0.009332,0,1,basic
347,195,615,0.2250843048095703,12.74,40.05,0.006756,0,1,basic
348,132,462,0.17079496383666992,25.64,30.7,0.006175,0,1,basic
349,180,414,0.3053610324859619,40.7,61.13,0.0141,0,1,basic
350,109,216,0.15764403343200684,12.3,4.5,0.01682,0,1,basic
351,328,765,0.33037400245666504,36.58,73.92,0.0262,0,1,basic
352,189,456,0.2728719711303711,22.07,73.77,0.01362,0,1,basic
353,423,1527,0.5408170223236084,85.94,208.3,0.01169,0,1,basic
354,124,144,0.17577505111694336,30.46,18.67,0.005596,0,1,basic
355,122,147,0.03160405158996582,6.801,14.75,0.001433,0,1,basic
356,374,1242,0.39117002487182617,6.727,11.69,0.002739,0,1,basic
357,300,939,0.30440807342529297,21.04,28.01,0.004757,0,1,basic
358,237,651,0.2932720184326172,37.7,89.87,0.01454,0,1,basic
359,190,507,0.19957685470581055,13.21,45.32,0.009287,0,1,basic
