depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
392,655,0.18143796920776367,24.34,49.4,0.009246,0,1,1.1,sabre_025_crit,sabre_layout
385,614,0.20026087760925293,26.06,116.3,0.01276,0,1,1.1,sabre_025_crit,sabre_layout
379,630,0.2565450668334961,37.2,82.9,0.01994,0,1,1.1,sabre_025_crit,sabre_layout
377,643,0.19136714935302734,46.35,99.44,0.01249,0,1,1.1,sabre_025_crit,sabre_layout
419,680,0.19864130020141602,26.35,62.08,0.0154,0,1,1.1,sabre_025_crit,sabre_layout
417,729,0.22282195091247559,46.93,62.59,0.007786,0,1,1.1,sabre_025_crit,sabre_layout
454,820,0.23787593841552734,24.63,22.05,0.022,0,1,1.1,sabre_025_crit,sabre_layout
444,734,0.21522998809814453,34.58,63.39,0.009589,0,1,1.1,sabre_025_crit,sabre_layout
443,840,0.2311849594116211,38.6,72.64,0.01435,0,1,1.1,sabre_025_crit,sabre_layout
470,778,0.2342982292175293,29.69,82.9,0.01154,0,1,1.1,sabre_025_crit,sabre_layout
398,701,0.28412699699401855,66.09,90.93,0.02036,0,1,1.1,sabre_025_crit,sabre_layout
473,852,0.23531699180603027,39.37,87.94,0.01452,0,1,1.1,sabre_025_crit,sabre_layout
472,778,0.35218095779418945,36.13,103.0,0.04567,0,1,1.1,sabre_025_crit,sabre_layout
513,854,0.2378089427947998,22.09,88.96,0.02074,0,1,1.1,sabre_025_crit,sabre_layout
481,822,0.29999279975891113,37.86,76.56,0.01656,0,1,1.1,sabre_025_crit,sabre_layout
532,928,0.2495110034942627,38.18,100.9,0.01477,0,1,1.1,sabre_025_crit,sabre_layout
467,830,0.26366710662841797,61.76,76.57,0.006848,0,1,1.1,sabre_025_crit,sabre_layout
513,912,0.26322388648986816,40.37,59.19,0.005388,0,1,1.1,sabre_025_crit,sabre_layout
566,946,0.2669942378997803,32.36,84.19,0.01268,0,1,1.1,sabre_025_crit,sabre_layout
551,1016,0.2842140197753906,42.49,40.5,0.008012,0,1,1.1,sabre_025_crit,sabre_layout
547,870,0.26976895332336426,38.15,96.86,0.008835,0,1,1.1,sabre_025_crit,sabre_layout
526,889,0.3204488754272461,56.15,108.1,0.02133,0,1,1.1,sabre_025_crit,sabre_layout
599,1037,0.2876429557800293,36.57,95.02,0.01121,0,1,1.1,sabre_025_crit,sabre_layout
628,1059,0.29126715660095215,5.932,46.11,0.01315,0,1,1.1,sabre_025_crit,sabre_layout
549,1069,0.28986191749572754,37.03,41.49,0.003011,0,1,1.1,sabre_025_crit,sabre_layout
634,1061,0.3257880210876465,8.5,55.36,0.01886,0,1,1.1,sabre_025_crit,sabre_layout
616,1089,0.3173708915710449,45.28,85.86,0.0165,0,1,1.1,sabre_025_crit,sabre_layout
635,1168,0.31743693351745605,54.45,82.2,0.01357,0,1,1.1,sabre_025_crit,sabre_layout
687,1208,0.32688117027282715,18.59,55.17,0.02735,0,1,1.1,sabre_025_crit,sabre_layout
639,1104,0.48392295837402344,36.2,87.54,0.06732,0,1,1.1,sabre_025_crit,sabre_layout
666,1192,0.3396639823913574,38.72,62.44,0.00743,0,1,1.1,sabre_025_crit,sabre_layout
657,1232,0.31323814392089844,40.95,81.67,0.02319,0,1,1.1,sabre_025_crit,sabre_layout
673,1203,0.3425099849700928,42.89,50.66,0.02068,0,1,1.1,sabre_025_crit,sabre_layout
642,1072,0.32496190071105957,38.31,80.85,0.00854,0,1,1.1,sabre_025_crit,sabre_layout
689,1151,0.32694005966186523,50.21,88.86,0.02907,0,1,1.1,sabre_025_crit,sabre_layout
648,1068,0.31172680854797363,42.88,105.8,0.02777,0,1,1.1,sabre_025_crit,sabre_layout
684,1165,0.3256661891937256,21.01,56.5,0.01843,0,1,1.1,sabre_025_crit,sabre_layout
801,1325,0.37073469161987305,58.06,135.3,0.03364,0,1,1.1,sabre_025_crit,sabre_layout
648,1134,0.33725810050964355,73.42,118.2,0.01436,0,1,1.1,sabre_025_crit,sabre_layout
708,1303,0.3749828338623047,49.9,89.84,0.01121,0,1,1.1,sabre_025_crit,sabre_layout
738,1268,0.3664512634277344,16.66,50.29,0.02287,0,1,1.1,sabre_025_crit,sabre_layout
718,1281,0.3615531921386719,38.58,76.44,0.01774,0,1,1.1,sabre_025_crit,sabre_layout
819,1414,0.39141297340393066,21.99,49.91,0.0223,0,1,1.1,sabre_025_crit,sabre_layout
778,1421,0.3834860324859619,46.32,65.91,0.02841,0,1,1.1,sabre_025_crit,sabre_layout
769,1395,0.4002711772918701,34.67,112.6,0.01583,0,1,1.1,sabre_025_crit,sabre_layout
719,1231,0.3851332664489746,73.6,150.4,0.0149,0,1,1.1,sabre_025_crit,sabre_layout
797,1406,0.4007439613342285,30.87,46.83,0.02985,0,1,1.1,sabre_025_crit,sabre_layout
780,1395,0.3815479278564453,57.03,97.13,0.01573,0,1,1.1,sabre_025_crit,sabre_layout
838,1582,0.41971588134765625,32.28,20.39,0.02485,0,1,1.1,sabre_025_crit,sabre_layout
841,1598,0.4373188018798828,71.75,96.76,0.01198,0,1,1.1,sabre_025_crit,sabre_layout
797,1386,0.3834810256958008,45.07,86.97,0.04314,0,1,1.1,sabre_025_crit,sabre_layout
864,1501,0.4661681652069092,66.8,128.2,0.01955,0,1,1.1,sabre_025_crit,sabre_layout
879,1637,0.421252965927124,35.39,83.23,0.01997,0,1,1.1,sabre_025_crit,sabre_layout
842,1491,0.423983097076416,50.05,123.1,0.01963,0,1,1.1,sabre_025_crit,sabre_layout
846,1486,0.4262709617614746,85.16,180.9,0.02207,0,1,1.1,sabre_025_crit,sabre_layout
881,1526,0.4495060443878174,35.63,78.15,0.007959,0,1,1.1,sabre_025_crit,sabre_layout
860,1542,0.4252309799194336,72.15,139.7,0.03599,0,1,1.1,sabre_025_crit,sabre_layout
860,1528,0.45166015625,82.82,140.6,0.01174,0,1,1.1,sabre_025_crit,sabre_layout
990,1763,0.434967041015625,21.92,43.96,0.03252,0,1,1.1,sabre_025_crit,sabre_layout
964,1752,0.47109508514404297,80.02,171.7,0.01623,0,1,1.1,sabre_025_crit,sabre_layout
943,1663,0.45579981803894043,89.68,163.6,0.01802,0,1,1.1,sabre_025_crit,sabre_layout
931,1736,0.4510660171508789,61.82,143.4,0.02969,0,1,1.1,sabre_025_crit,sabre_layout
978,1839,0.4982290267944336,24.62,92.16,0.02866,0,1,1.1,sabre_025_crit,sabre_layout
