,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
104,306,2010,0.3563392162322998,13.76,317.9,0.03727,0,1,basic
105,310,1927,0.3675069808959961,12.79,121.9,0.0073,0,1,basic
106,303,1793,0.35025620460510254,13.77,241.9,0.01585,0,1,basic
107,328,2154,0.3671140670776367,12.21,115.3,0.009612,0,1,basic
108,333,1990,0.3446309566497803,5.025,177.9,0.01335,0,1,basic
109,329,1796,0.35002994537353516,7.79,154.0,0.01078,0,1,basic
110,332,1584,0.3384668827056885,6.572,127.8,0.00973,0,1,basic
111,339,1441,0.35889601707458496,12.75,246.2,0.006629,0,1,basic
112,337,1886,0.3846907615661621,7.159,86.67,0.01063,0,1,basic
113,345,2544,0.4324817657470703,10.32,247.5,0.02765,0,1,basic
114,353,2203,0.4149918556213379,1.92,340.9,0.03176,0,1,basic
115,346,1781,0.358823299407959,13.83,283.9,0.02977,0,1,basic
116,349,2043,0.35689878463745117,12.46,270.4,0.02066,0,1,basic
117,344,2320,0.4418621063232422,3.674,152.1,0.03487,0,1,basic
118,368,2438,0.4253072738647461,6.016,171.4,0.009811,0,1,basic
119,347,1986,0.3630037307739258,18.45,232.0,0.0291,0,1,basic
120,352,1954,0.38701629638671875,7.826,181.1,0.01255,0,1,basic
121,364,2132,0.39257025718688965,20.67,194.5,0.02154,0,1,basic
122,368,1596,0.37548398971557617,8.757,468.7,0.02128,0,1,basic
123,374,2407,0.41817212104797363,6.538,293.6,0.02557,0,1,basic
124,395,1577,0.35761594772338867,9.497,446.0,0.03604,0,1,basic
125,378,2820,0.45702505111694336,10.14,274.6,0.01857,0,1,basic
