best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 10, 'depth_ratio': 10.0, 'time': 2.994508981704712, 'cx_gates': 21, 'num_gates': 61}","{'depth': 12.38, 'depth_ratio': 12.38, 'time': 0.06287, 'cx_gates': 22.66, 'num_gates': 22.66}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 42, 'depth_ratio': 21.0, 'time': 4.6290199756622314, 'cx_gates': 135, 'num_gates': 215}","{'depth': 15.54, 'depth_ratio': 7.768, 'time': 0.6681, 'cx_gates': 29.96, 'num_gates': 29.96}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 52, 'depth_ratio': 17.33, 'time': 7.017122983932495, 'cx_gates': 153, 'num_gates': 273}","{'depth': 29.32, 'depth_ratio': 9.773, 'time': 1.46, 'cx_gates': 72.37, 'num_gates': 72.37}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 108, 'depth_ratio': 27.0, 'time': 7.280381917953491, 'cx_gates': 294, 'num_gates': 454}","{'depth': 29.28, 'depth_ratio': 7.321, 'time': 1.384, 'cx_gates': 77.01, 'num_gates': 77.01}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 130, 'depth_ratio': 26.0, 'time': 8.800718069076538, 'cx_gates': 342, 'num_gates': 542}","{'depth': 40.11, 'depth_ratio': 8.021, 'time': 1.075, 'cx_gates': 78.74, 'num_gates': 78.74}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 156, 'depth_ratio': 26.0, 'time': 9.601789951324463, 'cx_gates': 462, 'num_gates': 702}","{'depth': 65.61, 'depth_ratio': 10.94, 'time': 2.069, 'cx_gates': 137.1, 'num_gates': 137.1}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 218, 'depth_ratio': 31.14, 'time': 14.156641006469727, 'cx_gates': 525, 'num_gates': 805}","{'depth': 122.9, 'depth_ratio': 17.56, 'time': 3.077, 'cx_gates': 293.4, 'num_gates': 293.4}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 219, 'depth_ratio': 27.38, 'time': 11.44547986984253, 'cx_gates': 618, 'num_gates': 938}","{'depth': 75.61, 'depth_ratio': 9.45, 'time': 3.666, 'cx_gates': 159.0, 'num_gates': 159.0}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 292, 'depth_ratio': 32.44, 'time': 24.95369601249695, 'cx_gates': 669, 'num_gates': 1029}","{'depth': 121.1, 'depth_ratio': 13.45, 'time': 4.139, 'cx_gates': 279.9, 'num_gates': 279.9}",sabre_look_fix0_1_v0.20,sabre_0.20,heavy_hex_27,8
