best_data,std_dev,routing pass,layout pass,coupling map,circuit label
"{'depth': 7, 'depth_ratio': 7.0, 'time': 0.6080477237701416, 'cx_gates': 15, 'num_gates': 55}","{'depth': 4.0, 'depth_ratio': 4.0, 'time': 0.1797, 'cx_gates': 1.2, 'num_gates': 1.2}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,0
"{'depth': 20, 'depth_ratio': 10.0, 'time': 1.0745751857757568, 'cx_gates': 39, 'num_gates': 119}","{'depth': 5.455, 'depth_ratio': 2.728, 'time': 0.5676, 'cx_gates': 6.681, 'num_gates': 6.681}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,1
"{'depth': 37, 'depth_ratio': 12.33, 'time': 2.452906847000122, 'cx_gates': 78, 'num_gates': 198}","{'depth': 11.18, 'depth_ratio': 3.728, 'time': 0.5967, 'cx_gates': 14.12, 'num_gates': 14.12}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,2
"{'depth': 59, 'depth_ratio': 14.75, 'time': 3.1564600467681885, 'cx_gates': 120, 'num_gates': 280}","{'depth': 17.02, 'depth_ratio': 4.256, 'time': 0.7038, 'cx_gates': 18.36, 'num_gates': 18.36}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,3
"{'depth': 74, 'depth_ratio': 14.8, 'time': 3.9306817054748535, 'cx_gates': 159, 'num_gates': 359}","{'depth': 23.38, 'depth_ratio': 4.676, 'time': 0.5264, 'cx_gates': 8.4, 'num_gates': 8.4}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,4
"{'depth': 92, 'depth_ratio': 15.33, 'time': 5.512046813964844, 'cx_gates': 219, 'num_gates': 459}","{'depth': 23.81, 'depth_ratio': 3.97, 'time': 0.7585, 'cx_gates': 23.97, 'num_gates': 23.97}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,5
"{'depth': 117, 'depth_ratio': 16.71, 'time': 7.346785068511963, 'cx_gates': 246, 'num_gates': 526}","{'depth': 27.48, 'depth_ratio': 3.925, 'time': 1.229, 'cx_gates': 21.08, 'num_gates': 21.08}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,6
"{'depth': 123, 'depth_ratio': 15.38, 'time': 6.5419957637786865, 'cx_gates': 273, 'num_gates': 593}","{'depth': 24.79, 'depth_ratio': 3.098, 'time': 0.6322, 'cx_gates': 30.98, 'num_gates': 30.98}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,7
"{'depth': 156, 'depth_ratio': 17.33, 'time': 6.589513063430786, 'cx_gates': 297, 'num_gates': 657}","{'depth': 43.86, 'depth_ratio': 4.873, 'time': 0.9797, 'cx_gates': 24.04, 'num_gates': 24.04}",sabre_look_basic_2_v0.20,sabre_0.20,heavy_hex_27,8
