depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
327,894,1.1810128688812256,21.27,11.3,0.1999,0,5,1,sabre_025_depth_mirror,sabre_layout,1
384,1206,1.4757850170135498,31.63,17.28,0.1429,0,5,1,sabre_025_depth_mirror,sabre_layout,1
423,1167,1.4179677963256836,36.16,22.3,0.1865,0,5,1,sabre_025_depth_mirror,sabre_layout,1
399,1203,1.578268051147461,44.72,30.18,0.1183,0,5,1,sabre_025_depth_mirror,sabre_layout,1
402,1188,1.5062382221221924,38.38,16.07,0.1365,0,5,1,sabre_025_depth_mirror,sabre_layout,1
411,1182,1.6332402229309082,38.09,21.48,0.1053,0,5,1,sabre_025_depth_mirror,sabre_layout,1
462,1176,1.4506211280822754,8.584,13.31,0.1313,0,5,1,sabre_025_depth_mirror,sabre_layout,1
399,1206,1.659088134765625,44.21,13.83,0.07041,0,5,1,sabre_025_depth_mirror,sabre_layout,1
381,1128,1.9158570766448975,31.28,21.67,0.1878,0,5,1,sabre_025_depth_mirror,sabre_layout,1
375,1188,1.6873879432678223,42.24,39.06,0.07564,0,5,1,sabre_025_depth_mirror,sabre_layout,1
372,1152,1.5056953430175781,50.44,46.96,0.06394,0,5,1,sabre_025_depth_mirror,sabre_layout,1
486,1425,1.8463499546051025,49.18,16.48,0.2198,0,5,1,sabre_025_depth_mirror,sabre_layout,1
540,1458,1.8571398258209229,9.605,4.743,0.05309,0,5,1,sabre_025_depth_mirror,sabre_layout,1
435,1386,1.7219469547271729,63.59,42.69,0.213,0,5,1,sabre_025_depth_mirror,sabre_layout,1
528,1392,1.641157865524292,26.1,39.48,0.1649,0,5,1,sabre_025_depth_mirror,sabre_layout,1
438,1374,1.7945749759674072,53.12,31.42,0.1584,0,5,1,sabre_025_depth_mirror,sabre_layout,1
456,1440,1.7329819202423096,60.24,60.21,0.1089,0,5,1,sabre_025_depth_mirror,sabre_layout,1
489,1443,1.8380520343780518,46.54,42.69,0.04703,0,5,1,sabre_025_depth_mirror,sabre_layout,1
510,1422,2.1995739936828613,26.75,40.17,0.1908,0,5,1,sabre_025_depth_mirror,sabre_layout,1
462,1389,2.153456211090088,51.81,37.49,0.1748,0,5,1,sabre_025_depth_mirror,sabre_layout,1
504,1434,1.7435460090637207,44.24,21.27,0.2326,0,5,1,sabre_025_depth_mirror,sabre_layout,1
579,1698,2.615034341812134,52.52,19.33,0.2419,0,5,1,sabre_025_depth_mirror,sabre_layout,1
603,1671,2.320652961730957,40.33,36.58,0.1998,0,5,1,sabre_025_depth_mirror,sabre_layout,1
570,1662,2.4088809490203857,60.61,39.59,0.1379,0,5,1,sabre_025_depth_mirror,sabre_layout,1
639,1689,2.440552234649658,25.59,37.43,0.1882,0,5,1,sabre_025_depth_mirror,sabre_layout,1
618,1653,2.3663673400878906,29.5,22.5,0.1657,0,5,1,sabre_025_depth_mirror,sabre_layout,1
600,1653,2.142084836959839,43.34,63.26,0.2219,0,5,1,sabre_025_depth_mirror,sabre_layout,1
564,1680,2.183547258377075,59.86,24.42,0.2094,0,5,1,sabre_025_depth_mirror,sabre_layout,1
555,1695,2.28910493850708,73.25,37.55,0.1913,0,5,1,sabre_025_depth_mirror,sabre_layout,1
552,1692,2.2833669185638428,58.42,40.66,0.1704,0,5,1,sabre_025_depth_mirror,sabre_layout,1
522,1635,2.9307351112365723,76.14,36.09,0.3068,0,5,1,sabre_025_depth_mirror,sabre_layout,1
633,1884,2.2532742023468018,81.78,50.87,0.2455,0,5,1,sabre_025_depth_mirror,sabre_layout,1
654,1932,2.4479458332061768,95.3,12.37,0.2556,0,5,1,sabre_025_depth_mirror,sabre_layout,1
741,1914,2.5143508911132812,37.08,30.62,0.1908,0,5,1,sabre_025_depth_mirror,sabre_layout,1
654,1959,2.3595519065856934,64.39,32.68,0.07597,0,5,1,sabre_025_depth_mirror,sabre_layout,1
639,1965,2.4336042404174805,72.79,61.59,0.107,0,5,1,sabre_025_depth_mirror,sabre_layout,1
642,1935,2.319282054901123,69.37,25.49,0.2803,0,5,1,sabre_025_depth_mirror,sabre_layout,1
687,1866,2.9515390396118164,36.52,54.87,0.2498,0,5,1,sabre_025_depth_mirror,sabre_layout,1
675,1902,2.5564091205596924,57.96,63.33,0.1903,0,5,1,sabre_025_depth_mirror,sabre_layout,1
612,1857,2.984938144683838,70.27,66.32,0.2498,0,5,1,sabre_025_depth_mirror,sabre_layout,1
768,2001,2.859394073486328,22.99,41.48,0.2631,0,5,1,sabre_025_depth_mirror,sabre_layout,1
678,2133,2.720839023590088,78.76,31.92,0.2846,0,5,1,sabre_025_depth_mirror,sabre_layout,1
693,2157,2.9802050590515137,76.44,18.19,0.2147,0,5,1,sabre_025_depth_mirror,sabre_layout,1
717,2157,2.8616230487823486,86.66,68.88,0.2546,0,5,1,sabre_025_depth_mirror,sabre_layout,1
909,2352,2.7767159938812256,9.808,58.54,0.1952,0,5,1,sabre_025_depth_mirror,sabre_layout,1
795,2178,3.227246046066284,59.68,40.44,0.246,0,5,1,sabre_025_depth_mirror,sabre_layout,1
822,2148,3.42375111579895,48.2,75.97,0.3278,0,5,1,sabre_025_depth_mirror,sabre_layout,1
750,2124,3.111772060394287,63.33,51.8,0.2467,0,5,1,sabre_025_depth_mirror,sabre_layout,1
810,2178,2.714456081390381,31.68,78.47,0.2231,0,5,1,sabre_025_depth_mirror,sabre_layout,1
708,2142,3.5408780574798584,67.3,20.61,0.3576,0,5,1,sabre_025_depth_mirror,sabre_layout,1
813,2178,2.59096622467041,49.14,41.26,0.3759,0,5,1,sabre_025_depth_mirror,sabre_layout,1
807,2391,3.6830050945281982,69.79,36.7,0.3358,0,5,1,sabre_025_depth_mirror,sabre_layout,1
807,2403,3.216826915740967,82.74,39.6,0.2851,0,5,1,sabre_025_depth_mirror,sabre_layout,1
825,2460,3.963898181915283,65.05,45.05,0.3107,0,5,1,sabre_025_depth_mirror,sabre_layout,1
867,2424,3.853642225265503,38.07,52.15,0.3824,0,5,1,sabre_025_depth_mirror,sabre_layout,1
936,2601,3.7098228931427,29.12,94.55,0.358,0,5,1,sabre_025_depth_mirror,sabre_layout,1
906,2385,2.924018144607544,36.15,34.3,0.3579,0,5,1,sabre_025_depth_mirror,sabre_layout,1
816,2415,3.639094114303589,80.36,45.35,0.3783,0,5,1,sabre_025_depth_mirror,sabre_layout,1
915,2415,3.113632917404175,30.62,63.73,0.3366,0,5,1,sabre_025_depth_mirror,sabre_layout,1
879,2349,3.4333019256591797,55.24,82.46,0.2553,0,5,1,sabre_025_depth_mirror,sabre_layout,1
765,2400,3.3521437644958496,72.84,23.38,0.2371,0,5,1,sabre_025_depth_mirror,sabre_layout,1
