depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
159,336,0.18401575088500977,30.69,11.52,0.004583,0,1,basic
152,312,0.16880011558532715,26.0,23.85,0.0004549,0,1,basic
173,381,0.18062996864318848,23.8,15.5,0.00442,0,1,basic
171,348,0.18248915672302246,42.64,17.92,0.004228,0,1,basic
166,348,0.18532919883728027,7.12,4.5,0.002679,0,1,basic
190,354,0.17989087104797363,25.26,40.36,0.004922,0,1,basic
159,375,0.18845176696777344,19.02,14.15,0.003315,0,1,basic
141,345,0.18293476104736328,45.96,19.25,0.004786,0,1,basic
156,369,0.1863858699798584,39.4,13.14,0.00395,0,1,basic
154,342,0.18906402587890625,46.76,11.81,0.1191,0,1,basic
352,774,0.3813650608062744,26.59,25.31,0.005729,0,1,basic
318,699,0.3630850315093994,86.84,27.17,0.1161,0,1,basic
333,699,0.3605072498321533,16.15,14.47,0.008056,0,1,basic
320,663,0.3504140377044678,12.01,23.47,0.1112,0,1,basic
370,663,0.3673410415649414,15.41,55.82,0.004107,0,1,basic
326,693,0.3567318916320801,101.0,31.36,0.01341,0,1,basic
344,726,0.38085484504699707,15.62,21.11,0.006651,0,1,basic
340,729,0.3614039421081543,21.6,8.043,0.1162,0,1,basic
322,705,0.3557460308074951,31.12,15.35,0.005012,0,1,basic
356,714,0.34969067573547363,16.77,18.55,0.1164,0,1,basic
504,1152,0.5779862403869629,11.58,20.17,0.1137,0,1,basic
531,1122,0.5666201114654541,7.794,18.78,0.121,0,1,basic
525,1062,0.5601937770843506,27.29,43.7,0.1239,0,1,basic
549,1134,0.5587558746337891,23.46,35.15,0.1273,0,1,basic
514,1074,0.8402762413024902,145.4,74.77,0.1329,0,1,basic
531,1107,0.6012439727783203,28.49,20.83,0.0219,0,1,basic
504,1116,0.5506460666656494,132.9,62.19,0.00732,0,1,basic
545,1128,0.5315399169921875,15.63,32.75,0.007251,0,1,basic
557,1128,0.5564899444580078,116.0,14.45,0.1299,0,1,basic
525,1128,0.5245530605316162,102.7,78.5,0.1421,0,1,basic
706,1593,0.7475299835205078,21.65,29.42,0.1401,0,1,basic
669,1464,1.1172380447387695,24.86,16.09,0.1807,0,1,basic
713,1602,0.753119945526123,48.18,21.53,0.1392,0,1,basic
750,1557,0.7561330795288086,17.54,12.07,0.1404,0,1,basic
701,1494,1.0581388473510742,155.6,50.62,0.1509,0,1,basic
734,1482,0.7429070472717285,16.99,30.92,0.1705,0,1,basic
736,1536,1.0938432216644287,10.5,10.06,0.1714,0,1,basic
700,1470,1.0549187660217285,24.75,14.45,0.1453,0,1,basic
720,1578,0.7308619022369385,15.88,51.7,0.148,0,1,basic
719,1533,0.77923583984375,19.02,29.09,0.146,0,1,basic
906,1926,1.3096849918365479,50.0,33.57,0.1589,0,1,basic
864,1845,1.317284107208252,44.03,36.27,0.1888,0,1,basic
933,1923,0.9491491317749023,41.22,34.43,0.1562,0,1,basic
911,1869,0.9747819900512695,31.89,38.96,0.1827,0,1,basic
895,1854,0.9066340923309326,21.71,43.73,0.1633,0,1,basic
939,1995,1.0918519496917725,13.98,28.8,0.1689,0,1,basic
911,1917,0.9449288845062256,20.19,39.76,0.1682,0,1,basic
902,1836,0.891010046005249,26.62,39.97,0.167,0,1,basic
869,1884,1.316288948059082,42.65,14.54,0.1833,0,1,basic
842,1917,1.461075782775879,40.07,36.09,0.2325,0,1,basic
1043,2244,1.527705192565918,14.75,43.65,0.2134,0,1,basic
1050,2331,1.1214380264282227,47.5,66.59,0.3044,0,1,basic
1079,2271,1.531937837600708,25.79,63.39,0.2731,0,1,basic
1058,2232,1.0948071479797363,20.29,38.91,0.181,0,1,basic
1048,2220,1.102531909942627,273.1,73.12,0.182,0,1,basic
1087,2283,1.546278953552246,209.6,105.7,0.1955,0,1,basic
1108,2367,1.184216022491455,201.9,33.83,0.2047,0,1,basic
1079,2226,1.1424379348754883,24.06,63.01,0.253,0,1,basic
1071,2226,1.1073341369628906,25.67,42.66,0.1923,0,1,basic
1106,2328,1.5705370903015137,26.69,34.16,0.2247,0,1,basic
1251,2628,1.2909183502197266,61.37,86.75,0.1876,0,1,basic
1255,2592,1.374082088470459,33.11,43.7,0.1945,0,1,basic
1264,2631,1.301619291305542,35.15,90.37,0.2483,0,1,basic
1298,2607,1.2892851829528809,18.34,36.53,0.2598,0,1,basic
1225,2541,1.8377656936645508,42.98,55.28,0.2241,0,1,basic
1258,2607,1.784499168395996,34.87,41.38,0.2379,0,1,basic
1272,2754,1.3951749801635742,60.25,32.79,0.2199,0,1,basic
1277,2748,1.385098934173584,341.0,115.6,0.1886,0,1,basic
1254,2640,1.8193442821502686,43.48,33.97,0.2663,0,1,basic
1286,2697,1.3146100044250488,30.45,25.75,0.2616,0,1,basic
1408,2868,1.4583449363708496,30.7,82.41,0.2447,0,1,basic
1480,3108,1.5118088722229004,36.02,17.81,0.2182,0,1,basic
1457,3027,1.4962859153747559,27.48,66.22,0.2523,0,1,basic
1449,3039,1.5104961395263672,38.59,47.72,0.2507,0,1,basic
1458,3108,1.511314868927002,21.56,38.71,0.2665,0,1,basic
1464,3156,1.4915518760681152,299.6,88.22,0.3231,0,1,basic
1366,2928,1.4646308422088623,45.21,42.76,0.2903,0,1,basic
1473,2997,2.353174924850464,19.74,49.95,0.3633,0,1,basic
1425,3009,1.4694678783416748,420.0,69.33,0.3311,0,1,basic
1376,3042,1.5746099948883057,46.21,26.27,0.2458,0,1,basic
1596,3423,1.6708359718322754,58.84,52.33,0.03258,0,1,basic
1631,3522,1.73655104637146,40.47,17.62,0.2463,0,1,basic
1632,3462,1.697660207748413,473.4,107.8,0.2335,0,1,basic
1619,3423,1.6640980243682861,26.3,43.75,0.2981,0,1,basic
1616,3576,1.691748857498169,31.74,55.54,0.3174,0,1,basic
1666,3483,2.3016886711120605,20.41,21.57,0.3089,0,1,basic
1626,3483,1.6415791511535645,43.25,43.34,0.3245,0,1,basic
