depth,cx,time,depth_std,cx_std,time_std,circuit,layout_pass,num_times,max_iter,beam,look,crit
16,16,0.012040853500366211,2.7726341266023544,2.48746859276655,0.0003922996600852256,qec_en_n5.qasm,SabreLayout,4,3,1,1,1
10,10,0.010892152786254883,0.0,0.0,0.0002347002350066874,basis_change_n3.qasm,SabreLayout,4,3,1,1,1
22,27,0.012794017791748047,0.0,0.0,0.0002474859714639022,qpe.qasm,SabreLayout,4,3,1,1,1
18,18,0.012691974639892578,0.4330127018922193,1.299038105676658,0.0004937217728757697,qft_n4.qasm,SabreLayout,4,3,1,1,1
12,16,0.011926889419555664,2.9154759474226504,2.48746859276655,0.0007028503158550664,variational_n4.qasm,SabreLayout,4,3,1,1,1
66,69,0.025493144989013672,6.832825184358224,8.842369591913696,0.0014708216493849817,cat_state_n22.qasm,SabreLayout,4,3,1,1,1
52,55,0.026341915130615234,16.08570794214541,16.618889854620253,0.002532690642662286,ghz_state_n23.qasm,SabreLayout,4,3,1,1,1
29,29,0.01650404930114746,3.2691742076555053,3.2691742076555053,0.0001224072772290589,simon_n6.qasm,SabreLayout,4,3,1,1,1
36,70,0.024218082427978516,1.920286436967152,13.910427743243556,0.0017007894107847045,bv_n14.qasm,SabreLayout,4,3,1,1,1
55,39,0.029249906539916992,5.937171043518958,8.215838362577491,0.0010489547826200874,cc_n12.qasm,SabreLayout,4,3,1,1,1
56,158,0.049195051193237305,9.069178573608527,14.7542366796795,0.003320637394474092,qec9xz_n17.qasm,SabreLayout,4,3,1,1,1
60,66,0.0328669548034668,2.9154759474226504,6.832825184358224,0.0008411035186855857,bv_n19.qasm,SabreLayout,4,3,1,1,1
70,133,0.043814897537231445,6.264982043070834,6.832825184358224,0.0012816942242229886,multiply_n13.qasm,SabreLayout,4,3,1,1,1
54,61,0.02815699577331543,8.74642784226795,9.836157786453,0.003077504971113874,error_correctiond3_n5.qasm,SabreLayout,4,3,1,1,1
80,82,0.037728071212768555,3.5355339059327378,11.882234638316145,0.0015626150327936671,qpe_n9.qasm,SabreLayout,4,3,1,1,1
74,139,0.06404399871826172,21.299941314473145,42.58520869973517,0.05798194720419589,wstate_n27.qasm,SabreLayout,4,3,1,1,1
109,131,0.04586195945739746,12.356678356257397,10.606601717798213,0.0019422246613247087,adder_n10.qasm,SabreLayout,4,3,1,1,1
36,56,0.03212881088256836,4.085033659592048,7.035623639735144,0.0008788715907775842,ft_2.qasm,SabreLayout,4,3,1,1,1
87,88,0.029631853103637695,0.0,0.0,0.0004987060325217396,vqe_uccsd_n4.qasm,SabreLayout,4,3,1,1,1
106,135,0.04920506477355957,11.583932838203095,15.497983739828868,0.0032834087891646948,sat_n7.qasm,SabreLayout,4,3,1,1,1
57,84,0.0376741886138916,4.9180788932265,3.6742346141747673,0.0010363608006296393,qaoa_n6.qasm,SabreLayout,4,3,1,1,1
135,135,0.04644608497619629,31.901214710415026,53.26056233274298,0.010991971983480321,grover.qasm,SabreLayout,4,3,1,1,1
94,174,0.06843113899230957,16.889345754054535,17.92170471802278,0.0016100633163527256,seca_n11.qasm,SabreLayout,4,3,1,1,1
167,234,0.08142995834350586,9.937303457175895,14.289419162443238,0.002226590429712711,knn_n25.qasm,SabreLayout,4,3,1,1,1
135,186,0.0792999267578125,20.029665498954294,23.370654676324325,0.0021730202368819506,swap_test_n25.qasm,SabreLayout,4,3,1,1,1
20,90,0.05379796028137207,21.365860619221497,32.889017923921045,0.007847479057243256,ising_n10.qasm,SabreLayout,4,3,1,1,1
72,112,0.04877424240112305,10.677078252031311,7.3484692283495345,0.0015075695083985017,ft_1.qasm,SabreLayout,4,3,1,1,1
221,280,0.09390807151794434,26.58477007611689,33.974254958718376,0.007965345890453904,bigadder_n18.qasm,SabreLayout,4,3,1,1,1
241,385,0.13866114616394043,24.088378940891808,41.04494487753638,0.0031767931965893084,qram_n20.qasm,SabreLayout,4,3,1,1,1
242,307,0.1001279354095459,8.870597499605086,22.197972880423112,0.003119205739125953,qf21_n15.qasm,SabreLayout,4,3,1,1,1
376,621,0.1986398696899414,36.044243645830605,41.69757187175291,0.003261064645013823,multiplier_n15.qasm,SabreLayout,4,3,1,1,1
530,645,0.21962285041809082,15.990231392947383,35.654592972014136,0.0038966076562803537,sat_n11.qasm,SabreLayout,4,3,1,1,1
258,882,0.3317298889160156,40.604033050917494,25.926579026165406,0.01538372697880903,qft_n18.qasm,SabreLayout,4,3,1,1,1
