depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
563,1579,1.1097559928894043,63.22,73.5,0.0293,0,1,lookahead
341,791,0.6307792663574219,66.17,71.84,0.07863,0,1,lookahead
614,1441,1.028022050857544,35.5,97.58,0.06938,0,1,lookahead
569,1540,1.132282018661499,82.64,120.7,0.05914,0,1,lookahead
262,644,0.5149631500244141,74.87,80.87,0.04628,0,1,lookahead
604,1681,1.0285141468048096,36.69,77.05,0.1279,0,1,lookahead
608,1573,1.0758392810821533,52.23,71.62,0.06348,0,1,lookahead
305,662,0.45746421813964844,60.64,85.85,0.07419,0,1,lookahead
262,668,0.5554008483886719,82.22,53.1,0.0517,0,1,lookahead
308,764,0.5717952251434326,68.35,48.26,0.03766,0,1,lookahead
301,683,0.5014610290527344,60.22,114.7,0.03478,0,1,lookahead
578,1495,1.0408220291137695,50.56,97.74,0.06096,0,1,lookahead
587,1519,1.202219009399414,45.89,74.65,0.04438,0,1,lookahead
292,671,0.4567711353302002,47.11,54.02,0.06077,0,1,lookahead
284,653,0.4830918312072754,48.65,44.82,0.06753,0,1,lookahead
572,1507,1.0030789375305176,98.65,172.0,0.03019,0,1,lookahead
325,758,0.6037981510162354,47.97,27.36,0.07548,0,1,lookahead
552,1405,0.9819118976593018,79.03,150.2,0.04518,0,1,lookahead
631,1555,1.0043072700500488,33.44,44.01,0.02355,0,1,lookahead
290,734,0.4958007335662842,76.74,59.98,0.03089,0,1,lookahead
513,1348,1.0583758354187012,217.7,173.3,0.04576,0,1,lookahead
1311,3440,2.3003389835357666,150.5,297.1,0.09179,0,1,lookahead
1327,3080,1.949256181716919,98.9,192.1,0.08017,0,1,lookahead
547,1357,0.9815878868103027,127.7,48.97,0.01871,0,1,lookahead
1320,3227,2.0852789878845215,85.81,193.8,0.07994,0,1,lookahead
584,1381,1.152761697769165,149.5,110.2,0.04631,0,1,lookahead
500,1309,0.9771971702575684,147.3,154.6,0.09193,0,1,lookahead
1217,3194,2.057624101638794,113.6,161.6,0.05287,0,1,lookahead
1293,3128,2.155906915664673,50.65,147.5,0.01568,0,1,lookahead
1355,3287,2.1168508529663086,17.77,95.34,0.06446,0,1,lookahead
697,1438,1.088979959487915,90.37,154.5,0.07651,0,1,lookahead
514,1309,0.9249730110168457,175.3,131.9,0.1046,0,1,lookahead
1249,3332,2.1636769771575928,96.26,147.5,0.06304,0,1,lookahead
1341,3269,2.2478580474853516,32.34,74.49,0.09716,0,1,lookahead
456,1285,1.047999382019043,151.1,147.2,0.008104,0,1,lookahead
1259,3140,1.9619650840759277,204.7,379.6,0.03878,0,1,lookahead
674,1486,1.110948085784912,94.33,72.65,0.03873,0,1,lookahead
492,1234,0.9356689453125,120.7,61.75,0.05573,0,1,lookahead
1259,3275,2.332555055618286,74.92,158.9,0.1088,0,1,lookahead
475,1243,0.9882950782775879,178.7,260.4,0.06013,0,1,lookahead
770,1896,1.4823119640350342,247.1,261.3,0.1324,0,1,lookahead
2002,4794,3.0247111320495605,135.8,229.3,0.07314,0,1,lookahead
1963,4914,2.997981071472168,74.76,100.5,0.07131,0,1,lookahead
852,2121,1.5500307083129883,145.5,160.1,0.1538,0,1,lookahead
2126,5298,3.2156901359558105,99.28,156.2,0.1022,0,1,lookahead
928,2115,1.5192878246307373,197.3,175.3,0.1294,0,1,lookahead
786,1872,1.4426231384277344,94.83,170.4,0.1193,0,1,lookahead
1974,4629,3.163869857788086,120.6,250.5,0.04617,0,1,lookahead
754,1932,1.4698617458343506,201.2,136.2,0.1133,0,1,lookahead
1746,4530,3.292059898376465,254.4,419.4,0.02609,0,1,lookahead
804,2001,1.6160030364990234,188.4,122.5,0.03502,0,1,lookahead
1027,2382,1.728337049484253,115.5,131.2,0.09046,0,1,lookahead
1859,4881,3.440919876098633,154.7,240.5,0.1173,0,1,lookahead
803,2079,1.5770108699798584,263.4,213.7,0.09576,0,1,lookahead
731,2007,1.562978982925415,239.7,206.4,0.0819,0,1,lookahead
1983,4950,3.2685139179229736,99.0,214.0,0.04514,0,1,lookahead
1900,4665,3.1287589073181152,76.28,209.5,0.06753,0,1,lookahead
1945,5019,3.1723430156707764,101.9,84.12,0.1402,0,1,lookahead
1903,4899,3.277377128601074,127.1,90.36,0.06379,0,1,lookahead
782,1971,1.6073286533355713,150.0,255.1,0.09581,0,1,lookahead
948,2495,2.0444278717041016,332.7,174.9,0.07201,0,1,lookahead
2402,6337,4.355574131011963,157.0,205.4,0.1495,0,1,lookahead
2648,6364,3.9150497913360596,53.83,98.0,0.07549,0,1,lookahead
1127,2711,2.059551954269409,206.6,278.8,0.05952,0,1,lookahead
2411,6160,3.8806090354919434,164.8,269.2,0.1528,0,1,lookahead
1056,2660,1.6846439838409424,268.9,152.8,0.09364,0,1,lookahead
1043,2738,1.594599962234497,351.3,247.9,0.1601,0,1,lookahead
2367,6364,3.5076448917388916,204.0,213.7,0.05693,0,1,lookahead
1400,3065,1.7109332084655762,227.6,107.2,0.06452,0,1,lookahead
2688,6541,3.5339231491088867,50.31,177.3,0.04084,0,1,lookahead
1071,2717,1.597567081451416,190.4,212.9,0.1305,0,1,lookahead
1076,2630,1.5559947490692139,252.9,234.5,0.1383,0,1,lookahead
2651,6850,3.5634288787841797,102.4,102.8,0.0343,0,1,lookahead
1009,2519,1.5229833126068115,309.2,285.9,0.1612,0,1,lookahead
1054,2759,1.7347030639648438,205.4,182.0,0.09558,0,1,lookahead
2659,6490,3.6302490234375,138.8,242.1,0.09944,0,1,lookahead
2608,6469,6.283133029937744,108.6,230.5,1.262,0,1,lookahead
2598,6679,3.5627799034118652,173.2,193.1,0.5072,0,1,lookahead
2566,6487,3.659111976623535,136.1,176.5,0.01463,0,1,lookahead
1055,2630,1.5741698741912842,317.2,233.6,389.0,0,1,lookahead
1231,3181,1.932389259338379,284.7,165.9,0.07541,0,1,lookahead
3063,7973,4.385857105255127,239.7,370.6,0.03316,0,1,lookahead
3435,8120,4.653549909591675,87.01,314.0,397.1,0,1,lookahead
1303,3301,1.999314308166504,249.5,294.7,0.1087,0,1,lookahead
3365,8126,4.178792238235474,96.44,192.9,0.08638,0,1,lookahead
1396,3316,2.220954179763794,384.8,245.1,0.1026,0,1,lookahead
