depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
0,0,0.028341054916381836,0.0,0.0,0.001803,0,5,1.5,sabre_025_crit,sabre_layout,1
23,34,0.045722007751464844,0.0,0.0,0.0191,0,5,1.5,sabre_025_crit,sabre_layout,1
0,0,0.04174518585205078,0.0,0.0,0.006466,0,5,1.5,sabre_025_crit,sabre_layout,1
14,14,0.03506302833557129,1.479,3.354,0.005743,0,5,1.5,sabre_025_crit,sabre_layout,1
3,3,0.024641036987304688,2.121,3.0,0.001126,0,5,1.5,sabre_025_crit,sabre_layout,1
1,1,0.0265653133392334,0.0,0.0,0.001767,0,5,1.5,sabre_025_crit,sabre_layout,1
2,2,0.026578903198242188,0.0,0.0,0.001839,0,5,1.5,sabre_025_crit,sabre_layout,1
15,15,0.03400397300720215,2.487,2.487,0.01321,0,5,1.5,sabre_025_crit,sabre_layout,1
2,6,0.06406688690185547,0.0,0.0,0.01417,0,5,1.5,sabre_025_crit,sabre_layout,1
7,4,0.04103493690490723,3.0,3.897,0.0058,0,5,1.5,sabre_025_crit,sabre_layout,1
0,0,0.03377079963684082,0.0,0.0,0.006932,0,5,1.5,sabre_025_crit,sabre_layout,1
2,2,0.04390215873718262,0.0,0.0,0.007382,0,5,1.5,sabre_025_crit,sabre_layout,1
2,2,0.03430294990539551,0.0,0.0,0.02016,0,5,1.5,sabre_025_crit,sabre_layout,1
84,84,0.06457185745239258,0.0,0.0,0.007649,0,5,1.5,sabre_025_crit,sabre_layout,1
78,139,0.08683109283447266,18.18,33.09,0.009494,0,5,1.5,sabre_025_crit,sabre_layout,1
3,3,0.02776479721069336,0.0,0.0,0.02254,0,5,1.5,sabre_025_crit,sabre_layout,1
18,18,0.05477142333984375,2.773,4.5,0.005036,0,5,1.5,sabre_025_crit,sabre_layout,1
10,10,0.04035782814025879,1.299,1.299,0.003792,0,5,1.5,sabre_025_crit,sabre_layout,1
32,32,0.044876813888549805,2.487,2.121,0.02289,0,5,1.5,sabre_025_crit,sabre_layout,1
3,2,0.02746105194091797,0.0,0.0,0.005623,0,5,1.5,sabre_025_crit,sabre_layout,1
2,4,0.03249788284301758,0.0,0.0,0.002253,0,5,1.5,sabre_025_crit,sabre_layout,1
86,101,0.07938885688781738,12.6,24.77,0.01301,0,5,1.5,sabre_025_crit,sabre_layout,1
24,27,0.04936695098876953,4.123,3.674,0.02113,0,5,1.5,sabre_025_crit,sabre_layout,1
10,16,0.03508281707763672,2.5,1.5,0.005009,0,5,1.5,sabre_025_crit,sabre_layout,1
2,2,0.02557992935180664,0.0,0.0,0.004488,0,5,1.5,sabre_025_crit,sabre_layout,1
3,0,0.032819271087646484,0.0,0.0,0.003314,0,5,1.5,sabre_025_crit,sabre_layout,1
9,9,0.03644227981567383,1.299,1.299,0.02026,0,5,1.5,sabre_025_crit,sabre_layout,1
17,17,0.028707027435302734,1.299,1.299,0.008698,0,5,1.5,sabre_025_crit,sabre_layout,1
4,4,0.036316871643066406,0.0,0.0,0.03726,0,5,1.5,sabre_025_crit,sabre_layout,1
9,9,0.05359196662902832,2.598,2.598,0.009214,0,5,1.5,sabre_025_crit,sabre_layout,1
4,7,0.040125370025634766,1.225,1.299,0.0191,0,5,1.5,sabre_025_crit,sabre_layout,1
63,105,0.09750199317932129,0.0,3.897,0.01238,0,5,1.5,sabre_025_crit,sabre_layout,1
63,105,0.09487104415893555,0.0,3.897,0.0121,0,5,1.5,sabre_025_crit,sabre_layout,1
40,430,1.6642050743103027,1.785,31.5,0.0422,0,5,1.5,sabre_025_crit,sabre_layout,1
16,113,0.2956349849700928,6.098,12.46,0.0237,0,5,1.5,sabre_025_crit,sabre_layout,1
58,176,0.13646888732910156,12.32,18.55,0.0271,0,5,1.5,sabre_025_crit,sabre_layout,1
48,587,3.2707529067993164,3.631,51.37,0.1476,0,5,1.5,sabre_025_crit,sabre_layout,1
21,187,0.7035341262817383,5.523,27.21,0.06825,0,5,1.5,sabre_025_crit,sabre_layout,1
21,162,0.39601922035217285,7.395,15.79,0.0294,0,5,1.5,sabre_025_crit,sabre_layout,1
52,67,0.05578970909118652,4.093,14.91,0.006404,0,5,1.5,sabre_025_crit,sabre_layout,1
78,123,0.09859991073608398,0.0,2.121,0.01214,0,5,1.5,sabre_025_crit,sabre_layout,1
20,22,0.04002094268798828,3.897,3.674,0.02419,0,5,1.5,sabre_025_crit,sabre_layout,1
124,183,0.13866496086120605,4.61,4.437,0.008251,0,5,1.5,sabre_025_crit,sabre_layout,1
96,118,0.08728170394897461,12.18,26.96,0.00419,0,5,1.5,sabre_025_crit,sabre_layout,1
70,102,0.11228275299072266,12.05,15.95,0.02325,0,5,1.5,sabre_025_crit,sabre_layout,1
81,123,0.10899090766906738,3.391,8.078,0.014,0,5,1.5,sabre_025_crit,sabre_layout,1
10,10,0.04624485969543457,0.0,0.0,0.01958,0,5,1.5,sabre_025_crit,sabre_layout,1
104,169,0.17595219612121582,2.5,1.299,0.01428,0,5,1.5,sabre_025_crit,sabre_layout,1
59,102,0.06976485252380371,13.16,19.94,0.01811,0,5,1.5,sabre_025_crit,sabre_layout,1
104,169,0.17435908317565918,2.5,1.299,0.02932,0,5,1.5,sabre_025_crit,sabre_layout,1
61,76,0.08443427085876465,7.918,14.6,0.0106,0,5,1.5,sabre_025_crit,sabre_layout,1
36,56,0.0859689712524414,16.02,23.38,0.02176,0,5,1.5,sabre_025_crit,sabre_layout,1
290,544,0.3376178741455078,42.26,38.21,0.01469,0,5,1.5,sabre_025_crit,sabre_layout,1
50,60,0.040537118911743164,1.581,2.487,0.004241,0,5,1.5,sabre_025_crit,sabre_layout,1
57,60,0.09849882125854492,2.693,5.356,0.01804,0,5,1.5,sabre_025_crit,sabre_layout,1
7,9,0.06723785400390625,0.0,0.0,0.01532,0,5,1.5,sabre_025_crit,sabre_layout,1
10,4,0.04278087615966797,0.0,0.0,0.03594,0,5,1.5,sabre_025_crit,sabre_layout,1
20,8,0.048992156982421875,0.0,0.0,0.005314,0,5,1.5,sabre_025_crit,sabre_layout,1
12,16,0.03679394721984863,3.897,4.975,0.008619,0,5,1.5,sabre_025_crit,sabre_layout,1
168,276,0.5690340995788574,2.598,6.538,0.04322,0,5,1.5,sabre_025_crit,sabre_layout,1
154,244,0.1358029842376709,12.79,27.61,0.02308,0,5,1.5,sabre_025_crit,sabre_layout,1
125,219,0.20708203315734863,13.91,20.83,0.0245,0,5,1.5,sabre_025_crit,sabre_layout,1
72,75,0.08116698265075684,7.12,5.408,0.001657,0,5,1.5,sabre_025_crit,sabre_layout,1
275,719,0.42145681381225586,22.5,30.7,0.05381,0,5,1.5,sabre_025_crit,sabre_layout,1
170,267,0.20674729347229004,20.9,37.53,0.03182,0,5,1.5,sabre_025_crit,sabre_layout,1
137,437,0.36328601837158203,26.32,25.66,0.0342,0,5,1.5,sabre_025_crit,sabre_layout,1
171,339,0.12649774551391602,15.11,11.3,0.01883,0,5,1.5,sabre_025_crit,sabre_layout,1
38,30,0.049662113189697266,0.0,0.0,0.03094,0,5,1.5,sabre_025_crit,sabre_layout,1
249,582,0.5353457927703857,18.07,24.09,0.03353,0,5,1.5,sabre_025_crit,sabre_layout,1
208,334,0.6840436458587646,1.732,5.356,0.1209,0,5,1.5,sabre_025_crit,sabre_layout,1
72,112,0.1190481185913086,14.86,15.59,0.04366,0,5,1.5,sabre_025_crit,sabre_layout,1
