depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
0,0,0.025146007537841797,0.0,0.0,0.0002847,0,1,1.14,sabre_025_crit,sabre_layout
23,34,0.046827077865600586,0.0,0.0,0.001342,0,1,1.14,sabre_025_crit,sabre_layout
0,0,0.025343894958496094,0.0,0.0,0.0002006,0,1,1.14,sabre_025_crit,sabre_layout
14,14,0.030982017517089844,1.479,3.354,0.02301,0,1,1.14,sabre_025_crit,sabre_layout
3,3,0.024956941604614258,2.121,3.0,0.0005437,0,1,1.14,sabre_025_crit,sabre_layout
1,1,0.023633956909179688,0.0,0.0,0.0006825,0,1,1.14,sabre_025_crit,sabre_layout
2,2,0.026654958724975586,0.0,0.0,0.0004258,0,1,1.14,sabre_025_crit,sabre_layout
15,15,0.031439781188964844,2.487,2.487,0.0007231,0,1,1.14,sabre_025_crit,sabre_layout
2,6,0.07746195793151855,0.0,0.0,0.01919,0,1,1.14,sabre_025_crit,sabre_layout
7,4,0.02697014808654785,3.0,3.897,0.000788,0,1,1.14,sabre_025_crit,sabre_layout
0,0,0.03221917152404785,0.0,0.0,0.0007051,0,1,1.14,sabre_025_crit,sabre_layout
2,2,0.02494192123413086,0.0,0.0,0.01728,0,1,1.14,sabre_025_crit,sabre_layout
2,2,0.02405691146850586,0.0,0.0,0.0004868,0,1,1.14,sabre_025_crit,sabre_layout
84,84,0.04941391944885254,0.0,0.0,0.001403,0,1,1.14,sabre_025_crit,sabre_layout
78,139,0.08756518363952637,18.18,33.09,0.004356,0,1,1.14,sabre_025_crit,sabre_layout
3,3,0.024404048919677734,0.0,0.0,0.0002231,0,1,1.14,sabre_025_crit,sabre_layout
18,18,0.03409004211425781,2.773,4.5,0.0008764,0,1,1.14,sabre_025_crit,sabre_layout
10,10,0.03339123725891113,1.299,1.299,0.000828,0,1,1.14,sabre_025_crit,sabre_layout
32,32,0.0410761833190918,2.487,2.121,0.01823,0,1,1.14,sabre_025_crit,sabre_layout
3,2,0.025954008102416992,0.0,0.0,0.0003194,0,1,1.14,sabre_025_crit,sabre_layout
2,4,0.030065298080444336,0.0,0.0,0.0001882,0,1,1.14,sabre_025_crit,sabre_layout
86,101,0.053383827209472656,12.6,24.77,0.01851,0,1,1.14,sabre_025_crit,sabre_layout
24,27,0.03556370735168457,4.123,3.674,0.001257,0,1,1.14,sabre_025_crit,sabre_layout
10,16,0.028862953186035156,2.5,1.5,0.00129,0,1,1.14,sabre_025_crit,sabre_layout
2,2,0.026084184646606445,0.0,0.0,0.0006168,0,1,1.14,sabre_025_crit,sabre_layout
3,0,0.025741100311279297,0.0,0.0,0.01884,0,1,1.14,sabre_025_crit,sabre_layout
9,9,0.028002023696899414,1.299,1.299,0.0006173,0,1,1.14,sabre_025_crit,sabre_layout
17,17,0.028979778289794922,1.299,1.299,0.0005011,0,1,1.14,sabre_025_crit,sabre_layout
4,4,0.028361082077026367,0.0,0.0,0.0006926,0,1,1.14,sabre_025_crit,sabre_layout
9,9,0.028128862380981445,2.598,2.598,0.0006882,0,1,1.14,sabre_025_crit,sabre_layout
4,7,0.03345894813537598,1.225,1.299,0.01887,0,1,1.14,sabre_025_crit,sabre_layout
63,105,0.08139801025390625,0.0,3.897,0.008254,0,1,1.14,sabre_025_crit,sabre_layout
63,105,0.0794680118560791,0.0,3.897,0.007476,0,1,1.14,sabre_025_crit,sabre_layout
40,430,1.3572969436645508,1.785,31.5,0.05629,0,1,1.14,sabre_025_crit,sabre_layout
