depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.023846149444580078,0.0,0.0,0.0004312,0,1,1.07,sabre_025_crit,sabre_layout
37,34,0.04263019561767578,0.0,0.0,0.02081,0,1,1.07,sabre_025_crit,sabre_layout
3,0,0.024213075637817383,0.0,0.0,0.0002178,0,1,1.07,sabre_025_crit,sabre_layout
22,14,0.029642105102539062,1.803,3.354,0.0002742,0,1,1.07,sabre_025_crit,sabre_layout
5,3,0.023525714874267578,2.598,3.0,0.0005788,0,1,1.07,sabre_025_crit,sabre_layout
5,1,0.022986173629760742,0.0,0.0,0.01977,0,1,1.07,sabre_025_crit,sabre_layout
5,2,0.0257871150970459,0.0,0.0,0.0005395,0,1,1.07,sabre_025_crit,sabre_layout
29,15,0.029747962951660156,3.571,2.487,0.0005055,0,1,1.07,sabre_025_crit,sabre_layout
12,6,0.03363776206970215,0.0,0.0,0.001208,0,1,1.07,sabre_025_crit,sabre_layout
10,4,0.06474089622497559,3.0,3.897,0.01658,0,1,1.07,sabre_025_crit,sabre_layout
7,0,0.03016495704650879,0.0,0.0,0.0004092,0,1,1.07,sabre_025_crit,sabre_layout
7,2,0.02366805076599121,0.0,0.0,0.0003903,0,1,1.07,sabre_025_crit,sabre_layout
8,2,0.0234072208404541,0.0,0.0,0.0004038,0,1,1.07,sabre_025_crit,sabre_layout
178,84,0.08203482627868652,0.0,0.0,0.0153,0,1,1.07,sabre_025_crit,sabre_layout
103,139,0.08365416526794434,20.36,33.09,0.003699,0,1,1.07,sabre_025_crit,sabre_layout
8,3,0.023746728897094727,0.0,0.0,0.01486,0,1,1.07,sabre_025_crit,sabre_layout
33,21,0.03261303901672363,2.693,4.5,0.0005792,0,1,1.07,sabre_025_crit,sabre_layout
15,10,0.03287386894226074,1.299,1.299,0.001051,0,1,1.07,sabre_025_crit,sabre_layout
45,35,0.03967475891113281,3.571,2.121,0.0006137,0,1,1.07,sabre_025_crit,sabre_layout
10,2,0.02429485321044922,0.0,0.0,0.01455,0,1,1.07,sabre_025_crit,sabre_layout
10,4,0.029101133346557617,0.0,0.0,0.0003534,0,1,1.07,sabre_025_crit,sabre_layout
130,101,0.04996824264526367,12.6,24.77,0.002762,0,1,1.07,sabre_025_crit,sabre_layout
41,27,0.03422808647155762,4.062,3.674,0.001168,0,1,1.07,sabre_025_crit,sabre_layout
16,16,0.028266191482543945,2.5,1.5,0.01442,0,1,1.07,sabre_025_crit,sabre_layout
12,2,0.024075984954833984,0.0,0.0,0.0003042,0,1,1.07,sabre_025_crit,sabre_layout
12,0,0.02451610565185547,0.0,0.0,6.715e-05,0,1,1.07,sabre_025_crit,sabre_layout
15,9,0.026008129119873047,2.165,1.299,0.0003676,0,1,1.07,sabre_025_crit,sabre_layout
24,17,0.06168818473815918,2.165,1.299,0.0151,0,1,1.07,sabre_025_crit,sabre_layout
12,4,0.02713608741760254,0.0,0.0,0.00076,0,1,1.07,sabre_025_crit,sabre_layout
19,9,0.026321887969970703,0.433,2.598,0.0004717,0,1,1.07,sabre_025_crit,sabre_layout
