depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
142,434,0.2645108699798584,20.55,49.68,0.01626,0,1,1,sabre_025_depth,sabre_layout
99,411,0.12348127365112305,5.214,55.54,0.004329,0,1,1,sabre_025_depth,sabre_layout
38,30,0.04474020004272461,0.0,0.0,0.0158,0,1,1,sabre_025_depth,sabre_layout
290,789,0.424821138381958,42.07,82.51,0.02888,0,1,1,sabre_025_depth,sabre_layout
208,346,0.5929789543151855,1.732,17.68,0.0416,0,1,1,sabre_025_depth,sabre_layout
72,112,0.08190512657165527,37.08,50.98,0.03815,0,1,1,sabre_025_depth,sabre_layout
496,912,0.40338921546936035,23.21,33.44,0.01567,0,1,1,sabre_025_depth,sabre_layout
627,924,0.3540501594543457,23.12,21.74,0.02082,0,1,1,sabre_025_depth,sabre_layout
210,445,0.14606308937072754,10.87,15.93,0.01461,0,1,1,sabre_025_depth,sabre_layout
99,223,0.14006495475769043,17.31,41.32,0.004513,0,1,1,sabre_025_depth,sabre_layout
32,46,0.04563403129577637,7.462,9.0,0.01786,0,1,1,sabre_025_depth,sabre_layout
259,866,0.5530869960784912,11.05,85.17,0.01791,0,1,1,sabre_025_depth,sabre_layout
288,513,0.8004810810089111,1.732,14.91,0.07262,0,1,1,sabre_025_depth,sabre_layout
163,535,0.21393585205078125,13.58,75.55,0.01103,0,1,1,sabre_025_depth,sabre_layout
20,90,0.15580177307128906,23.14,23.53,0.01764,0,1,1,sabre_025_depth,sabre_layout
378,1731,1.229659080505371,18.18,129.7,0.02701,0,1,1,sabre_025_depth,sabre_layout
123,496,0.2004530429840088,11.84,60.13,0.009413,0,1,1,sabre_025_depth,sabre_layout
82,97,0.056716203689575195,9.884,6.185,0.001471,0,1,1,sabre_025_depth,sabre_layout
606,2324,1.702989101409912,54.88,122.2,0.1185,0,1,1,sabre_025_depth,sabre_layout
179,965,0.2881200313568115,18.66,92.89,0.022,0,1,1,sabre_025_depth,sabre_layout
160,311,0.1566929817199707,4.272,30.96,0.002742,0,1,1,sabre_025_depth,sabre_layout
66,108,0.09144973754882812,4.437,4.437,0.0197,0,1,1,sabre_025_depth,sabre_layout
297,2205,0.4862241744995117,29.06,386.1,0.04852,0,1,1,sabre_025_depth,sabre_layout
1025,4385,5.150813817977905,76.44,227.0,0.1571,0,1,1,sabre_025_depth,sabre_layout
255,837,0.5718929767608643,22.28,100.3,0.0243,0,1,1,sabre_025_depth,sabre_layout
87,88,0.07916116714477539,0.0,0.0,0.002738,0,1,1,sabre_025_depth,sabre_layout
279,1011,0.43763089179992676,9.836,407.6,0.05178,0,1,1,sabre_025_depth,sabre_layout
42,42,0.062142372131347656,0.0,0.0,0.0009744,0,1,1,sabre_025_depth,sabre_layout
63,237,0.34097790718078613,14.85,17.28,0.05549,0,1,1,sabre_025_depth,sabre_layout
324,937,0.4439280033111572,10.21,44.87,0.02342,0,1,1,sabre_025_depth,sabre_layout
2106,4819,1.8667969703674316,37.67,151.7,0.03567,0,1,1,sabre_025_depth,sabre_layout
409,2199,0.9962060451507568,17.48,200.4,0.06653,0,1,1,sabre_025_depth,sabre_layout
4906,13074,8.581519842147827,67.3,177.4,0.1062,0,1,1,sabre_025_depth,sabre_layout
268,340,0.19886302947998047,7.189,17.81,0.02439,0,1,1,sabre_025_depth,sabre_layout
