depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp
2,0,0.02511286735534668,0.0,0.0,0.0003181,0,1,1.3,sabre_025_crit,sabre_layout
37,34,0.048732757568359375,0.0,0.0,0.001913,0,1,1.3,sabre_025_crit,sabre_layout
3,0,0.025285959243774414,0.0,0.0,0.0002318,0,1,1.3,sabre_025_crit,sabre_layout
22,14,0.03192591667175293,1.803,3.354,0.02674,0,1,1.3,sabre_025_crit,sabre_layout
5,3,0.029008865356445312,2.598,3.0,0.001245,0,1,1.3,sabre_025_crit,sabre_layout
5,1,0.023841142654418945,0.0,0.0,0.0003733,0,1,1.3,sabre_025_crit,sabre_layout
5,2,0.026699066162109375,0.0,0.0,0.0003238,0,1,1.3,sabre_025_crit,sabre_layout
29,15,0.031189918518066406,3.571,2.487,0.01659,0,1,1.3,sabre_025_crit,sabre_layout
12,6,0.033777713775634766,0.0,0.0,0.0007387,0,1,1.3,sabre_025_crit,sabre_layout
10,4,0.027410030364990234,3.0,3.897,0.0005413,0,1,1.3,sabre_025_crit,sabre_layout
7,0,0.030725717544555664,0.0,0.0,0.000875,0,1,1.3,sabre_025_crit,sabre_layout
7,2,0.025539159774780273,0.0,0.0,0.01535,0,1,1.3,sabre_025_crit,sabre_layout
8,2,0.023595094680786133,0.0,0.0,0.0003117,0,1,1.3,sabre_025_crit,sabre_layout
178,84,0.04879426956176758,0.0,0.0,0.0005946,0,1,1.3,sabre_025_crit,sabre_layout
103,139,0.12465286254882812,20.36,33.09,0.01478,0,1,1.3,sabre_025_crit,sabre_layout
8,3,0.02648305892944336,0.0,0.0,0.001172,0,1,1.3,sabre_025_crit,sabre_layout
33,21,0.03687405586242676,2.693,4.5,0.001959,0,1,1.3,sabre_025_crit,sabre_layout
15,10,0.03648519515991211,1.299,1.299,0.001574,0,1,1.3,sabre_025_crit,sabre_layout
45,35,0.04288983345031738,3.571,2.121,0.0172,0,1,1.3,sabre_025_crit,sabre_layout
10,2,0.027160167694091797,0.0,0.0,0.0009181,0,1,1.3,sabre_025_crit,sabre_layout
10,4,0.0299530029296875,0.0,0.0,0.001435,0,1,1.3,sabre_025_crit,sabre_layout
130,101,0.052195072174072266,12.6,24.77,0.0164,0,1,1.3,sabre_025_crit,sabre_layout
41,27,0.03585314750671387,4.062,3.674,0.0006731,0,1,1.3,sabre_025_crit,sabre_layout
16,16,0.02867579460144043,2.5,1.5,0.001297,0,1,1.3,sabre_025_crit,sabre_layout
12,2,0.02519679069519043,0.0,0.0,0.00032,0,1,1.3,sabre_025_crit,sabre_layout
12,0,0.02518606185913086,0.0,0.0,0.01699,0,1,1.3,sabre_025_crit,sabre_layout
15,9,0.0264892578125,2.165,1.299,0.0004164,0,1,1.3,sabre_025_crit,sabre_layout
24,17,0.028795957565307617,2.165,1.299,0.0005276,0,1,1.3,sabre_025_crit,sabre_layout
12,4,0.02773880958557129,0.0,0.0,0.0007645,0,1,1.3,sabre_025_crit,sabre_layout
19,9,0.027269840240478516,0.433,2.598,0.0003684,0,1,1.3,sabre_025_crit,sabre_layout
14,7,0.03107595443725586,0.8292,1.299,0.01572,0,1,1.3,sabre_025_crit,sabre_layout
103,105,0.07779312133789062,0.0,3.897,0.007465,0,1,1.3,sabre_025_crit,sabre_layout
103,105,0.08021926879882812,0.0,3.897,0.008718,0,1,1.3,sabre_025_crit,sabre_layout
57,430,1.3572149276733398,4.206,31.5,0.04421,0,1,1.3,sabre_025_crit,sabre_layout
32,113,0.23862218856811523,7.141,12.46,0.02362,0,1,1.3,sabre_025_crit,sabre_layout
65,176,0.11314201354980469,13.81,18.55,0.006713,0,1,1.3,sabre_025_crit,sabre_layout
68,587,2.87736177444458,9.337,51.37,0.1469,0,1,1.3,sabre_025_crit,sabre_layout
40,187,0.6698610782623291,7.562,27.21,0.07131,0,1,1.3,sabre_025_crit,sabre_layout
